SHOPPING_CART_ID;DELETED_ON;CREATED_ON;AMOUNT_OF_PRODUCTS;CUSTOMER_ID
53138;;2022-11-27 00:00:00;55;3532
53139;;2021-10-03 00:00:00;63;1040
53140;;2023-08-15 00:00:00;63;9702
53141;;2021-11-25 00:00:00;29;3969
53142;;2023-12-29 00:00:00;52;6182
53143;;2020-06-10 00:00:00;28;2780
53144;;2021-05-08 00:00:00;23;1094
53145;;2020-03-15 00:00:00;74;7271
53146;;2021-09-07 00:00:00;38;6462
53147;;2023-08-16 00:00:00;30;538
53148;;2021-12-27 00:00:00;10;5961
53149;;2021-11-14 00:00:00;119;7511
53150;;2020-01-09 00:00:00;30;9343
53151;;2021-05-05 00:00:00;106;714
53152;;2020-11-06 00:00:00;24;7266
53153;;2022-09-13 00:00:00;20;3383
53154;;2020-02-09 00:00:00;127;1808
53155;;2020-06-14 00:00:00;63;7536
53156;;2023-08-19 00:00:00;77;8000
53157;;2020-06-22 00:00:00;3;2411
53158;;2022-10-10 00:00:00;28;6705
53159;;2022-01-31 00:00:00;18;3786
53160;;2020-12-22 00:00:00;31;9774
53161;;2023-10-19 00:00:00;38;400
53162;;2021-03-11 00:00:00;31;7103
53163;;2022-10-15 00:00:00;21;4202
53164;;2020-07-24 00:00:00;34;1703
53165;;2020-08-29 00:00:00;30;6759
53166;;2023-04-10 00:00:00;9;8188
53167;;2020-05-02 00:00:00;24;8519
53168;;2023-11-10 00:00:00;7;4078
53169;;2022-08-07 00:00:00;64;493
53170;;2020-07-06 00:00:00;40;7977
53171;;2023-11-05 00:00:00;31;3015
53172;;2020-09-04 00:00:00;10;4738
53173;;2020-07-12 00:00:00;14;3086
53174;;2020-07-25 00:00:00;111;227
53175;;2020-07-06 00:00:00;68;7946
53176;;2020-10-20 00:00:00;46;9210
53177;;2022-04-22 00:00:00;109;6831
53178;;2022-04-26 00:00:00;40;2805
53179;;2023-10-15 00:00:00;11;2984
53180;;2020-11-26 00:00:00;20;8690
53181;;2020-11-03 00:00:00;27;8369
53182;;2020-10-18 00:00:00;99;4858
53183;;2022-02-23 00:00:00;55;5331
53184;;2023-07-08 00:00:00;14;6237
53185;;2022-07-09 00:00:00;21;2463
53186;;2020-07-22 00:00:00;106;4347
53187;;2021-12-13 00:00:00;9;3711
53188;;2022-04-20 00:00:00;102;3151
53189;;2022-12-10 00:00:00;15;4527
53190;;2023-04-07 00:00:00;25;553
53191;;2020-02-19 00:00:00;40;4723
53192;;2023-12-03 00:00:00;40;1109
53193;;2020-11-09 00:00:00;80;5689
53194;;2022-12-28 00:00:00;13;5276
53195;;2023-05-18 00:00:00;22;4871
53196;;2020-08-19 00:00:00;17;6803
53197;;2023-11-16 00:00:00;21;8044
53198;;2020-06-05 00:00:00;55;703
53199;;2021-10-11 00:00:00;18;277
53200;;2020-04-25 00:00:00;118;3605
53201;;2021-11-23 00:00:00;12;5910
53202;;2023-06-09 00:00:00;28;7175
53203;;2021-01-21 00:00:00;24;3630
53204;;2021-07-26 00:00:00;13;4237
53205;;2022-05-02 00:00:00;257;3322
53206;;2022-09-20 00:00:00;37;5556
53207;;2020-09-21 00:00:00;18;418
53208;;2022-01-28 00:00:00;46;4921
53209;;2023-10-10 00:00:00;14;7875
53210;;2022-02-23 00:00:00;53;8375
53211;;2021-03-04 00:00:00;17;4168
53212;;2021-06-07 00:00:00;34;9251
53213;;2023-03-05 00:00:00;25;9767
53214;;2020-02-02 00:00:00;21;6812
53215;;2023-10-14 00:00:00;112;8204
53216;;2023-11-19 00:00:00;86;4346
53217;;2021-10-02 00:00:00;22;4840
53218;;2022-09-21 00:00:00;35;1507
53219;;2022-11-12 00:00:00;21;1232
53220;;2022-05-12 00:00:00;24;2740
53221;;2021-02-17 00:00:00;43;7528
53222;;2020-04-29 00:00:00;45;2021
53223;;2022-06-29 00:00:00;23;2183
53224;;2020-01-20 00:00:00;63;5262
53225;;2020-07-21 00:00:00;86;3024
53226;;2023-05-29 00:00:00;10;9792
53227;;2021-06-24 00:00:00;36;6126
53228;;2022-02-20 00:00:00;41;9592
53229;;2023-07-02 00:00:00;43;4400
53230;;2022-09-16 00:00:00;86;1428
53231;;2023-04-10 00:00:00;94;3949
53232;;2023-08-10 00:00:00;15;639
53233;;2023-06-12 00:00:00;80;6017
53234;;2020-03-18 00:00:00;25;1117
53235;;2021-05-18 00:00:00;54;4488
53236;;2020-09-21 00:00:00;63;2461
53237;;2020-10-24 00:00:00;77;5183
53238;;2022-01-17 00:00:00;80;1094
53239;;2020-04-05 00:00:00;47;7658
53240;;2020-05-29 00:00:00;34;3685
53241;;2023-11-04 00:00:00;65;3417
53242;;2021-12-26 00:00:00;40;522
53243;;2022-08-12 00:00:00;69;1288
53244;;2023-07-25 00:00:00;79;1065
53245;;2021-10-05 00:00:00;48;1619
53246;;2020-10-24 00:00:00;21;1498
53247;;2023-04-08 00:00:00;27;8643
53248;;2023-02-02 00:00:00;25;1318
53249;;2021-06-11 00:00:00;1;9111
53250;;2023-05-07 00:00:00;32;5657
53251;;2020-09-11 00:00:00;18;6317
53252;;2023-07-11 00:00:00;111;1492
53253;;2022-05-31 00:00:00;29;2716
53254;;2021-04-08 00:00:00;49;3309
53255;;2020-06-18 00:00:00;173;3829
53256;;2020-04-07 00:00:00;189;1116
53257;;2021-07-27 00:00:00;34;9330
53258;;2022-02-15 00:00:00;10;1485
53259;;2021-03-16 00:00:00;24;1172
53260;;2022-12-19 00:00:00;64;4456
53261;;2022-12-29 00:00:00;26;51
53262;;2022-01-08 00:00:00;107;4396
53263;;2022-06-05 00:00:00;49;8128
53264;;2022-12-30 00:00:00;39;9058
53265;;2021-01-15 00:00:00;68;3851
53266;;2022-11-11 00:00:00;21;5910
53267;;2021-05-23 00:00:00;195;572
53268;;2020-06-27 00:00:00;56;8500
53269;;2020-01-17 00:00:00;53;4377
53270;;2022-08-26 00:00:00;69;5956
53271;;2020-10-11 00:00:00;34;265
53272;;2020-05-17 00:00:00;46;2851
53273;;2021-01-26 00:00:00;39;4144
53274;;2023-05-08 00:00:00;126;9251
53275;;2022-08-20 00:00:00;8;4953
53276;;2021-10-06 00:00:00;22;4985
53277;;2021-06-13 00:00:00;60;5492
53278;;2022-07-11 00:00:00;45;5165
53279;;2021-02-18 00:00:00;40;5783
53280;;2023-02-16 00:00:00;62;7384
53281;;2022-11-21 00:00:00;7;6624
53282;;2021-03-11 00:00:00;31;1294
53283;;2021-04-03 00:00:00;3;2711
53284;;2022-10-06 00:00:00;53;5337
53285;;2021-01-27 00:00:00;16;9421
53286;;2020-08-15 00:00:00;67;632
53287;;2021-10-29 00:00:00;60;7112
53288;;2021-04-13 00:00:00;30;7593
53289;;2023-01-06 00:00:00;56;5379
53290;;2022-01-03 00:00:00;59;4212
53291;;2023-03-06 00:00:00;64;7621
53292;;2023-08-30 00:00:00;17;7841
53293;;2022-12-03 00:00:00;27;5670
53294;;2020-09-01 00:00:00;55;4630
53295;;2023-04-02 00:00:00;27;3967
53296;;2023-02-02 00:00:00;29;3615
53297;;2021-09-26 00:00:00;56;7275
53298;;2020-04-21 00:00:00;32;709
53299;;2022-02-10 00:00:00;9;8829
53300;;2020-08-05 00:00:00;10;9020
53301;;2022-07-29 00:00:00;97;9646
53302;;2023-11-01 00:00:00;22;1080
53303;;2020-08-07 00:00:00;6;9762
53304;;2022-02-12 00:00:00;7;2156
53305;;2020-03-26 00:00:00;33;3101
53306;;2023-09-19 00:00:00;35;7834
53307;;2023-10-29 00:00:00;19;7521
53308;;2022-05-31 00:00:00;45;8004
53309;;2022-07-03 00:00:00;65;1021
53310;;2021-12-03 00:00:00;15;1951
53311;;2021-04-13 00:00:00;32;2876
53312;;2020-09-23 00:00:00;68;3632
53313;;2020-03-05 00:00:00;1;8947
53314;;2023-12-01 00:00:00;41;9864
53315;;2022-04-13 00:00:00;16;9952
53316;;2020-08-12 00:00:00;29;5076
53317;;2022-07-15 00:00:00;20;7915
53318;;2020-04-06 00:00:00;35;577
53319;;2020-03-27 00:00:00;71;4962
53320;;2021-09-18 00:00:00;28;3935
53321;;2020-04-10 00:00:00;25;4823
53322;;2021-02-07 00:00:00;52;2050
53323;;2023-03-22 00:00:00;9;7348
53324;;2020-11-10 00:00:00;74;6389
53325;;2023-06-09 00:00:00;24;5993
53326;;2023-04-24 00:00:00;64;9477
53327;;2022-11-16 00:00:00;26;3381
53328;;2022-01-29 00:00:00;28;2935
53329;;2022-10-18 00:00:00;80;423
53330;;2020-01-23 00:00:00;16;5274
53331;;2023-02-12 00:00:00;22;9792
53332;;2020-03-01 00:00:00;34;8306
53333;;2020-10-09 00:00:00;39;3769
53334;;2020-05-17 00:00:00;57;1289
53335;;2023-04-06 00:00:00;21;6383
53336;;2023-05-28 00:00:00;18;362
53337;;2022-10-04 00:00:00;66;8084
53338;;2020-08-14 00:00:00;10;6401
53339;;2023-03-10 00:00:00;20;7791
53340;;2020-10-09 00:00:00;65;6923
53341;;2020-08-05 00:00:00;71;6664
53342;;2021-03-01 00:00:00;22;1261
53343;;2020-06-11 00:00:00;9;9828
53344;;2020-03-03 00:00:00;12;1769
53345;;2021-10-23 00:00:00;9;1280
53346;;2022-03-14 00:00:00;30;5947
53347;;2022-03-17 00:00:00;17;8154
53348;;2021-06-19 00:00:00;32;1295
53349;;2020-04-20 00:00:00;16;1595
53350;;2021-09-03 00:00:00;50;9180
53351;;2022-07-12 00:00:00;47;243
53352;;2023-09-30 00:00:00;9;2383
53353;;2023-09-26 00:00:00;1;5779
53354;;2023-11-23 00:00:00;48;2980
53355;;2023-08-23 00:00:00;131;876
53356;;2020-08-02 00:00:00;27;9250
53357;;2022-10-16 00:00:00;56;4568
53358;;2022-06-02 00:00:00;16;7382
53359;;2021-12-19 00:00:00;62;4936
53360;;2023-03-22 00:00:00;31;1748
53361;;2021-03-04 00:00:00;46;8710
53362;;2021-11-02 00:00:00;41;7246
53363;;2023-07-29 00:00:00;20;380
53364;;2023-02-11 00:00:00;75;973
53365;;2020-08-15 00:00:00;9;6075
53366;;2022-05-30 00:00:00;39;2404
53367;;2020-04-14 00:00:00;2;6063
53368;;2023-08-28 00:00:00;27;6985
53369;;2020-04-30 00:00:00;20;165
53370;;2020-06-13 00:00:00;32;3288
53371;;2020-12-03 00:00:00;94;8249
53372;;2021-05-21 00:00:00;47;2391
53373;;2021-04-22 00:00:00;38;1439
53374;;2020-07-24 00:00:00;39;3384
53375;;2023-02-21 00:00:00;46;6273
53376;;2023-01-30 00:00:00;11;5918
53377;;2020-12-07 00:00:00;54;3159
53378;;2023-10-05 00:00:00;39;1479
53379;;2022-11-10 00:00:00;21;647
53380;;2023-01-22 00:00:00;25;5536
53381;;2021-02-14 00:00:00;105;1202
53382;;2023-12-17 00:00:00;23;4951
53383;;2023-04-15 00:00:00;18;5712
53384;;2020-11-14 00:00:00;25;9316
53385;;2021-02-20 00:00:00;7;224
53386;;2020-09-09 00:00:00;7;1000
53387;;2020-12-07 00:00:00;122;120
53388;;2023-02-19 00:00:00;41;5047
53389;;2021-08-19 00:00:00;18;526
53390;;2023-09-02 00:00:00;93;4393
53391;;2022-03-25 00:00:00;136;6558
53392;;2020-08-14 00:00:00;116;4049
53393;;2021-05-01 00:00:00;39;1350
53394;;2020-03-27 00:00:00;225;8416
53395;;2023-07-14 00:00:00;29;3049
53396;;2020-06-17 00:00:00;62;9225
53397;;2020-04-23 00:00:00;53;4120
53398;;2021-11-23 00:00:00;8;656
53399;;2021-09-24 00:00:00;67;1254
53400;;2020-02-20 00:00:00;33;7271
53401;;2020-11-09 00:00:00;73;7512
53402;;2020-04-30 00:00:00;55;6212
53403;;2021-06-11 00:00:00;20;6445
53404;;2022-08-21 00:00:00;24;3760
53405;;2023-02-06 00:00:00;44;4840
53406;;2020-02-07 00:00:00;23;9615
53407;;2021-12-31 00:00:00;51;7835
53408;;2020-07-15 00:00:00;56;4973
53409;;2023-05-22 00:00:00;17;8460
53410;;2021-01-26 00:00:00;33;6304
53411;;2021-10-08 00:00:00;3;884
53412;;2023-08-29 00:00:00;47;4660
53413;;2022-11-15 00:00:00;60;1680
53414;;2023-12-21 00:00:00;5;503
53415;;2023-01-12 00:00:00;16;7234
53416;;2022-11-16 00:00:00;20;3252
53417;;2022-08-19 00:00:00;56;6833
53418;;2021-06-14 00:00:00;27;3773
53419;;2023-02-17 00:00:00;18;1203
53420;;2021-12-29 00:00:00;15;6496
53421;;2021-07-17 00:00:00;54;4094
53422;;2020-09-28 00:00:00;10;597
53423;;2022-01-26 00:00:00;61;5034
53424;;2023-10-18 00:00:00;26;6646
53425;;2020-02-02 00:00:00;35;3492
53426;;2021-02-07 00:00:00;28;8206
53427;;2023-09-08 00:00:00;8;6063
53428;;2021-11-11 00:00:00;80;7011
53429;;2020-11-13 00:00:00;50;9384
53430;;2020-09-04 00:00:00;32;6739
53431;;2022-01-25 00:00:00;39;4723
53432;;2023-10-11 00:00:00;64;9290
53433;;2022-07-15 00:00:00;54;1114
53434;;2021-06-08 00:00:00;26;1967
53435;;2021-11-22 00:00:00;49;5989
53436;;2022-03-11 00:00:00;10;4245
53437;;2020-04-22 00:00:00;32;9271
53438;;2020-11-03 00:00:00;94;5852
53439;;2020-08-02 00:00:00;3;8553
53440;;2020-01-15 00:00:00;24;6670
53441;;2021-07-20 00:00:00;113;6371
53442;;2023-12-18 00:00:00;54;8713
53443;;2023-06-11 00:00:00;60;2120
53444;;2020-08-05 00:00:00;19;7435
53445;;2023-11-06 00:00:00;169;906
53446;;2020-08-27 00:00:00;25;4478
53447;;2021-08-29 00:00:00;12;5085
53448;;2021-05-30 00:00:00;50;4295
53449;;2023-07-31 00:00:00;78;6132
53450;;2023-10-26 00:00:00;57;1502
53451;;2023-08-31 00:00:00;54;8170
53452;;2021-10-02 00:00:00;22;1623
53453;;2022-05-14 00:00:00;53;7704
53454;;2022-12-30 00:00:00;7;2315
53455;;2020-02-26 00:00:00;67;9489
53456;;2021-02-13 00:00:00;88;5660
53457;;2022-04-06 00:00:00;26;4768
53458;;2022-11-10 00:00:00;40;1921
53459;;2021-11-24 00:00:00;8;9516
53460;;2023-12-26 00:00:00;42;8983
53461;;2022-11-23 00:00:00;9;5613
53462;;2022-07-01 00:00:00;8;3305
53463;;2023-07-01 00:00:00;54;6802
53464;;2020-06-05 00:00:00;7;9877
53465;;2021-02-08 00:00:00;127;8838
53466;;2023-05-21 00:00:00;16;7016
53467;;2023-04-19 00:00:00;138;8172
53468;;2021-05-10 00:00:00;40;9917
53469;;2021-03-11 00:00:00;35;3758
53470;;2022-10-07 00:00:00;13;1550
53471;;2023-02-08 00:00:00;39;3795
53472;;2021-11-01 00:00:00;25;3905
53473;;2020-06-14 00:00:00;48;9560
53474;;2022-12-10 00:00:00;15;5746
53475;;2021-04-25 00:00:00;40;8106
53476;;2020-09-26 00:00:00;70;772
53477;;2023-07-16 00:00:00;85;7411
53478;;2023-12-20 00:00:00;105;9956
53479;;2023-09-30 00:00:00;17;4364
53480;;2022-10-02 00:00:00;68;8935
53481;;2021-01-20 00:00:00;71;2687
53482;;2022-08-20 00:00:00;12;6421
53483;;2020-03-30 00:00:00;12;1903
53484;;2021-01-12 00:00:00;30;3111
53485;;2020-11-11 00:00:00;30;8340
53486;;2023-02-02 00:00:00;26;1139
53487;;2023-06-28 00:00:00;12;8028
53488;;2022-11-26 00:00:00;30;2404
53489;;2022-09-16 00:00:00;31;5962
53490;;2021-04-29 00:00:00;31;9220
53491;;2022-02-07 00:00:00;39;4438
53492;;2023-11-08 00:00:00;30;3894
53493;;2023-09-07 00:00:00;37;2152
53494;;2020-10-21 00:00:00;81;4351
53495;;2021-02-28 00:00:00;38;4433
53496;;2020-06-19 00:00:00;14;2501
53497;;2023-11-01 00:00:00;59;8418
53498;;2021-10-12 00:00:00;91;2729
53499;;2022-07-05 00:00:00;30;8861
53500;;2020-04-21 00:00:00;57;4921
53501;;2020-11-27 00:00:00;4;2325
53502;;2022-04-03 00:00:00;116;1103
53503;;2022-05-04 00:00:00;29;4511
53504;;2020-06-30 00:00:00;34;4521
53505;;2020-08-31 00:00:00;27;562
53506;;2021-06-23 00:00:00;37;9612
53507;;2021-10-08 00:00:00;75;2888
53508;;2021-06-11 00:00:00;89;1426
53509;;2021-01-01 00:00:00;28;6892
53510;;2023-08-18 00:00:00;90;6884
53511;;2020-11-12 00:00:00;24;393
53512;;2020-08-03 00:00:00;11;7988
53513;;2022-11-23 00:00:00;14;491
53514;;2023-06-14 00:00:00;32;7141
53515;;2020-08-20 00:00:00;79;5804
53516;;2020-10-15 00:00:00;27;4245
53517;;2021-08-05 00:00:00;150;5653
53518;;2022-02-13 00:00:00;89;8180
53519;;2022-09-14 00:00:00;12;8358
53520;;2020-12-27 00:00:00;13;4628
53521;;2022-12-01 00:00:00;11;8203
53522;;2020-07-29 00:00:00;51;3903
53523;;2022-08-01 00:00:00;62;4865
53524;;2021-03-11 00:00:00;93;3183
53525;;2021-12-10 00:00:00;21;4624
53526;;2023-01-21 00:00:00;47;9139
53527;;2023-10-10 00:00:00;14;6644
53528;;2023-12-01 00:00:00;38;5269
53529;;2022-11-14 00:00:00;20;7717
53530;;2023-03-25 00:00:00;28;8245
53531;;2021-09-24 00:00:00;29;6063
53532;;2020-01-01 00:00:00;32;4208
53533;;2020-06-14 00:00:00;75;2807
53534;;2020-08-20 00:00:00;30;9690
53535;;2021-04-22 00:00:00;18;5897
53536;;2021-04-14 00:00:00;14;9976
53537;;2021-08-24 00:00:00;243;7274
53538;;2020-12-05 00:00:00;81;3727
53539;;2022-05-20 00:00:00;46;1720
53540;;2022-02-22 00:00:00;54;227
53541;;2020-10-21 00:00:00;86;3098
53542;;2022-12-03 00:00:00;138;6955
53543;;2022-05-08 00:00:00;16;1778
53544;;2023-06-27 00:00:00;62;92
53545;;2021-08-20 00:00:00;43;906
53546;;2021-10-28 00:00:00;7;4865
53547;;2023-07-23 00:00:00;28;3563
53548;;2021-12-05 00:00:00;80;2255
53549;;2023-06-17 00:00:00;62;672
53550;;2021-06-20 00:00:00;13;1456
53551;;2023-08-13 00:00:00;135;8802
53552;;2020-09-01 00:00:00;39;1293
53553;;2020-06-10 00:00:00;104;2440
53554;;2020-02-28 00:00:00;165;6328
53555;;2022-06-01 00:00:00;116;4792
53556;;2022-08-19 00:00:00;43;3137
53557;;2022-08-26 00:00:00;28;9166
53558;;2021-03-12 00:00:00;17;6613
53559;;2022-07-03 00:00:00;18;6045
53560;;2020-02-08 00:00:00;35;402
53561;;2022-12-30 00:00:00;21;1693
53562;;2022-10-21 00:00:00;34;8358
53563;;2022-06-04 00:00:00;23;5362
53564;;2020-09-05 00:00:00;52;8282
53565;;2022-01-03 00:00:00;20;4965
53566;;2023-05-11 00:00:00;22;7862
53567;;2020-08-30 00:00:00;5;2295
53568;;2023-11-13 00:00:00;36;9742
53569;;2021-11-26 00:00:00;36;1872
53570;;2020-09-12 00:00:00;72;3770
53571;;2022-02-03 00:00:00;24;9985
53572;;2020-08-31 00:00:00;52;1016
53573;;2020-09-23 00:00:00;13;6396
53574;;2020-12-16 00:00:00;32;1891
53575;;2022-09-05 00:00:00;92;5786
53576;;2022-06-26 00:00:00;142;8658
53577;;2020-07-17 00:00:00;28;9746
53578;;2022-06-10 00:00:00;31;3045
53579;;2022-08-18 00:00:00;77;5199
53580;;2022-07-31 00:00:00;20;6128
53581;;2021-10-18 00:00:00;8;3052
53582;;2021-03-18 00:00:00;28;8869
53583;;2022-12-07 00:00:00;59;2704
53584;;2021-08-30 00:00:00;50;5637
53585;;2023-05-07 00:00:00;27;5362
53586;;2021-09-17 00:00:00;51;8945
53587;;2021-06-19 00:00:00;218;2930
53588;;2022-11-15 00:00:00;48;9349
53589;;2020-07-10 00:00:00;31;8735
53590;;2023-09-24 00:00:00;60;3566
53591;;2020-11-07 00:00:00;14;4757
53592;;2023-08-28 00:00:00;28;6785
53593;;2021-07-18 00:00:00;4;838
53594;;2023-10-16 00:00:00;13;5418
53595;;2023-08-25 00:00:00;12;5638
53596;;2021-03-18 00:00:00;39;3802
53597;;2023-08-09 00:00:00;177;6812
53598;;2022-10-02 00:00:00;22;1966
53599;;2023-07-11 00:00:00;45;1296
53600;;2022-08-30 00:00:00;82;4069
53601;;2023-12-10 00:00:00;37;5332
53602;;2021-10-10 00:00:00;40;8439
53603;;2021-03-23 00:00:00;26;8332
53604;;2021-12-25 00:00:00;34;3832
53605;;2020-09-17 00:00:00;28;8909
53606;;2022-08-29 00:00:00;105;5094
53607;;2023-04-01 00:00:00;51;859
53608;;2023-04-05 00:00:00;27;113
53609;;2022-06-29 00:00:00;37;1979
53610;;2021-07-04 00:00:00;59;4530
53611;;2022-08-10 00:00:00;3;4271
53612;;2022-12-09 00:00:00;63;8825
53613;;2023-05-04 00:00:00;25;3731
53614;;2023-04-12 00:00:00;38;3444
53615;;2023-01-14 00:00:00;38;6516
53616;;2021-12-02 00:00:00;5;7553
53617;;2020-12-20 00:00:00;25;5602
53618;;2020-11-07 00:00:00;86;3408
53619;;2021-12-26 00:00:00;18;3124
53620;;2020-11-25 00:00:00;116;7859
53621;;2021-04-03 00:00:00;7;587
53622;;2022-02-20 00:00:00;122;9323
53623;;2020-05-28 00:00:00;12;9302
53624;;2020-10-19 00:00:00;50;9080
53625;;2023-11-07 00:00:00;26;3003
53626;;2022-04-24 00:00:00;113;4887
53627;;2020-05-06 00:00:00;66;8838
53628;;2022-10-08 00:00:00;34;2131
53629;;2021-03-21 00:00:00;19;94
53630;;2023-09-29 00:00:00;33;6856
53631;;2020-08-25 00:00:00;12;367
53632;;2023-01-30 00:00:00;20;6382
53633;;2021-03-19 00:00:00;43;7637
53634;;2020-03-26 00:00:00;28;7399
53635;;2021-07-27 00:00:00;38;4716
53636;;2023-04-15 00:00:00;60;1610
53637;;2020-08-16 00:00:00;71;2761
53638;;2020-06-07 00:00:00;108;741
53639;;2020-02-26 00:00:00;168;8250
53640;;2023-05-22 00:00:00;14;7476
53641;;2022-06-29 00:00:00;22;2011
53642;;2021-08-31 00:00:00;171;872
53643;;2021-03-09 00:00:00;38;3122
53644;;2023-06-06 00:00:00;26;340
53645;;2023-09-07 00:00:00;29;7733
53646;;2020-09-22 00:00:00;50;8399
53647;;2021-12-13 00:00:00;1;1191
53648;;2020-07-30 00:00:00;98;8105
53649;;2023-06-17 00:00:00;58;5849
53650;;2020-07-06 00:00:00;24;8559
53651;;2022-01-18 00:00:00;88;985
53652;;2022-06-08 00:00:00;41;5532
53653;;2023-06-14 00:00:00;68;6318
53654;;2020-12-28 00:00:00;52;1577
53655;;2022-03-20 00:00:00;17;7578
53656;;2023-09-04 00:00:00;26;9379
53657;;2021-10-07 00:00:00;46;2328
53658;;2022-12-14 00:00:00;19;9474
53659;;2021-02-17 00:00:00;63;8843
53660;;2020-07-28 00:00:00;58;1527
53661;;2020-09-30 00:00:00;18;6401
53662;;2023-06-13 00:00:00;10;7449
53663;;2023-04-24 00:00:00;8;2474
53664;;2021-02-11 00:00:00;13;1679
53665;;2023-03-23 00:00:00;101;6642
53666;;2023-09-19 00:00:00;9;1677
53667;;2020-06-08 00:00:00;12;5816
53668;;2021-02-23 00:00:00;87;4020
53669;;2020-02-22 00:00:00;61;2490
53670;;2020-04-14 00:00:00;73;5290
53671;;2022-01-17 00:00:00;21;9303
53672;;2022-07-21 00:00:00;21;652
53673;;2020-10-03 00:00:00;21;1696
53674;;2023-11-01 00:00:00;27;8257
53675;;2022-03-22 00:00:00;53;4076
53676;;2022-12-26 00:00:00;44;3064
53677;;2023-09-09 00:00:00;15;2936
53678;;2023-06-05 00:00:00;44;3760
53679;;2023-11-09 00:00:00;36;5781
53680;;2021-12-30 00:00:00;51;4240
53681;;2022-11-09 00:00:00;19;4116
53682;;2020-02-03 00:00:00;28;5036
53683;;2021-02-08 00:00:00;35;5589
53684;;2023-05-19 00:00:00;14;8424
53685;;2022-08-29 00:00:00;22;6615
53686;;2021-10-19 00:00:00;113;6758
53687;;2021-06-17 00:00:00;51;2683
53688;;2022-11-26 00:00:00;64;8443
53689;;2023-07-23 00:00:00;18;1750
53690;;2020-05-16 00:00:00;50;8861
53691;;2023-06-29 00:00:00;36;3794
53692;;2023-06-07 00:00:00;13;5626
53693;;2020-04-20 00:00:00;127;2134
53694;;2022-10-14 00:00:00;48;5543
53695;;2021-10-03 00:00:00;40;4999
53696;;2022-01-27 00:00:00;9;2963
53697;;2022-10-29 00:00:00;29;6069
53698;;2022-09-07 00:00:00;30;4162
53699;;2021-02-23 00:00:00;23;449
53700;;2023-03-17 00:00:00;16;8469
53701;;2020-05-25 00:00:00;69;4814
53702;;2021-02-26 00:00:00;16;3321
53703;;2021-02-20 00:00:00;55;4039
53704;;2023-07-04 00:00:00;20;8598
53705;;2020-03-12 00:00:00;9;9715
53706;;2022-07-24 00:00:00;21;6227
53707;;2023-09-21 00:00:00;118;2308
53708;;2022-01-14 00:00:00;19;3591
53709;;2023-10-18 00:00:00;45;5296
53710;;2023-12-02 00:00:00;134;59
53711;;2022-05-13 00:00:00;10;7897
53712;;2020-11-19 00:00:00;24;4878
53713;;2023-11-14 00:00:00;43;1672
53714;;2021-04-16 00:00:00;28;3876
53715;;2020-05-20 00:00:00;34;86
53716;;2023-02-18 00:00:00;19;1847
53717;;2020-02-05 00:00:00;60;4916
53718;;2020-02-12 00:00:00;27;8245
53719;;2023-05-05 00:00:00;47;4914
53720;;2021-04-10 00:00:00;98;2686
53721;;2021-06-30 00:00:00;32;6126
53722;;2021-04-15 00:00:00;43;9997
53723;;2022-11-07 00:00:00;36;6741
53724;;2021-12-25 00:00:00;19;7393
53725;;2021-12-08 00:00:00;29;3433
53726;;2022-11-11 00:00:00;36;1824
53727;;2022-09-18 00:00:00;8;9695
53728;;2020-10-09 00:00:00;111;5474
53729;;2021-06-28 00:00:00;32;4660
53730;;2021-02-24 00:00:00;129;2219
53731;;2022-07-23 00:00:00;11;5224
53732;;2023-04-15 00:00:00;39;8337
53733;;2021-05-14 00:00:00;46;9993
53734;;2021-12-24 00:00:00;3;8954
53735;;2020-07-17 00:00:00;84;5658
53736;;2022-04-04 00:00:00;79;2377
53737;;2020-07-15 00:00:00;107;5760
53738;;2023-12-06 00:00:00;3;6148
53739;;2022-10-24 00:00:00;62;75
53740;;2020-08-06 00:00:00;24;8916
53741;;2022-04-22 00:00:00;27;1853
53742;;2021-09-26 00:00:00;108;2833
53743;;2020-04-05 00:00:00;47;6120
53744;;2023-09-22 00:00:00;114;1658
53745;;2020-03-21 00:00:00;37;2076
53746;;2021-02-16 00:00:00;218;5938
53747;;2023-10-11 00:00:00;66;2317
53748;;2021-04-22 00:00:00;14;4345
53749;;2022-03-19 00:00:00;30;5134
53750;;2023-03-20 00:00:00;22;17
53751;;2023-11-19 00:00:00;42;7511
53752;;2020-07-30 00:00:00;38;6532
53753;;2021-09-01 00:00:00;12;7281
53754;;2023-01-08 00:00:00;18;5521
53755;;2021-07-19 00:00:00;60;5355
53756;;2020-12-25 00:00:00;25;8947
53757;;2022-09-15 00:00:00;40;8674
53758;;2023-11-10 00:00:00;32;2889
53759;;2022-08-18 00:00:00;12;7768
53760;;2021-11-03 00:00:00;16;967
53761;;2021-02-13 00:00:00;46;5285
53762;;2023-07-26 00:00:00;73;1537
53763;;2023-07-09 00:00:00;143;7299
53764;;2021-07-02 00:00:00;204;613
53765;;2023-12-07 00:00:00;16;7866
53766;;2022-06-04 00:00:00;40;6914
53767;;2023-11-08 00:00:00;12;4163
53768;;2021-05-12 00:00:00;89;7428
53769;;2020-10-28 00:00:00;14;4025
53770;;2023-02-12 00:00:00;18;5253
53771;;2021-09-16 00:00:00;158;9216
53772;;2020-10-16 00:00:00;9;8409
53773;;2021-09-05 00:00:00;23;7988
