PRODUCT_ID;WAREHOUSE_ID;STOCK;STORAGE_LOCATION
8739;1;926;003XP34
8742;1;718;006RM93
8742;2;874;001PB40
8743;1;406;001PS13
8743;2;506;002YF75
8744;1;750;003NH90
8745;1;159;005HH35
8745;2;73;004IL84
8748;1;413;004QI38
8749;1;604;004FT79
8750;1;917;005NI16
8750;2;300;004VL45
8752;1;138;002AP92
8752;2;267;006JC33
8755;1;238;006HA26
8756;1;82;004PE08
8756;2;711;002CD50
8758;2;622;007QW08
8759;1;231;005IY22
8759;2;604;006ZX75
8760;2;929;009LL28
8761;1;307;001OZ40
8761;2;586;007QH56
8762;1;807;002JS87
8764;1;877;005FE11
8766;2;143;008WD10
8766;1;514;008HG98
8767;2;378;007EE39
8768;1;596;005OR37
8768;2;123;004EX06
8769;2;906;003YV24
8770;1;405;004IM78
8772;2;831;001TV66
8773;1;658;008GT89
8775;2;427;009OS17
8777;2;303;006LZ71
8778;1;815;002DL92
8779;1;230;005TP31
8780;2;598;003UB33
8782;2;362;007LM28
8783;2;651;006DT46
8784;2;797;009VH69
8785;1;23;004NC39
8785;2;519;003PH14
8786;1;357;006UA19
8787;2;76;002MD87
8788;1;881;007PW05
8790;1;508;004HB41
8791;1;944;001DS30
8791;2;946;005LN97
8792;1;902;008EQ39
8792;2;764;001LJ53
8793;1;154;009DA89
8793;2;283;004GN94
8794;1;948;007ZG97
8794;2;884;009UQ40
8795;1;525;007OO22
8796;2;123;002EH11
8797;1;814;006ML89
8798;1;997;003TG29
8798;2;392;006UG24
8799;1;688;001PV81
8800;1;840;001NU56
8801;1;452;004YW33
8802;2;21;001XW92
8804;1;516;002VT53
8805;2;875;004FH28
8806;2;501;004BU03
8807;1;434;008RD65
8807;2;750;009GU45
8809;1;98;007RY94
8809;2;574;004DT59
8810;1;610;008CH42
8810;2;389;005JH25
8811;2;999;006EZ34
8812;2;870;001PS79
8813;1;450;006GA35
8813;2;810;005AE21
8814;2;288;007SH65
8815;1;149;008LD51
8819;2;946;001KC61
8821;1;642;005GK97
8821;2;263;009TK52
8822;1;645;007SA37
8822;2;489;008NL38
8823;2;648;008EC65
8825;1;588;003KA47
8825;2;890;007VV12
8826;1;403;007MI69
8826;2;798;007OW60
8828;2;996;001NO09
8830;1;290;007RA54
8831;2;647;008VS28
8832;2;525;008LD72
8833;1;262;005WN80
8834;2;116;004JN49
8835;2;243;004BW34
8836;2;346;009IS23
8837;1;452;005CJ77
8838;1;342;003VG08
8838;2;944;003IL13
8840;2;126;003EO82
8841;1;429;003VJ43
8842;1;85;002OI53
8842;2;695;003AB33
8844;1;72;002VW01
8845;1;74;009IJ92
8845;2;496;001QN26
8846;1;447;003BW61
8847;2;185;006IB90
8849;2;422;001ST74
8850;1;370;008WU31
8851;1;637;003KD15
8851;2;679;006CB22
8852;1;787;001BG77
8852;2;214;001LH39
8853;1;268;007ZP12
8853;2;582;003QO33
8855;2;913;007PW43
8856;1;842;008PY01
8856;2;47;006LR83
8857;1;160;001CH68
8858;2;10;001QJ44
8860;1;148;006HK39
8860;2;214;002UV16
8861;1;57;006ZM82
8862;1;726;008PW02
8862;2;930;001EX68
8864;1;816;002AE09
8866;1;860;001BV96
8867;1;161;001KD47
8867;2;424;003NU87
8868;2;162;009HF84
8870;2;225;003NC10
8871;1;343;002JV74
8872;1;258;005EM58
8872;2;130;001LP49
8873;1;386;002JS38
8874;2;978;002CT14
8875;1;392;008BC80
8875;2;515;003VB81
8876;1;310;001YR42
8876;2;673;006MS53
8877;1;674;002RV67
8878;2;147;006AY79
8879;2;137;005JR20
8880;1;544;007YB20
8881;1;628;007TZ15
8883;2;269;001PP90
8884;2;101;009QB87
8885;1;961;007DP99
8885;2;96;001KS06
8886;2;713;008EW61
8887;1;91;002TF63
8887;2;60;003IM32
8888;1;775;005CO67
8889;1;337;007DQ79
8891;1;525;005RA01
8891;2;890;001WH84
8892;1;93;004LZ32
8892;2;14;001KC03
8893;2;557;002IR61
8895;1;336;002BG29
8896;1;690;003AS69
8897;1;999;004YV74
8899;2;744;006OG87
8900;2;979;001RN96
8902;1;354;005AF59
8903;1;526;001UZ76
8905;2;814;008RK36
8907;2;297;005ER16
8911;1;314;001PA01
8911;2;640;002QS66
8914;1;514;008SC10
8914;2;740;001FX56
8916;1;763;006YW25
8918;2;502;005MG21
8919;1;675;009SQ49
8919;2;962;004NY93
8920;1;121;004BO15
8920;2;614;008LW42
8921;2;463;008MX81
8923;1;519;002IJ79
8925;2;705;001VV86
8927;1;493;002JF17
8928;1;235;008RF61
8930;1;865;003SE15
8930;2;751;001NJ78
8931;1;405;009NH99
8931;2;12;006CR18
8932;1;677;005AW81
8933;1;468;003BM86
8933;2;553;009NR33
8934;2;543;005ZL11
8935;2;376;006CE21
8936;2;576;001YX82
8937;1;370;003UN20
8938;2;535;008LC70
8939;2;341;003WB36
8940;1;842;001WG06
8942;1;863;006LZ51
8942;2;497;003JF21
8943;1;901;003MC97
8943;2;485;007BY19
8944;1;427;008CW59
8945;2;749;009CF81
8946;2;942;007ZP90
8947;2;519;009XS11
8948;2;757;009MV44
8949;2;141;003UE48
8950;1;337;005WP63
8951;2;392;007JN56
8951;1;219;003XY59
8952;1;794;001DL82
8954;1;867;003AM58
8954;2;548;005IJ54
8956;1;939;006GP39
8956;2;847;007SC21
8958;1;845;007PV39
8959;2;403;002MW77
8960;2;899;007ZY59
8961;1;766;005BH30
8963;1;330;004JS47
8964;1;414;002WP03
8965;1;389;001SG88
8967;1;188;002LO40
8968;1;51;009BA93
8968;2;134;009SS76
8969;2;64;004JA27
8970;1;516;001SH47
8971;1;292;008ZX71
8972;1;631;002MT28
8973;1;373;008ZL43
8973;2;177;008VG70
8974;1;609;005EJ40
8976;1;9;009RT75
8976;2;58;007SE92
8978;2;974;009NF67
8979;1;116;007HV36
8980;1;271;005UQ65
8981;1;271;006NH97
8981;2;612;002YV63
8982;1;76;006GV63
8985;1;551;007SY04
8985;2;52;008PC89
8986;1;120;001HK32
8988;1;430;007FQ22
8988;2;652;001UM20
8990;2;636;007VT86
8991;2;520;002II78
8992;1;794;008GK92
8993;1;562;003VU02
8993;2;351;003FH79
8995;1;953;004WE91
8996;1;91;004XV07
8996;2;530;004OQ61
8997;2;906;004BS30
8998;1;687;005UE42
8999;1;208;009SP69
8999;2;377;003RD96
9000;1;285;004LY31
9001;1;102;008FW90
9002;1;261;001IX92
9002;2;162;001EC93
9003;2;258;002FY54
9004;1;500;006KP95
9005;2;134;006UE58
9006;1;364;009MM86
9006;2;435;005NU73
9007;2;687;007RC54
9009;2;851;003PL44
9011;1;348;009KX20
9012;2;952;006WY99
9013;1;722;005TJ44
9013;2;755;006LO22
9014;2;822;002VM93
9015;1;571;009YE75
9015;2;95;004QK88
9016;1;790;004UW03
9018;1;98;005RD68
9019;2;885;005FQ72
9020;1;732;002JS61
9020;2;217;002WQ17
9021;1;887;003BU57
9025;1;924;001GU18
9025;2;928;005PV44
9026;1;387;007LH07
9026;2;853;001WD21
9028;1;778;007NS89
9028;2;428;003RL63
9030;1;487;002TJ51
9033;1;255;008OF57
9036;1;870;006AP77
9039;1;493;006XS82
9039;2;527;001OK10
9040;2;756;001JP96
9041;2;759;003OX74
9042;2;906;008VO20
9043;1;601;008NJ57
9043;2;685;001EA38
9044;1;536;005SG01
9045;2;730;002CG15
9046;1;675;009HL55
9047;1;26;006GR94
9048;1;722;004DO02
9048;2;830;001BU51
9049;1;338;002OL71
9050;2;81;008MH96
9051;1;764;008FK29
9051;2;887;004AR99
9052;2;315;008BV51
9054;2;15;006LE56
9055;2;24;006HL31
9056;2;114;006BU82
9057;1;885;004HY72
9057;2;657;002WX02
9058;1;516;009ER65
9058;2;820;002PR36
9060;1;561;001QO92
9061;1;760;003CU24
9062;2;815;007RV12
9063;1;286;002KU46
9065;1;215;002UD59
9067;2;786;003DO84
9069;1;374;004PF98
9070;1;95;009EK53
9071;1;392;004NR80
9072;1;859;002IJ35
9073;1;997;004BQ05
9074;1;460;007NK65
9075;1;532;009MR66
9075;2;330;004PA88
9076;2;346;003VC70
9077;1;689;007IT97
9077;2;853;009LQ89
9078;2;841;004YL04
9079;1;828;008XS22
9080;1;893;008OL38
9080;2;753;002AF56
9082;1;788;008NT36
9083;2;440;006YH22
9085;2;685;004KM18
9086;1;997;004LD71
9086;2;881;002MC98
9087;1;280;009JE82
9087;2;847;002RR39
9088;1;444;009LW17
9088;2;363;003TH09
9090;1;190;006BH60
9090;2;145;008BR63
9092;1;454;003OF33
9092;2;72;006KW58
9093;1;304;009JT04
9094;1;761;003VB61
9096;1;113;003TF93
9097;1;158;005MN20
9097;2;716;004MF87
9098;1;192;003HQ02
9098;2;152;008CC36
9100;1;521;003MH01
9100;2;306;008UA10
9102;1;586;007PU72
9103;2;315;006KK16
9105;1;784;006TO24
9106;1;55;004MQ53
9106;2;608;007WV54
9107;1;49;004UB22
9107;2;628;004BQ06
9109;2;451;006AT34
9110;1;736;004WH64
9110;2;458;009WW25
9111;2;82;002NW78
9112;2;436;007DU52
9112;1;662;002WN69
9115;1;216;002IF46
9116;1;32;006IO83
9117;2;588;007MA12
9119;2;82;008OG81
9120;2;511;007IZ19
9121;1;588;005RY70
9122;2;50;004NC62
9124;1;69;003BE25
9124;2;859;008IK12
9125;2;854;003PV92
9126;1;947;003UB38
9129;1;316;006YB75
9131;1;327;005IE99
9133;2;850;008TS44
9134;1;594;009HJ59
9135;1;789;008AS48
9136;2;507;008JV45
9137;1;183;001MO37
9137;2;437;001QW76
9138;2;355;005UK95
9139;2;152;006NO18
9139;1;525;001NT23
9140;1;746;006NJ42
9143;1;95;004DR20
9143;2;79;007NA94
9145;2;548;007KR28
9146;1;982;005CI22
9147;1;375;003HO41
9148;2;992;001IJ17
9149;1;110;009IQ32
9151;1;453;009SH43
9152;1;513;007WF98
9153;1;90;003GH13
9153;2;736;006AM94
9154;2;691;008QA18
9156;1;867;008DH33
9158;1;517;005IM72
9158;2;728;008JB57
9159;2;538;001KL18
9160;1;754;003DQ80
9161;1;488;004BH25
9162;2;632;009OC17
9163;1;588;005VQ29
9164;2;530;004TA21
9165;2;675;008SY42
9167;1;621;007KM12
9167;2;969;002BV22
9168;1;248;005JT51
9168;2;558;005FY92
9169;1;672;007NI19
9169;2;335;006OB03
9170;1;409;008NP19
9171;1;769;002DG59
9171;2;75;002GN36
9173;1;182;009TZ76
9174;1;771;005EG14
9175;2;959;001JG65
9176;1;783;009VC62
9177;2;514;003ZU91
9179;1;152;004DW69
9179;2;781;009EF31
9181;2;522;009RS26
9182;1;209;001WV53
9183;2;373;005ZG41
9186;2;489;009JE79
9187;2;828;003KT62
9187;1;113;008HN43
9189;1;674;003MX81
9189;2;516;008NG01
9190;2;954;006QD51
9192;1;948;006AY51
9192;2;304;007UN67
9193;2;700;009YT29
9194;2;707;004CE76
9195;2;870;003DD47
9197;2;250;008KT18
9198;2;466;004IF98
9199;2;639;008FQ63
9199;1;516;009SE31
9202;1;948;007SI94
9203;1;560;008WM96
9203;2;668;009WS88
9204;1;233;007WP12
9206;1;56;009GD73
9207;2;175;004DB46
9209;2;342;009HK05
9210;2;906;005YA76
9211;1;858;001GX11
9212;2;321;007DL49
9213;2;298;004VI18
9214;1;649;009FR56
9216;1;986;005ZX14
9216;2;768;003MU93
9217;1;335;002KF09
9217;2;215;004SR01
9218;1;334;007IO65
9218;2;477;001JU89
9219;1;270;004ZF30
9220;1;591;004UB45
9220;2;289;006AZ39
9222;1;424;004BO04
9223;1;912;001QI81
9224;2;27;009RX88
9225;1;22;008TE51
9225;2;611;003KT71
9226;1;193;004TK65
9228;1;408;001KT37
9229;1;69;009CI99
9229;2;893;002MD72
9230;1;143;005KO26
9231;2;810;004TO40
9232;2;360;003ZE31
9233;1;56;001IL73
9233;2;969;004MM95
9234;1;369;006SR08
9234;2;729;003MM02
9236;1;469;005BS75
9237;1;170;004YU89
9237;2;988;002FF93
9239;1;326;008AD57
9239;2;191;004HC23
9241;2;629;003DN43
9242;2;1;007BF86
9244;2;427;003QT41
9245;1;61;007VZ98
9245;2;392;008HS41
9247;2;546;001ZU42
9249;1;123;004EA63
9249;2;180;003VD74
9250;2;817;005NR40
9252;1;2;005IY02
9253;2;12;006ZS82
9254;2;494;008IW29
9255;2;452;007VA99
9256;1;365;006KN36
9256;2;800;009AT10
9258;1;749;009FG29
9260;2;464;002ZU71
9261;2;299;003OP30
9262;1;286;005UT34
9262;2;394;005TN61
9263;2;200;008PO48
9264;1;759;005UD04
9264;2;281;009GY73
9265;2;946;008OF11
9266;2;340;006IJ37
9267;1;543;007FE84
9267;2;882;005YD89
9268;1;579;002YS84
9269;1;459;001VF67
9269;2;452;006TJ91
9270;2;339;008AF18
9271;1;932;009XL84
9271;2;522;009LE17
9272;1;526;003WL96
9273;1;357;002RR08
9274;2;737;008BN25
9275;1;417;009KV27
9276;1;901;006QH94
9278;1;674;006CH74
9278;2;445;003AW33
9279;2;21;005UR86
9280;2;862;007SB20
9281;2;481;008GQ52
9282;2;450;002YN62
9283;1;789;004FP77
9283;2;996;006NB59
9284;2;465;006AE81
9286;1;732;003OR45
9288;1;310;008MB39
9288;2;989;005RC75
9290;2;40;002QD85
9292;1;447;004ZU85
9292;2;104;005JG10
9293;1;343;005FQ54
9295;1;655;001GG60
9295;2;805;002GK78
9296;1;914;009RJ92
9297;1;804;003QF14
9297;2;768;002BJ33
9299;1;239;003WN71
9300;1;34;004CW88
9302;1;447;005VO26
9303;2;799;004KW88
9305;1;147;009FS72
9305;2;371;006EL78
9306;1;374;001LV90
9306;2;575;003ZN09
9309;1;792;007SU36
9309;2;635;008ZG55
9312;2;337;002GG97
9313;1;479;005YM85
9314;2;991;002SW05
9315;1;284;006NU33
9315;2;486;004XC32
9317;2;773;009MZ12
9318;1;615;006GK43
9320;1;996;001XO07
9320;2;817;005RS50
9321;2;617;008AC39
9322;2;552;005RQ65
9323;1;484;001TH93
9323;2;171;004PT87
9324;1;655;004TL77
9324;2;165;004GY91
9325;2;710;001ZQ48
9325;1;528;008UK75
9326;1;543;005WT67
9327;1;427;007YK91
9329;1;789;008IQ79
9329;2;138;003QH39
9330;1;700;006IP34
9330;2;944;005IN60
9332;2;973;009TN64
9333;2;177;006DY36
9335;1;62;007ME56
9335;2;457;001AT43
9337;1;384;001HJ23
9337;2;955;002ZN95
9338;1;363;002TV51
9338;2;134;007UO58
9339;2;291;007QE28
9341;1;918;001RW91
9341;2;112;007NO39
9342;1;44;001GM69
9342;2;649;006NQ43
9343;1;734;005KJ77
9344;1;914;003IL46
9344;2;403;009KJ30
9345;1;136;001AD62
9346;2;536;001TI39
9348;2;836;009OP82
9349;2;55;008ET24
9350;1;232;004YM58
9354;1;684;001MR78
9354;2;385;004ZS42
9355;1;376;006LS59
9355;2;735;003XM79
9356;1;284;005NM38
9356;2;301;005CF36
9357;2;202;002NZ14
9358;1;426;003WX90
9358;2;232;001KN83
9359;2;306;003UE68
9360;1;296;006LZ18
9361;1;743;007OF63
9361;2;765;006DZ06
9362;2;328;005BM69
9363;1;776;006GH89
9363;2;504;008AR17
9365;2;858;004VJ90
9366;1;954;007FU33
9367;1;339;009CX49
9367;2;21;009QM96
9369;2;849;009CW79
9371;1;994;004VN56
9372;1;297;005GK45
9372;2;714;001PT52
9373;1;382;006PS93
9374;2;127;006HZ20
9375;1;158;009EH43
9375;2;616;005RX28
9377;1;375;003AA60
9377;2;542;003FQ94
9378;1;501;008YP79
9379;1;614;007TW43
9379;2;11;006LH54
9381;2;975;009DI99
9383;2;910;007OS16
9384;1;231;005JB31
9384;2;378;004PE77
9385;1;943;005SX93
9386;2;10;002SP50
9388;1;789;003ZN48
9388;2;472;005UG61
9390;2;405;001OP68
9392;2;841;002UJ07
9393;1;667;006IM56
9393;2;391;004TT37
9394;1;192;003UP68
9394;2;55;003LB11
9395;2;71;009OF43
9396;2;952;006HD99
9397;1;196;009ZF88
9397;2;350;002MT20
9398;2;574;003SL68
9400;1;950;006RL21
9401;1;364;007YN99
9401;2;914;005AX57
9402;1;378;004JB53
9405;2;708;006PN31
9407;1;98;003KY58
9409;1;168;006WC14
9410;1;93;007IH66
9410;2;622;007VE65
9412;1;623;002JD95
9412;2;71;009BC82
9413;1;253;004CD65
9415;1;407;004WX82
9418;1;569;007GL61
9418;2;191;005OG81
9419;1;436;004MO40
9419;2;578;001FB70
9420;2;675;002FA16
9422;2;77;009UJ46
9424;1;372;001GA39
9424;2;310;008ZT16
9425;1;262;007VM02
9425;2;18;008WA05
9426;2;194;006EC44
9427;2;302;007XF84
9428;1;935;001LN87
9428;2;603;007JF53
9430;1;92;009PJ17
9430;2;903;001WB83
9435;1;44;004ZZ22
9436;2;141;003HU75
9437;1;814;005TD88
9438;2;464;006FL84
9440;1;964;005UR22
9441;2;526;001GB28
9444;1;675;008NM34
9445;1;879;002RE91
9446;2;821;003LJ81
9447;1;402;006LT82
9448;1;645;003GP57
9449;1;239;001FM78
9450;2;394;002ZW83
9451;1;809;007YZ67
9451;2;80;008DP03
9452;1;781;009BW49
9453;1;30;002IZ28
9454;1;290;007JJ02
9454;2;924;001AH14
9455;1;920;001OB15
9455;2;330;006SL26
9456;1;711;002PX97
9456;2;633;003PR64
9457;1;76;001LR48
9457;2;346;003PH20
9458;1;808;009IV30
9459;1;743;003FU58
9459;2;548;001MR28
9460;2;942;008HG84
9463;1;299;007BR16
9463;2;544;003HM35
9464;1;257;008DW24
9464;2;951;006RJ07
9465;1;884;008JN83
9466;1;885;002VD60
9468;2;74;002PD21
9469;2;643;002CY02
9470;1;490;004QS77
9471;1;954;002ZE38
9472;2;720;006SV30
9475;1;305;004AC07
9477;1;515;001RU70
9477;2;71;003CQ82
9478;2;685;004TT93
9479;2;853;001MZ80
9480;1;534;001PM51
9481;2;732;009XT61
9483;2;188;003BG44
9484;1;325;002WI19
9485;1;843;007NS52
9485;2;568;008VP69
9486;1;424;009PT16
9488;1;137;001BS30
9488;2;0;008RS30
9489;1;897;004OR44
9489;2;622;002VG92
9490;1;691;001RX01
9492;1;160;001NM31
9493;1;963;001YA42
9494;1;644;006MG13
9494;2;210;002FF79
9495;2;575;006FL72
9496;2;300;008NH31
9499;1;549;004EO23
9500;1;333;001SB41
9502;1;137;007FA06
9504;2;153;007OK44
9505;1;709;004LV02
9506;1;974;009UT95
9507;2;265;004ZV47
9508;1;148;006UL05
9508;2;819;007WI99
9510;2;255;002EL79
9511;1;942;008NP43
9512;1;745;003HK03
9513;1;88;008PT93
9513;2;477;004VC16
9514;1;276;008WU91
9515;1;866;008XG11
9516;1;892;009RR10
9517;1;502;006EO91
9517;2;250;004EF34
9518;1;889;002IR53
9518;2;887;002YD30
9520;1;145;001LA71
9521;1;218;002CI46
9522;2;917;009XZ90
9523;2;101;002QH85
9524;1;384;009CG54
9525;1;562;004IO86
9525;2;260;006KD03
9529;1;969;001OY09
9529;2;488;003FZ21
9530;2;870;002NJ71
9531;1;228;007HR48
9533;1;350;002FV67
9535;1;245;009US82
9536;2;854;003BK90
9537;2;293;001AA16
9538;1;2;001ZL08
9538;2;23;001JF88
9539;1;630;008WQ89
9539;2;309;001QV90
9542;2;530;005DX91
9543;1;662;001ZJ59
9544;2;812;007QJ89
9545;1;785;002TT78
9548;2;206;006ZR58
9549;1;683;004ED46
9549;2;803;009FY30
9550;1;665;006VF61
9553;2;319;003AP80
9554;2;456;004XE42
9556;1;105;006DR47
9556;2;273;001VK16
9557;2;537;009EV77
9560;1;891;009HA78
9562;2;947;002PG61
9563;2;374;001RB61
9564;1;378;002KP76
9564;2;138;003FW90
9565;1;845;002QB14
9567;1;888;008CV70
9568;1;917;004WN74
9568;2;240;008TP92
9569;1;300;008NF42
9569;2;681;004NY70
9570;2;497;004IM17
9571;2;596;008YQ48
9572;2;166;005GP01
9573;1;703;006UH15
9575;2;798;005XQ15
9578;1;448;001UL93
9578;2;23;006WO18
9579;1;383;009AK66
9579;2;674;009JP32
9581;1;868;008TH58
9582;1;159;007OE95
9582;2;62;009PV71
9583;2;509;009GY60
9584;1;226;006HL46
9584;2;42;009JM76
9585;2;770;005YS54
9587;1;312;002AW23
9587;2;966;004XU12
9588;1;120;009HV61
9589;1;141;002LH75
9589;2;942;007YV79
9590;1;82;003YX03
9592;1;719;003EH12
9592;2;653;006RV68
9594;2;544;002MU96
9595;1;271;009EI61
9596;2;950;001WA07
9597;2;499;008NF54
9598;1;246;003UJ46
9599;1;542;004HC59
9599;2;393;003FV58
9600;1;965;006MS93
9600;2;522;003HX50
9601;2;480;004HW31
9602;1;633;006DT33
9602;2;895;003DK25
9603;1;862;006NP21
9604;1;636;009YO06
9604;2;640;002OK53
9605;1;898;006KX81
9606;1;522;008OT10
9608;1;923;008WO40
9608;2;598;005RK57
9609;1;672;006XY64
9609;2;471;009XS42
9613;2;909;007WC55
9614;1;763;008EO02
9614;2;370;002NY81
9615;1;736;005FS72
9616;2;449;005JX99
9617;1;44;008CR78
9617;2;795;004HS25
9619;1;503;004KQ13
9620;1;523;001QG17
9622;1;960;006EN24
9622;2;388;008KU59
9623;1;663;002OA33
9623;2;66;008BH57
9626;2;382;009NO18
9627;2;844;001PY12
9628;1;356;005OL32
9628;2;844;008EM50
9629;1;891;005EC99
9630;1;727;007WU33
9632;1;449;005XZ57
9634;1;419;004LG36
9634;2;404;004EI01
9635;1;224;008TK52
9635;2;189;002AK72
9636;2;780;005ZA97
9638;2;887;008ZT65
9640;2;749;008HZ11
9641;1;552;003DI66
9642;2;838;003OB93
9643;1;782;005NI97
9645;2;990;001TQ57
9646;1;424;001RF97
9646;2;123;009HN57
9647;1;933;009GY82
9647;2;182;006KV71
9648;1;713;009ID34
9649;1;431;004OJ46
9649;2;183;007OU86
9650;1;64;003MH05
9652;1;847;005SK34
9653;1;176;001IW85
9653;2;450;009BQ70
9654;1;96;003WU28
9655;2;974;001WX35
9658;1;951;002UJ75
9659;1;566;003LJ48
9661;1;51;003IV50
9661;2;111;001ZP10
9662;2;96;008IW69
9663;2;769;007UN87
9665;2;396;003VH69
9667;2;915;003OO99
9669;1;433;002GR42
9669;2;731;009NT32
9670;1;574;001RH16
9670;2;232;006XP11
9671;1;691;006BQ23
9671;2;24;006AQ55
9672;1;157;005HP20
9674;1;109;006QP02
9676;1;503;009HT41
9676;2;612;002GI23
9678;1;433;005CH22
9678;2;103;007DL56
9680;1;24;001JN18
9680;2;127;002LI53
9681;1;298;007TC93
9682;2;775;006LV23
9683;1;397;008NO97
9684;1;943;007LN71
9685;1;804;003VM73
9687;2;947;008HP07
9688;1;280;002KW74
9691;1;213;004RV30
9692;2;626;009KE34
9693;1;12;002DQ36
9694;2;859;007PN20
9695;1;95;004TF53
9696;1;534;008OA54
9696;2;911;002XC84
9697;1;917;009XD66
9697;2;885;006QV55
9700;1;355;008AS80
9701;2;389;005OT25
9702;1;632;004JA14
9703;1;888;005FE46
9704;2;702;001EP38
9705;2;463;006EP56
9706;1;752;009EG41
9706;2;43;007BR53
9707;1;26;006HN15
9707;2;240;006JD26
9708;1;521;004EI59
9708;2;545;007KQ99
9709;1;828;007PG96
9710;1;722;003UT97
9710;2;338;002OD54
9711;2;808;002UV04
9712;1;46;008BG74
9713;2;279;004VZ47
9715;2;222;002AR93
9718;1;6;008KW59
9719;1;818;006UV22
9724;2;114;009KI22
9725;2;185;006PD38
9726;1;300;005EX94
9728;2;251;005JR71
9729;1;833;009GH24
9729;2;940;001VY22
9731;2;263;004OY85
9732;2;248;001HB84
9734;1;26;008OC10
9735;1;223;009CY49
9735;2;411;002ME74
9737;2;902;006NW26
9738;1;729;005EC99
9739;1;201;001QA99
9740;1;899;008AY47
9741;2;892;001HK77
9742;2;887;006SB24
9743;2;177;006GQ41
9744;1;112;009SB39
9745;1;954;008AS68
9745;2;31;005CU23
9746;2;722;001RA98
9747;1;565;008XI06
9747;2;383;001WH14
9752;2;801;006GW98
9753;1;529;008TV59
9753;2;389;008QZ20
9754;2;48;005FX99
9755;1;751;003TA31
9756;2;453;004YT29
9757;2;360;005YJ30
9759;2;178;002ZN49
9760;1;377;003ZY84
9761;1;846;001BJ71
9761;2;561;006NQ01
9762;1;984;005ST16
9764;2;883;007SC83
9765;2;287;009ZY21
9767;1;45;005WU55
9767;2;935;005JX27
9768;2;853;001NZ17
9770;1;931;008GX54
9771;2;119;008BR29
9773;2;77;002JJ33
9774;1;702;002FR18
9774;2;351;005FP86
9775;2;576;001PM79
9775;1;874;001HJ13
9776;2;614;009UD96
9776;1;19;002YL71
9777;2;198;001QL31
9777;1;115;002UH18
9779;2;95;007AO49
9779;1;494;009JF65
9781;2;103;009RA67
9781;1;895;005BC49
9782;2;454;003SV75
9783;1;69;009XM28
9783;2;410;005VG13
9784;1;233;009QC39
9784;2;580;005ZQ98
9785;1;897;001PA95
9785;2;146;006CR11
9787;2;455;004LL89
9787;1;327;001TY25
9788;2;130;007XZ94
9789;1;881;005DG79
9789;2;441;002BV83
9791;2;226;009XR64
9792;1;888;003OR95
9793;1;975;005IE92
9794;1;279;005DW11
9794;2;763;002UX08
9796;1;685;003PZ43
9797;2;801;002AR75
9797;1;725;006IL88
9799;2;134;006EC26
9801;1;692;009BL88
9802;2;536;004WD09
9803;1;581;002HG73
9803;2;109;009OJ79
9804;1;471;002TP35
9804;2;104;008TF34
9805;1;143;003SV50
9806;1;22;003NC42
9806;2;984;003RH55
9807;1;759;005GE95
9807;2;176;007UB91
9808;2;811;008EX28
9809;2;800;009LL93
9810;2;100;009DV63
9811;2;584;003XO24
9812;2;785;003QI30
9814;1;569;002IP56
9814;2;496;008RT76
9815;2;707;006YI45
9816;2;223;007OM27
9818;1;848;009ZG32
9818;2;94;001KW04
9820;1;173;006YJ05
9820;2;304;006SA99
9821;2;588;005IC20
9822;2;605;003QP05
9827;2;936;009SV52
9829;2;62;001YK95
9830;1;391;007FE24
9831;1;749;006UZ15
9831;2;686;005XI46
9832;1;272;002OH09
9833;1;73;003NQ24
9834;1;49;003UK72
9834;2;170;009VA22
9835;2;491;007RK38
9837;1;70;004FE59
9837;2;621;002CO12
9840;1;10;001YH79
9840;2;538;002PS13
9841;1;439;007WX50
9841;2;982;008WB65
9842;2;756;003WQ61
9843;2;623;007LM74
9844;1;455;008LE68
9845;1;33;001OL97
9846;1;225;001YT08
9846;2;19;005UZ76
9847;1;772;008BD35
9847;2;794;002PM66
9848;2;128;004GV62
9849;2;745;005GV57
9851;2;352;001GU72
9852;1;661;004UE11
9852;2;418;009LC13
9853;1;779;007FI64
9853;2;424;002PP65
9854;1;842;002RU39
9854;2;348;006PG61
9856;1;953;003UL83
9857;2;204;006KA75
9858;2;666;006JX30
9859;1;174;004AH81
9859;2;761;001TA90
9860;1;82;004DM79
9861;2;498;006KK43
9862;1;607;009GT42
9863;1;359;007WC49
9864;2;95;005UG83
9866;2;59;003VR13
9871;2;58;008QJ80
9872;1;194;001TY67
9872;2;100;008CC15
9873;1;622;002YC37
9873;2;723;006ZS09
9874;1;852;004ZE31
9874;2;145;008WD18
9875;1;261;008ZL45
9875;2;329;006UV87
9876;2;636;004FI24
9877;2;595;009HN33
9878;1;599;008ZQ10
9879;1;317;002CS37
9881;1;985;005GH45
9881;2;414;009HQ49
9882;1;99;007EP40
9883;2;606;003ET95
9884;2;733;007FS09
9885;2;836;008TQ37
9886;2;373;007CP08
9887;1;977;002BW15
9888;1;563;005PK76
9888;2;655;003OZ11
9889;2;364;004SL90
9890;1;751;008UQ99
9890;2;706;009JH61
9891;1;464;005MH97
9892;1;825;004RO75
9893;1;987;001IV57
9894;2;610;005FC41
9895;2;348;005BF16
9896;2;627;002WZ79
9897;2;420;006JG20
9898;1;539;005QG07
9899;2;507;003CR84
9901;1;203;008UR43
9901;2;389;007RH56
9902;2;438;008KO23
