PRODUCT_ID;CASES_PER_PALLET;UNITS_PER_CASE;PRODUCT_NAME;SRP;RECYCLABLE_PACKAGE;LOW_FAT;RETAIL_PRICE;GROSS_WEIGHT;SHELF_WIDTH;PRODUCER_ID;SKU;PRODUCT_CATEGORY_ID;NET_WEIGHT
8374;58;31;Gorgeous olive Coffee;7.93;1;1;7.43;3.302;14.51;6;3063545887575;84;7.654
8375;94;22;Gorgeous olive Dried Fruit;7.94;1;0;8.7;8.071;27.97;56;7291906048794;82;1.401
8376;58;49;Gorgeous olive Pancake Mix;4.17;1;1;4.12;1.331;21.02;80;9530865377610;93;5.547
8377;36;47;Gorgeous olive Pancakes;4.26;1;0;4.45;7.057;10.3;59;3293568026650;94;9.009
8378;55;18;Gorgeous olive Pasta;1.51;1;1;1.5;0.672;13.61;59;2255483427063;64;3.48
8379;83;7;Gorgeous olive Peanut Butter;4.49;1;0;4.37;7.732;27.51;16;7836387588077;36;6.405
8380;55;10;Gorgeous olive Paper Wipes;3.84;1;0;4.02;6.413;25.0;33;1389532716082;74;2.72
8381;24;39;Gorgeous olive Toilet Brushes;4.46;1;0;4.25;9.915;5.72;39;7897305962795;169;1.891
8382;68;42;Gorgeous olive Non-Alcoholic Wine;9.04;0;1;9.1;7.958;21.02;102;4690243822256;142;0.307
8383;83;10;Gorgeous olive Shampoo;6.71;0;0;6.85;0.568;8.35;78;5771992039657;142;4.061
8384;65;21;Gorgeous olive Ibuprofen;7.01;1;1;7.52;8.608;24.99;74;9201117432377;154;6.063
8385;21;17;Gorgeous olive Lightbulbs;3.37;0;1;3.36;5.722;23.78;111;6288668693505;87;6.743
8386;18;42;Gorgeous olive Anchovies;7.37;0;0;7.91;8.85;8.15;32;9135962684211;32;6.57
8387;55;25;Gorgeous olive Wine;16.5;1;0;15.02;3.293;20.07;22;6629227940708;77;9.566
8388;50;35;Gorgeous olive Dried Meat;7.8;0;0;7.22;3.429;7.75;11;7899683797708;130;1.132
8389;39;45;Gorgeous olive Cookies;3.39;0;0;3.57;4.069;24.17;106;9805874338065;96;1.638
8390;94;43;Gorgeous olive Bologna;3.55;1;1;3.31;3.132;1.31;27;9092495220691;139;2.524
8391;81;26;Gorgeous olive Mouthwash;6.15;1;0;6.7;9.374;13.44;103;1519862141616;77;6.53
8392;80;13;Gorgeous olive Sports Magazines;5.18;0;1;5.16;5.431;11.01;53;1107879467656;165;1.882
8393;53;3;Gorgeous olive Shellfish;16.07;0;0;15.32;3.625;22.13;42;7122016064069;6;1.537
8394;98;42;Gorgeous olive Ice Cream;4.75;0;1;5.03;6.906;5.87;42;5988355196996;166;1.532
8395;3;10;Gorgeous olive Sliced Bread;2.71;0;0;2.77;0.194;9.25;98;9912014446781;159;4.817
8396;87;19;Gorgeous olive Batteries;8.09;0;1;8.58;2.991;3.42;96;9805196620675;53;8.233
8397;100;12;Gorgeous olive Hot Dogs;5.09;0;0;5.49;3.622;6.02;58;5008538908174;96;0.952
8398;30;48;Gorgeous olive Sunglasses;18.38;1;0;20.1;5.225;15.63;29;7761617763091;81;4.15
8399;69;15;Gorgeous olive Canned Fruit;1.57;0;0;1.43;1.013;5.66;51;8415187352075;92;4.855
8400;18;30;Gorgeous olive Popcorn;2.9;1;0;2.64;3.713;12.32;89;7859669143845;32;5.094
8401;3;36;Gorgeous olive Soup;2.73;0;0;2.61;7.078;3.8;40;7520968388697;124;4.535
8402;4;17;Gorgeous olive Sardines;2.73;1;0;2.93;3.627;23.04;2;6060684811536;32;2.863
8403;79;26;Gorgeous olive Donuts;4.72;0;0;4.96;9.554;27.83;107;7900327143931;51;5.936
8404;92;36;Gorgeous olive Maps;6.67;0;1;7.29;7.452;29.55;10;4984945524990;109;3.541
8405;29;17;Gorgeous olive Aspirin;7.03;0;1;7.01;1.234;29.9;70;9740805242415;114;7.3
8406;50;47;Gorgeous olive Dish Soap;3.59;0;0;3.5;6.555;27.07;63;6680659483834;113;3.275
8407;34;2;Gorgeous olive Jelly;2.85;1;0;3.09;2.298;17.85;39;4149581185721;165;8.294
8408;62;34;Gorgeous olive Rice;2.51;0;1;2.27;8.414;21.14;37;6973746514646;168;9.441
8409;62;47;Gorgeous olive Milk;2.72;1;1;2.56;1.048;26.02;10;8937296260111;146;1.879
8410;0;34;Gorgeous olive Deodorizers;5.91;1;0;5.86;2.85;20.58;57;9496948875267;165;9.419
8411;22;7;Gorgeous lime Hamburger;6.0;1;0;6.34;5.275;14.85;23;6076903924802;29;7.922
8412;78;40;Gorgeous lime Chocolate Candy;2.04;1;0;2.07;7.525;28.72;93;6211830105455;135;3.302
8413;78;36;Gorgeous lime Fresh Vegetables;4.11;1;1;4.24;5.52;20.91;110;7690463068613;153;7.681
8414;71;18;Gorgeous lime Sauces;4.55;0;0;4.97;7.51;5.32;71;9289418282194;48;0.607
8415;52;27;Gorgeous lime Cleaners;8.27;1;0;8.5;7.583;27.06;113;6899777541453;18;1.383
8416;81;41;Gorgeous lime Eggs;2.98;1;0;3.15;4.949;29.37;64;1088173606499;21;1.439
8417;22;25;Gorgeous lime Personal Hygiene;6.98;0;1;7.66;5.727;26.82;87;9770048836200;24;6.311
8418;20;18;Gorgeous lime Paper Dishes;4.14;0;0;3.75;1.726;19.54;87;7996989196065;9;5.621
8419;91;21;Gorgeous lime Shower Soap;4.82;0;1;5.29;7.059;4.85;32;9206118181391;120;2.808
8420;32;28;Gorgeous lime Pot Scrubbers;2.75;1;0;2.56;3.629;21.93;87;5407452856930;63;6.106
8421;51;49;Gorgeous lime Fresh Fruit;4.31;1;0;4.33;1.59;3.73;16;3462372649803;93;3.122
8422;80;25;Gorgeous lime Fresh Fish;19.38;0;1;17.55;7.845;28.67;36;9760810972214;118;5.396
8423;6;35;Gorgeous lime Dips;4.6;1;0;4.64;6.444;13.66;25;4585093051374;117;1.721
8424;43;21;Gorgeous lime Cold Remedies;8.31;0;0;8.0;2.325;29.15;52;5913216777758;26;2.66
8425;30;9;Gorgeous lime Dehydrated Soup;1.45;0;1;1.51;5.326;3.88;112;3112877352351;67;2.19
8426;51;24;Gorgeous lime Shrimp;14.76;0;1;14.57;5.99;6.64;25;5484231148149;117;3.002
8427;70;3;Gorgeous lime Frozen Vegetables;3.17;0;0;3.44;3.886;29.78;102;5222498936952;6;4.889
8428;14;24;Gorgeous lime Screwdrivers;12.63;0;0;11.69;6.421;28.27;106;1477302984282;106;5.951
8429;13;46;Gorgeous lime Cooking Oil;3.38;0;0;3.7;9.9;1.23;67;3946970947228;27;0.411
8430;81;37;Gorgeous lime Popsicles;3.09;0;0;3.01;4.24;29.69;12;9759763155720;29;9.069
8431;20;11;Gorgeous lime Chips;4.08;1;1;3.7;5.012;12.91;39;1560526119038;60;5.511
8432;57;34;Gorgeous lime Sponges;1.56;0;1;1.58;6.584;1.18;84;1325671514289;122;8.234
8433;15;26;Gorgeous lime French Fries;2.95;0;1;3.14;7.739;22.74;105;8737638586440;6;2.742
8434;42;17;Gorgeous lime Crackers;3.71;1;1;3.55;5.797;25.74;8;4707256907792;48;7.361
8435;89;33;Gorgeous lime Nasal Sprays;6.33;0;1;5.76;7.927;9.84;42;4760224588586;83;5.4
8436;9;19;Gorgeous lime Sour Cream;1.75;1;1;1.92;8.239;14.22;5;5387983235213;36;7.281
8437;64;32;Gorgeous lime Juice;3.32;1;0;3.45;3.446;21.77;6;8825953343017;26;6.121
8438;65;32;Gorgeous lime TV Dinner;5.37;1;1;5.01;4.838;19.39;28;7413404930044;91;4.454
8439;65;43;Gorgeous lime Tofu;2.12;0;1;2.26;7.273;24.71;83;8448881060670;108;1.894
8440;48;44;Gorgeous lime Clams;14.5;0;1;14.04;3.027;24.51;112;2979767340391;55;9.483
8441;77;40;Gorgeous lime Toothbrushes;4.31;0;1;3.94;4.156;25.65;113;2929087554495;55;9.865
8442;91;1;Gorgeous lime Pots and Pans;29.46;0;0;30.74;6.688;27.01;59;9862392194444;168;3.618
8443;73;7;Gorgeous lime Frozen Chicken;8.2;1;0;7.98;7.772;3.58;96;3787729876764;6;6.56
8444;6;14;Gorgeous lime Tools;18.98;0;0;20.26;6.525;14.7;48;6100156428575;64;9.734
8445;46;26;Gorgeous lime Canned Vegetables;1.14;1;1;1.09;6.95;5.6;107;7082429533828;29;0.38
8446;24;17;Gorgeous lime Beer;9.02;0;0;9.11;5.735;16.04;44;2908297922650;31;2.841
8447;48;3;Gorgeous lime Hard Candy;2.43;1;1;2.27;5.912;26.01;12;4910048854145;9;6.212
8448;55;48;Gorgeous lime Auto Magazines;5.28;0;1;4.84;9.755;17.36;52;3704155879899;89;3.023
8449;63;47;Gorgeous lime Deli Salads;5.35;0;0;5.56;4.258;16.92;80;7782208192284;96;7.482
8450;29;9;Gorgeous lime Pot Cleaners;2.76;1;0;2.76;1.084;28.14;88;1308438735101;168;7.678
8451;44;9;Gorgeous lime Bagels;3.09;0;1;3.31;2.095;14.46;37;1428419346918;105;8.861
8452;8;14;Gorgeous lime Pizza;11.43;1;0;11.67;5.352;15.05;90;4061938194174;169;6.947
8453;10;23;Gorgeous lime Cereal;3.41;1;0;3.57;6.139;23.42;52;3153158355616;48;2.528
8454;37;11;Gorgeous lime Home Magazines;5.82;0;0;6.02;8.464;22.87;56;9063127750774;61;5.387
8455;35;14;Gorgeous lime Sugar;2.23;0;1;2.18;6.448;8.9;10;8328917447263;46;5.428
8456;35;6;Gorgeous lime Soda;2.22;1;1;2.35;3.545;25.77;79;6771571655294;128;0.702
8457;7;31;Gorgeous lime Muffins;4.28;1;1;4.2;3.146;9.79;47;5121149759418;164;5.857
8458;100;39;Gorgeous lime Conditioner;5.47;1;1;5.58;1.3;4.4;105;8823005513447;6;9.003
8459;49;50;Gorgeous lime Fashion Magazines;7.15;1;0;7.31;2.781;1.05;9;1131122891539;118;1.54
8460;76;8;Gorgeous lime Oysters;13.94;0;1;13.81;8.216;16.97;92;2344567300417;136;1.183
8461;43;15;Gorgeous lime Candles;3.6;1;0;3.41;3.191;10.76;110;9098178105046;174;4.88
8462;79;47;Gorgeous lime Acetaminophen;6.01;1;1;5.65;8.278;6.82;111;4148075310854;117;5.582
8463;76;41;Gorgeous lime Waffles;4.27;0;0;4.12;3.62;24.01;26;4992577494786;140;0.421
8464;34;48;Gorgeous lime Jam;3.36;1;1;3.15;6.668;21.86;105;7139512781332;163;7.576
8465;93;23;Gorgeous lime Pretzels;2.28;1;1;2.2;0.192;16.5;10;9100584747170;69;2.881
8466;61;50;Gorgeous lime Deli Meats;9.07;1;1;9.38;2.062;11.05;48;9884430214957;62;4.226
8467;64;31;Gorgeous lime Tuna;1.65;1;0;1.62;4.779;7.86;62;7867129928609;58;8.995
8468;69;12;Gorgeous lime Cheese;4.41;0;0;4.62;4.083;1.07;33;5802515473601;121;3.35
8469;6;50;Gorgeous lime Computer Magazines;8.7;1;1;8.97;4.577;19.34;5;1653791954808;43;1.99
8470;16;29;Gorgeous lime Dishwasher Soap;5.92;1;0;5.69;2.948;11.39;22;4864754491000;35;5.319
8471;53;35;Gorgeous lime Gum;0.84;1;1;0.86;6.131;20.09;114;6732190395402;146;8.753
8472;84;3;Gorgeous lime Flavored Drinks;2.45;1;0;2.65;8.34;26.41;17;9587932185729;26;2.635
8473;24;11;Gorgeous lime Cottage Cheese;3.57;1;0;3.69;6.892;26.06;107;5825257981537;128;0.196
8474;18;1;Gorgeous lime Fresh Chicken;8.12;0;0;7.49;9.531;19.09;79;5156153737523;52;8.088
8475;56;14;Gorgeous lime Plastic Utensils;2.84;0;0;2.73;3.679;29.21;51;9007532242993;111;9.757
8476;1;26;Gorgeous lime Preserves;4.43;1;1;4.23;9.541;10.28;108;3091005985542;48;9.19
8477;8;7;Gorgeous lime Nuts;4.38;1;1;4.39;2.729;15.13;65;3282777599694;72;6.163
8478;84;26;Gorgeous lime Yogurt;1.14;0;1;1.05;4.134;19.34;5;3950238663730;68;2.116
8479;55;2;Gorgeous lime Chocolate;1.94;0;0;1.78;2.033;18.34;26;9801173646242;69;1.469
8480;56;48;Gorgeous lime Spices;3.04;0;1;3.04;0.143;6.76;37;1542795130339;148;9.104
8481;74;41;Gorgeous lime Coffee;12.28;1;0;13.02;4.384;9.81;59;6756352099170;52;3.951
8482;28;29;Gorgeous lime Dried Fruit;4.8;0;1;5.21;0.578;24.84;56;8484650646544;140;3.704
8483;22;23;Gorgeous lime Pancake Mix;4.44;1;1;4.88;6.833;10.3;29;7492695533186;148;2.285
8484;49;11;Gorgeous lime Pancakes;4.96;0;0;4.62;6.904;19.35;80;5394468674898;165;6.765
8485;96;6;Gorgeous lime Pasta;2.4;0;1;2.48;5.734;16.12;34;9946658923072;15;1.039
8486;55;23;Gorgeous lime Peanut Butter;3.47;0;1;3.78;8.156;8.14;63;6503194403884;46;2.211
8487;39;7;Gorgeous lime Paper Wipes;3.25;1;1;3.51;2.389;10.22;83;7676653413111;72;5.886
8488;25;30;Gorgeous lime Toilet Brushes;6.55;0;0;6.44;9.355;12.88;14;7225161562121;91;4.79
8489;57;7;Gorgeous lime Non-Alcoholic Wine;9.58;0;0;10.02;4.864;23.99;24;4656667211646;15;3.249
8490;60;49;Gorgeous lime Shampoo;5.1;1;1;5.21;1.888;7.1;56;8404209856798;35;5.702
8491;70;6;Gorgeous lime Ibuprofen;4.99;0;0;5.43;2.119;12.91;87;7136365158157;172;9.296
8492;94;36;Gorgeous lime Lightbulbs;3.95;0;0;3.63;1.451;10.82;59;5890848325353;111;2.639
8493;75;41;Gorgeous lime Anchovies;7.04;0;0;7.37;2.223;3.69;95;9607021642653;58;8.265
8494;48;34;Gorgeous lime Wine;14.88;1;1;15.21;8.645;5.52;52;1652565602200;108;5.153
8495;20;32;Gorgeous lime Dried Meat;8.36;1;1;7.89;0.22;19.66;25;9223822053157;129;1.446
8496;59;13;Gorgeous lime Cookies;4.86;1;0;5.09;8.08;26.65;19;9030858003689;166;4.817
8497;68;12;Gorgeous lime Bologna;2.45;1;0;2.24;9.276;26.04;52;8012314396342;63;2.969
8498;53;35;Gorgeous lime Mouthwash;4.74;1;0;4.95;2.987;9.18;113;5374448359354;107;8.839
8499;87;49;Gorgeous lime Sports Magazines;6.54;1;1;6.29;6.027;28.74;99;2982781162608;24;5.745
8500;68;16;Gorgeous lime Shellfish;16.89;1;0;15.73;4.94;24.72;98;5601312798118;56;1.433
8501;98;36;Gorgeous lime Ice Cream;6.44;0;1;6.99;0.63;7.6;93;2583940628327;31;5.834
8502;21;41;Gorgeous lime Sliced Bread;1.99;1;1;1.85;2.56;24.41;87;4249883071174;31;3.901
8503;98;22;Gorgeous lime Batteries;9.23;0;1;10.12;2.691;15.48;114;7815725013931;114;0.707
8504;77;29;Gorgeous lime Hot Dogs;3.53;0;0;3.74;3.759;8.96;54;8640001187448;97;2.14
8505;91;32;Gorgeous lime Sunglasses;11.86;1;1;10.75;2.263;28.23;82;2775552379186;121;0.132
8506;61;36;Gorgeous lime Canned Fruit;1.78;0;1;1.75;9.113;26.43;101;5232793816501;53;9.637
8507;12;46;Gorgeous lime Popcorn;2.84;0;0;2.7;5.001;22.21;22;9341372856212;124;8.14
8508;32;11;Gorgeous lime Soup;2.04;1;0;2.2;5.581;17.49;10;5344587372422;46;2.498
8509;3;7;Gorgeous lime Sardines;3.0;1;0;2.71;3.69;8.8;34;8458211429180;64;5.3
8510;6;6;Gorgeous lime Donuts;3.85;1;1;3.58;2.705;7.24;31;6419783263919;148;2.851
8511;34;47;Gorgeous lime Maps;5.37;0;0;5.42;7.052;6.39;89;9387131972460;128;8.968
8512;94;29;Gorgeous lime Aspirin;4.8;1;0;4.86;0.951;24.98;32;2495745395542;46;2.316
8513;16;3;Gorgeous lime Dish Soap;2.53;0;1;2.46;9.379;18.63;101;5347233055042;142;3.13
8514;34;14;Gorgeous lime Jelly;2.54;0;0;2.54;9.383;3.16;85;1242598175795;128;8.101
8515;46;30;Gorgeous lime Rice;2.15;1;1;2.16;3.324;2.2;42;1381528759008;51;7.061
8516;87;38;Gorgeous lime Milk;3.05;0;1;2.95;0.391;13.04;74;2758536743888;15;6.075
8517;16;3;Gorgeous lime Deodorizers;4.57;0;1;4.85;0.731;5.09;36;2132302074273;123;4.936
8518;3;21;Gorgeous pink Hamburger;5.89;1;0;6.36;4.644;3.33;63;3079478367200;174;4.856
8519;44;43;Gorgeous pink Chocolate Candy;1.12;0;1;1.05;2.21;19.15;53;1417247447130;32;4.188
8520;24;25;Gorgeous pink Fresh Vegetables;3.46;0;1;3.64;0.888;18.28;35;4244184643157;126;3.616
8521;38;39;Gorgeous pink Sauces;3.7;0;1;3.44;6.629;12.83;7;6266132622527;56;9.916
8522;70;22;Gorgeous pink Cleaners;6.37;1;1;6.17;4.103;1.19;75;9489306665281;76;6.615
8523;100;38;Gorgeous pink Eggs;2.73;1;1;2.77;7.245;23.49;88;6358157567987;148;8.363
8524;34;33;Gorgeous pink Personal Hygiene;7.3;1;0;7.57;8.654;17.3;10;9120978936218;94;9.033
8525;98;19;Gorgeous pink Paper Dishes;2.36;0;1;2.5;1.985;28.67;59;1804284725548;109;1.771
8526;33;10;Gorgeous pink Shower Soap;3.36;0;0;3.13;8.102;29.3;20;3378027179719;53;9.027
8527;51;1;Gorgeous pink Pot Scrubbers;2.23;0;1;2.15;4.843;28.17;65;7179202506443;126;3.017
8528;35;34;Gorgeous pink Fresh Fruit;3.76;0;1;3.55;6.674;13.16;58;5739944630296;40;6.147
8529;75;18;Gorgeous pink Fresh Fish;17.67;1;0;17.85;8.346;1.19;49;2525677644374;93;2.36
8530;21;11;Gorgeous pink Dips;5.06;1;0;5.25;3.091;24.84;75;1330361417797;146;7.011
8531;63;18;Gorgeous pink Cold Remedies;6.9;0;0;7.01;8.668;19.92;100;8337691535101;46;8.579
8532;74;35;Gorgeous pink Dehydrated Soup;1.83;0;1;1.82;0.466;20.46;26;8193187738886;68;1.712
8533;58;41;Gorgeous pink Shrimp;18.72;1;1;18.15;7.415;23.63;57;7720388318834;138;6.826
8534;70;21;Gorgeous pink Frozen Vegetables;3.03;1;1;3.22;5.438;10.96;101;6767016426759;13;4.192
8535;86;44;Gorgeous pink Screwdrivers;12.41;1;0;12.03;7.287;28.13;4;7890766958774;123;7.332
8536;65;7;Gorgeous pink Cooking Oil;3.85;0;1;3.69;1.714;25.78;13;6806439996391;24;5.279
8537;60;39;Gorgeous pink Popsicles;4.78;0;0;4.73;5.428;5.25;37;1461734996624;35;1.367
8538;65;15;Gorgeous pink Chips;3.69;0;1;3.98;8.882;21.38;8;6029041564175;128;7.597
8539;75;42;Gorgeous pink Sponges;1.88;1;0;2.03;4.992;13.42;91;7867218471731;117;5.093
8540;76;6;Gorgeous pink French Fries;3.94;0;1;3.68;1.829;28.72;61;1625895363622;125;7.766
8541;87;44;Gorgeous pink Crackers;3.43;0;1;3.14;5.324;7.05;70;5655460030808;93;1.378
8542;64;49;Gorgeous pink Nasal Sprays;6.23;1;0;6.1;3.641;20.65;67;8406492762609;108;0.528
8543;74;47;Gorgeous pink Sour Cream;2.46;0;1;2.56;1.126;24.35;29;8099110966642;24;9.349
8544;47;42;Gorgeous pink Juice;3.62;0;1;3.84;9.498;25.89;36;5093091176102;165;2.652
8545;39;7;Gorgeous pink TV Dinner;5.09;1;1;5.26;1.24;20.14;45;8864677889524;46;3.106
8546;100;32;Gorgeous pink Tofu;3.34;1;1;3.07;9.847;18.21;99;8552778020453;62;8.52
8547;42;18;Gorgeous pink Clams;8.07;0;0;7.79;0.546;11.11;25;4322914448662;76;7.814
8548;20;2;Gorgeous pink Toothbrushes;3.14;1;0;2.89;2.338;18.98;21;2054341853963;62;8.427
8549;100;23;Gorgeous pink Pots and Pans;21.94;0;0;23.53;9.076;12.24;19;7404241759730;80;6.054
8550;61;1;Gorgeous pink Frozen Chicken;6.01;1;0;6.15;6.604;8.1;113;8551080653931;108;5.921
8551;31;24;Gorgeous pink Tools;13.31;0;0;12.94;5.348;6.61;51;9546699044069;130;4.099
8552;10;30;Gorgeous pink Canned Vegetables;1.04;0;1;0.98;1.519;25.4;25;8983919999419;80;5.162
8553;36;40;Gorgeous pink Beer;8.44;0;0;7.79;1.51;29.13;47;6047280581203;46;9.365
8554;99;27;Gorgeous pink Hard Candy;2.04;0;1;2.1;0.472;28.74;32;5737431261323;45;1.95
8555;14;43;Gorgeous pink Auto Magazines;6.25;1;1;6.58;5.346;28.12;101;9962599544976;155;0.74
8556;55;13;Gorgeous pink Deli Salads;5.31;1;0;5.55;0.573;2.47;82;2932383408725;91;9.733
8557;88;14;Gorgeous pink Pot Cleaners;2.94;0;1;2.72;8.611;25.62;63;8370756008405;162;9.763
8558;75;12;Gorgeous pink Bagels;5.06;0;1;5.11;3.366;27.2;52;5457205700615;129;7.342
8559;63;49;Gorgeous pink Pizza;7.53;1;0;7.21;6.881;16.02;114;1560645998347;52;9.33
8560;50;50;Gorgeous pink Cereal;5.83;0;0;5.84;2.559;29.92;4;4180645280502;81;1.876
8561;96;7;Gorgeous pink Home Magazines;8.16;1;0;8.71;0.491;24.07;24;6116669760022;33;3.129
8562;96;40;Gorgeous pink Sugar;2.58;1;1;2.52;8.893;4.92;109;1918380527109;165;5.978
8563;41;16;Gorgeous pink Soda;1.88;0;0;1.9;4.566;19.51;61;2364950113005;63;7.862
8564;97;29;Gorgeous pink Muffins;4.05;1;1;3.84;0.434;15.19;3;7953452143330;125;1.962
8565;69;41;Gorgeous pink Conditioner;4.68;0;1;4.5;1.069;21.13;110;2903931510575;135;1
8566;69;30;Gorgeous pink Fashion Magazines;5.53;1;0;5.85;9.604;3.96;42;7420860493440;124;4.741
8567;76;22;Gorgeous pink Oysters;16.18;0;1;17.63;4.401;25.1;1;4346832743973;144;7.062
8568;100;19;Gorgeous pink Candles;2.43;0;1;2.46;8.469;11.57;33;5264399007606;125;0.406
8569;40;9;Gorgeous pink Acetaminophen;8.08;1;0;8.19;4.961;10.8;35;2889913276662;167;1.888
8570;88;19;Gorgeous pink Waffles;2.57;0;1;2.62;3.746;8.07;114;3319223109791;15;1.089
8571;43;12;Gorgeous pink Jam;3.12;1;1;3.03;8.308;15.04;9;3001565174351;33;9.966
8572;35;23;Gorgeous pink Pretzels;3.19;1;1;2.96;0.165;24.2;26;3867257550905;164;7.001
8573;84;6;Gorgeous pink Deli Meats;6.35;0;1;5.77;9.563;19.86;17;2883462900431;27;1.561
8574;37;12;Gorgeous pink Tuna;2.78;1;1;2.8;3.184;18.93;83;2389906500798;133;2.898
8575;75;6;Gorgeous pink Cheese;4.24;1;0;4.49;5.4;20.12;95;6012321682332;113;6.726
8576;49;14;Gorgeous pink Computer Magazines;6.78;0;1;6.69;0.979;3.24;18;6238500710611;163;1.177
8577;29;15;Gorgeous pink Dishwasher Soap;6.62;1;0;6.8;8.32;7.09;29;3264525284381;13;3.988
8578;43;31;Gorgeous pink Gum;1.39;0;0;1.31;0.307;1.85;13;7179113458832;35;7.184
8579;6;25;Gorgeous pink Flavored Drinks;2.35;1;1;2.28;8.166;3.97;104;4101480096431;85;7.86
8580;40;32;Gorgeous pink Cottage Cheese;2.13;1;1;1.92;1.416;12.62;96;2602106479302;133;3.344
8581;10;33;Gorgeous pink Fresh Chicken;8.1;1;0;8.23;8.604;21.63;36;5391060630719;117;9.615
8582;10;43;Gorgeous pink Plastic Utensils;2.87;1;0;3.1;3.716;17.22;71;1282647986327;94;7.629
8583;24;6;Gorgeous pink Preserves;4.7;1;0;5.09;4.065;9.02;67;9658917632316;61;2.832
8584;45;15;Gorgeous pink Nuts;6.38;0;0;6.69;1.891;23.8;14;4873755582593;46;0.559
8585;34;42;Gorgeous pink Yogurt;1.36;1;1;1.29;1.013;26.7;37;8632873791994;159;5.925
8586;85;49;Gorgeous pink Chocolate;2.87;0;1;3.13;5.51;22.17;28;2123344371438;139;2.219
8587;57;31;Gorgeous pink Spices;5.47;0;1;5.08;0.209;5.22;101;1819694341395;63;7.115
8588;22;10;Gorgeous pink Coffee;9.09;0;1;9.73;5.01;3.09;57;6032638075773;53;2.327
8589;57;43;Gorgeous pink Dried Fruit;7.77;1;1;8.49;2.574;25.24;41;6374515461077;83;9.521
8590;15;6;Gorgeous pink Pancake Mix;2.53;1;1;2.29;7.311;13.64;19;3456895854860;132;2.593
8591;29;26;Gorgeous pink Pancakes;5.01;1;0;4.54;2.528;17.72;29;8566653227796;134;2.058
8592;30;28;Gorgeous pink Pasta;1.51;0;0;1.56;4.666;20.24;2;4411216452556;62;5.782
8593;66;13;Gorgeous pink Peanut Butter;3.83;1;0;3.57;8.947;7.16;72;7740541939014;62;7.22
8594;31;11;Gorgeous pink Paper Wipes;4.34;0;0;4.22;3.855;11.17;76;4934755345997;174;1.193
8595;44;46;Gorgeous pink Toilet Brushes;5.47;1;1;5.44;4.968;10.28;91;7731013791176;4;5.926
8596;40;24;Gorgeous pink Non-Alcoholic Wine;6.01;1;0;6.07;1.657;27.65;42;4447802285920;86;1.579
8597;29;7;Gorgeous pink Shampoo;4.09;1;0;4.45;9.272;10.88;31;9586608322914;84;7.143
8598;26;2;Gorgeous pink Ibuprofen;8.7;0;1;9.0;4.684;9.11;97;2457718334334;45;7.167
8599;66;16;Gorgeous pink Lightbulbs;5.2;1;0;5.69;2.67;25.76;14;5516127856448;64;4.882
8600;35;28;Gorgeous pink Anchovies;6.71;0;0;6.21;4.582;14.86;32;4367197060151;121;4.35
8601;31;22;Gorgeous pink Wine;16.31;0;0;16.41;4.303;21.6;33;4652312679459;58;5.915
8602;59;7;Gorgeous pink Dried Meat;8.97;0;0;9.37;7.093;2.44;104;4848522923090;47;9.322
8603;92;48;Gorgeous pink Cookies;4.31;1;0;4.35;7.466;16.0;22;5226024143004;107;1.083
8604;81;41;Gorgeous pink Bologna;3.85;0;1;4.12;1.51;11.35;99;6581547542709;69;6.041
8605;16;34;Gorgeous pink Mouthwash;8.03;1;1;8.34;7.613;18.96;88;1892040014269;36;1.803
8606;23;31;Gorgeous pink Sports Magazines;5.31;0;0;5.81;5.669;22.45;23;6409826445971;130;5.534
8607;26;28;Gorgeous pink Shellfish;14.54;1;1;14.66;1.894;20.07;17;6063398859586;107;4.247
8608;50;46;Gorgeous pink Ice Cream;5.35;1;1;5.69;8.091;27.8;29;1904148676897;85;4.177
8609;42;15;Gorgeous pink Sliced Bread;2.29;1;0;2.4;3.545;4.92;64;1035716561815;123;9.349
8610;69;43;Gorgeous pink Batteries;9.42;0;1;8.73;8.439;5.06;74;2070815732666;29;2.365
8611;90;49;Gorgeous pink Hot Dogs;2.7;1;0;2.74;9.786;15.81;39;8031881197631;140;3.594
8612;46;46;Gorgeous pink Sunglasses;14.98;1;0;14.64;9.508;8.42;80;3985474677688;140;0.973
8613;80;4;Gorgeous pink Canned Fruit;1.7;0;1;1.77;4.408;20.1;47;4987173310401;96;8.479
8614;80;48;Gorgeous pink Popcorn;4.03;0;0;4.32;4.445;26.89;85;7918316787358;93;2.403
8615;19;20;Gorgeous pink Soup;2.61;1;1;2.41;3.569;24.73;42;5155807482637;122;6.614
8616;56;4;Gorgeous pink Sardines;3.63;1;1;3.35;5.398;6.66;71;2844524537712;117;5.285
8617;63;23;Gorgeous pink Donuts;3.54;0;1;3.84;9.382;25.15;72;6470980611378;136;0.717
8618;37;40;Gorgeous pink Maps;4.73;0;1;4.86;2.372;26.23;90;3415348935808;142;0.111
8619;64;37;Gorgeous pink Aspirin;6.02;1;1;6.01;9.559;18.54;95;3117035123722;152;3.775
8620;34;34;Gorgeous pink Dish Soap;2.27;0;0;2.32;7.052;25.62;44;9284771792593;84;5.139
8621;41;12;Gorgeous pink Jelly;4.02;0;0;4.14;3.375;17.7;85;2656468602069;125;8.626
8622;94;4;Gorgeous pink Rice;2.56;1;1;2.36;4.001;6.23;98;9005746839948;111;1.325
