product_class_id;product_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
37;10081;Trident;Trident Stride Gum;39131080751;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10082;Dentyne;Dentyne Stride Gum;24984349566;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10083;5 Gum;5 Gum Stride Gum;81701711531;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10084;Wrigley's;Wrigley's Ice Breakers Ice Cube Gum;69717382710;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10085;Orbit;Orbit Ice Breakers Ice Cube Gum;30771441632;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10086;Trident;Trident Ice Breakers Ice Cube Gum;16947442549;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10087;Dentyne;Dentyne Ice Breakers Ice Cube Gum;13739844751;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10088;5 Gum;5 Gum Ice Breakers Ice Cube Gum;33638026538;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10089;Wrigley's;Wrigley's Orbit Gum (Sweet Mint);51430736244;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10090;Orbit;Orbit Orbit Gum (Sweet Mint);92081766120;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10091;Trident;Trident Orbit Gum (Sweet Mint);35521229961;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10092;Dentyne;Dentyne Orbit Gum (Sweet Mint);94183828575;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10093;5 Gum;5 Gum Orbit Gum (Sweet Mint);15046775501;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10094;Wrigley's;Wrigley's Trident (Original Flavor);93265539884;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10095;Orbit;Orbit Trident (Original Flavor);80703560462;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10096;Trident;Trident Trident (Original Flavor);65850292175;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10097;Dentyne;Dentyne Trident (Original Flavor);33579535020;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10098;5 Gum;5 Gum Trident (Original Flavor);76786117881;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10099;Wrigley's;Wrigley's Mentos Pure Fresh Gum;39736879075;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10100;Orbit;Orbit Mentos Pure Fresh Gum;36958993666;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10101;Trident;Trident Mentos Pure Fresh Gum;37003330749;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10102;Dentyne;Dentyne Mentos Pure Fresh Gum;63271770081;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10103;5 Gum;5 Gum Mentos Pure Fresh Gum;13148239013;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10104;Wrigley's;Wrigley's 5 Gum (Rain);22141487837;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10105;Orbit;Orbit 5 Gum (Rain);16403174631;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10106;Trident;Trident 5 Gum (Rain);11603260807;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10107;Dentyne;Dentyne 5 Gum (Rain);31615594635;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10108;5 Gum;5 Gum 5 Gum (Rain);78996566514;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10109;Wrigley's;Wrigley's Eclipse Gum (Cinnamon);95271515260;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10110;Orbit;Orbit Eclipse Gum (Cinnamon);50781941425;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10111;Trident;Trident Eclipse Gum (Cinnamon);65352562695;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10112;Dentyne;Dentyne Eclipse Gum (Cinnamon);93148720593;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10113;5 Gum;5 Gum Eclipse Gum (Cinnamon);57187546899;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10114;Wrigley's;Wrigley's Trident (Peppermint);33229054475;1,79;0,2;0,15;False;True;6;240;3;3;1.5
37;10115;Orbit;Orbit Trident (Peppermint);87960725112;1,79;0,2;0,15;True;True;6;240;3;3;1.5
37;10116;Trident;Trident Trident (Peppermint);89005080503;1,79;0,2;0,15;False;False;6;240;3;3;1.5
37;10117;Dentyne;Dentyne Trident (Peppermint);53281380620;1,79;0,2;0,15;True;False;6;240;3;3;1.5
37;10118;5 Gum;5 Gum Trident (Peppermint);42934060810;1,79;0,2;0,15;False;True;6;240;3;3;1.5
38;10119;Jolly Rancher;Jolly Rancher Peppermint Candy;99259709924;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10120;Werther's Original;Werther's Original Peppermint Candy;48666956778;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10121;Life Savers;Life Savers Peppermint Candy;67169342342;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10122;Starburst;Starburst Peppermint Candy;11407489792;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10123;Pepperidge Farm;Pepperidge Farm Peppermint Candy;76644120437;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10124;Jolly Rancher;Jolly Rancher Butterscotch Candy;82578233816;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10125;Werther's Original;Werther's Original Butterscotch Candy;88727633540;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10126;Life Savers;Life Savers Butterscotch Candy;46380338232;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10127;Starburst;Starburst Butterscotch Candy;71242773888;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10128;Pepperidge Farm;Pepperidge Farm Butterscotch Candy;76526729084;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10129;Jolly Rancher;Jolly Rancher Lemon Drops;83200821577;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10130;Werther's Original;Werther's Original Lemon Drops;11971740180;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10131;Life Savers;Life Savers Lemon Drops;59970034619;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10132;Starburst;Starburst Lemon Drops;63918537499;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10133;Pepperidge Farm;Pepperidge Farm Lemon Drops;46117637384;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10134;Jolly Rancher;Jolly Rancher Jolly Ranchers;42665692425;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10135;Werther's Original;Werther's Original Jolly Ranchers;55179983570;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10136;Life Savers;Life Savers Jolly Ranchers;49342751504;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10137;Starburst;Starburst Jolly Ranchers;41142065079;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10138;Pepperidge Farm;Pepperidge Farm Jolly Ranchers;51640090161;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10139;Jolly Rancher;Jolly Rancher Life Savers;96494472499;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10140;Werther's Original;Werther's Original Life Savers;99185599819;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10141;Life Savers;Life Savers Life Savers;38748329337;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10142;Starburst;Starburst Life Savers;65238810225;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10143;Pepperidge Farm;Pepperidge Farm Life Savers;20049106004;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10144;Jolly Rancher;Jolly Rancher Werther's Original;87296341241;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10145;Werther's Original;Werther's Original Werther's Original;58911714578;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10146;Life Savers;Life Savers Werther's Original;68056549476;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10147;Starburst;Starburst Werther's Original;60876260737;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10148;Pepperidge Farm;Pepperidge Farm Werther's Original;53295930716;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10149;Jolly Rancher;Jolly Rancher Cinnamon Hard Candy;45306337909;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10150;Werther's Original;Werther's Original Cinnamon Hard Candy;56792308104;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10151;Life Savers;Life Savers Cinnamon Hard Candy;94719299197;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10152;Starburst;Starburst Cinnamon Hard Candy;62949267654;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10153;Pepperidge Farm;Pepperidge Farm Cinnamon Hard Candy;43683899547;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10154;Jolly Rancher;Jolly Rancher Fruit Drops;19196572723;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10155;Werther's Original;Werther's Original Fruit Drops;82811339292;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10156;Life Savers;Life Savers Fruit Drops;53103579298;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10157;Starburst;Starburst Fruit Drops;34090115831;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10158;Pepperidge Farm;Pepperidge Farm Fruit Drops;39226882076;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10159;Jolly Rancher;Jolly Rancher Root Beer Barrels;49093094411;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10160;Werther's Original;Werther's Original Root Beer Barrels;29540200147;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10161;Life Savers;Life Savers Root Beer Barrels;22387299660;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10162;Starburst;Starburst Root Beer Barrels;12785948580;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10163;Pepperidge Farm;Pepperidge Farm Root Beer Barrels;88029449151;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10164;Jolly Rancher;Jolly Rancher Candy Corn;56095516626;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10165;Werther's Original;Werther's Original Candy Corn;39559989626;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10166;Life Savers;Life Savers Candy Corn;40839903464;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10167;Starburst;Starburst Candy Corn;98046923447;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10168;Pepperidge Farm;Pepperidge Farm Candy Corn;23912236176;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10169;Jolly Rancher;Jolly Rancher Hard Fruit Chews;97448091189;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10170;Werther's Original;Werther's Original Hard Fruit Chews;93717363918;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10171;Life Savers;Life Savers Hard Fruit Chews;31259820437;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10172;Starburst;Starburst Hard Fruit Chews;60127165758;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10173;Pepperidge Farm;Pepperidge Farm Hard Fruit Chews;49919707236;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10174;Jolly Rancher;Jolly Rancher Starlight Mints;44413097706;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10175;Werther's Original;Werther's Original Starlight Mints;41245325597;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10176;Life Savers;Life Savers Starlight Mints;43619636481;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10177;Starburst;Starburst Starlight Mints;15435612270;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10178;Pepperidge Farm;Pepperidge Farm Starlight Mints;91941582424;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10179;Jolly Rancher;Jolly Rancher Sours;56445151820;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10180;Werther's Original;Werther's Original Sours;57423648937;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10181;Life Savers;Life Savers Sours;38912546478;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10182;Starburst;Starburst Sours;48037102826;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10183;Pepperidge Farm;Pepperidge Farm Sours;49620285685;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10184;Jolly Rancher;Jolly Rancher Lollipops;16184758526;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10185;Werther's Original;Werther's Original Lollipops;94455232130;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10186;Life Savers;Life Savers Lollipops;70909501702;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10187;Starburst;Starburst Lollipops;91841647078;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10188;Pepperidge Farm;Pepperidge Farm Lollipops;64298893964;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10189;Jolly Rancher;Jolly Rancher Cherry Sours;57490224058;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10190;Werther's Original;Werther's Original Cherry Sours;38067026895;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10191;Life Savers;Life Savers Cherry Sours;68005830866;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10192;Starburst;Starburst Cherry Sours;10762383571;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10193;Pepperidge Farm;Pepperidge Farm Cherry Sours;69047758288;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10194;Jolly Rancher;Jolly Rancher Grape Drops;98977417120;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10195;Werther's Original;Werther's Original Grape Drops;52724429328;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10196;Life Savers;Life Savers Grape Drops;18362850457;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10197;Starburst;Starburst Grape Drops;37600330847;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10198;Pepperidge Farm;Pepperidge Farm Grape Drops;74510350717;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10199;Jolly Rancher;Jolly Rancher Sour Apple Candy;98832719331;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10200;Werther's Original;Werther's Original Sour Apple Candy;42951174249;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10201;Life Savers;Life Savers Sour Apple Candy;78395582256;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10202;Starburst;Starburst Sour Apple Candy;69031144244;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10203;Pepperidge Farm;Pepperidge Farm Sour Apple Candy;82101564954;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10204;Jolly Rancher;Jolly Rancher Red Hots;85693689718;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10205;Werther's Original;Werther's Original Red Hots;57357060055;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10206;Life Savers;Life Savers Red Hots;13226649712;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10207;Starburst;Starburst Red Hots;53965363548;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10208;Pepperidge Farm;Pepperidge Farm Red Hots;51364826950;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10209;Jolly Rancher;Jolly Rancher Licorice Drops;91230778292;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10210;Werther's Original;Werther's Original Licorice Drops;72665554023;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10211;Life Savers;Life Savers Licorice Drops;70880306358;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10212;Starburst;Starburst Licorice Drops;40967152484;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10213;Pepperidge Farm;Pepperidge Farm Licorice Drops;24767024277;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10214;Jolly Rancher;Jolly Rancher Hard Caramels;76974070807;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10215;Werther's Original;Werther's Original Hard Caramels;44204486287;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10216;Life Savers;Life Savers Hard Caramels;52274727785;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10217;Starburst;Starburst Hard Caramels;79391434219;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10218;Pepperidge Farm;Pepperidge Farm Hard Caramels;24617967021;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10219;Jolly Rancher;Jolly Rancher Orange Drops;64452138862;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10220;Werther's Original;Werther's Original Orange Drops;77916191803;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10221;Life Savers;Life Savers Orange Drops;71515918756;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10222;Starburst;Starburst Orange Drops;99080762105;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10223;Pepperidge Farm;Pepperidge Farm Orange Drops;42303830304;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10224;Jolly Rancher;Jolly Rancher Minty Candy Canes;69054039803;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10225;Werther's Original;Werther's Original Minty Candy Canes;43896503704;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10226;Life Savers;Life Savers Minty Candy Canes;94437999261;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10227;Starburst;Starburst Minty Candy Canes;97469627355;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10228;Pepperidge Farm;Pepperidge Farm Minty Candy Canes;62364664931;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10229;Jolly Rancher;Jolly Rancher Hard Cinnamon Discs;67236314925;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10230;Werther's Original;Werther's Original Hard Cinnamon Discs;63762635379;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10231;Life Savers;Life Savers Hard Cinnamon Discs;36203861377;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10232;Starburst;Starburst Hard Cinnamon Discs;33500897302;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10233;Pepperidge Farm;Pepperidge Farm Hard Cinnamon Discs;71936260892;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10234;Jolly Rancher;Jolly Rancher Bubblegum Drops;23383288449;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10235;Werther's Original;Werther's Original Bubblegum Drops;97595718101;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10236;Life Savers;Life Savers Bubblegum Drops;75593692651;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10237;Starburst;Starburst Bubblegum Drops;41955942435;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10238;Pepperidge Farm;Pepperidge Farm Bubblegum Drops;60389987958;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10239;Jolly Rancher;Jolly Rancher Raspberry Hard Candy;19842911912;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10240;Werther's Original;Werther's Original Raspberry Hard Candy;19655284925;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10241;Life Savers;Life Savers Raspberry Hard Candy;27347347125;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10242;Starburst;Starburst Raspberry Hard Candy;20623967503;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10243;Pepperidge Farm;Pepperidge Farm Raspberry Hard Candy;62785922321;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10244;Jolly Rancher;Jolly Rancher Tropical Fruit Hard Candy;78191319463;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10245;Werther's Original;Werther's Original Tropical Fruit Hard Candy;92258175058;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10246;Life Savers;Life Savers Tropical Fruit Hard Candy;96151208901;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10247;Starburst;Starburst Tropical Fruit Hard Candy;16048677314;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10248;Pepperidge Farm;Pepperidge Farm Tropical Fruit Hard Candy;13500454537;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10249;Jolly Rancher;Jolly Rancher Butterscotch Discs;45153066350;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10250;Werther's Original;Werther's Original Butterscotch Discs;59243201740;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10251;Life Savers;Life Savers Butterscotch Discs;67984192840;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10252;Starburst;Starburst Butterscotch Discs;70745181410;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10253;Pepperidge Farm;Pepperidge Farm Butterscotch Discs;88367180561;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10254;Jolly Rancher;Jolly Rancher Honey Sticks;36479801188;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10255;Werther's Original;Werther's Original Honey Sticks;38022874553;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10256;Life Savers;Life Savers Honey Sticks;91481739455;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10257;Starburst;Starburst Honey Sticks;91907616990;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10258;Pepperidge Farm;Pepperidge Farm Honey Sticks;91207524016;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10259;Jolly Rancher;Jolly Rancher Ginger Candy;69090434313;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10260;Werther's Original;Werther's Original Ginger Candy;34078186528;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10261;Life Savers;Life Savers Ginger Candy;71290932241;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10262;Starburst;Starburst Ginger Candy;23067806916;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10263;Pepperidge Farm;Pepperidge Farm Ginger Candy;23241471359;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10264;Jolly Rancher;Jolly Rancher Spicy Cinnamon Candy;18046470876;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10265;Werther's Original;Werther's Original Spicy Cinnamon Candy;55074775819;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10266;Life Savers;Life Savers Spicy Cinnamon Candy;70806066940;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10267;Starburst;Starburst Spicy Cinnamon Candy;25479804341;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10268;Pepperidge Farm;Pepperidge Farm Spicy Cinnamon Candy;39875972005;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10269;Jolly Rancher;Jolly Rancher Peppermint Bark;85619082012;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10270;Werther's Original;Werther's Original Peppermint Bark;84381513800;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10271;Life Savers;Life Savers Peppermint Bark;68123541847;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10272;Starburst;Starburst Peppermint Bark;44219798668;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10273;Pepperidge Farm;Pepperidge Farm Peppermint Bark;79383384686;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10274;Jolly Rancher;Jolly Rancher Watermelon Candy;88934017201;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10275;Werther's Original;Werther's Original Watermelon Candy;50084012580;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10276;Life Savers;Life Savers Watermelon Candy;43777419493;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10277;Starburst;Starburst Watermelon Candy;17158569431;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10278;Pepperidge Farm;Pepperidge Farm Watermelon Candy;37950266237;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10279;Jolly Rancher;Jolly Rancher Blueberry Hard Candy;86637898509;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10280;Werther's Original;Werther's Original Blueberry Hard Candy;50862170020;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10281;Life Savers;Life Savers Blueberry Hard Candy;22998767761;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10282;Starburst;Starburst Blueberry Hard Candy;20800939474;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10283;Pepperidge Farm;Pepperidge Farm Blueberry Hard Candy;67831520961;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10284;Jolly Rancher;Jolly Rancher Tangy Fruit Candy;34469209580;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10285;Werther's Original;Werther's Original Tangy Fruit Candy;48724091637;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10286;Life Savers;Life Savers Tangy Fruit Candy;76649225845;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10287;Starburst;Starburst Tangy Fruit Candy;86331384227;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10288;Pepperidge Farm;Pepperidge Farm Tangy Fruit Candy;35811113155;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10289;Jolly Rancher;Jolly Rancher Honey Lemon Drops;88358571309;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10290;Werther's Original;Werther's Original Honey Lemon Drops;87400227821;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10291;Life Savers;Life Savers Honey Lemon Drops;51110051713;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10292;Starburst;Starburst Honey Lemon Drops;19013264883;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10293;Pepperidge Farm;Pepperidge Farm Honey Lemon Drops;41275264704;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10294;Jolly Rancher;Jolly Rancher Spiced Apple Hard Candy;27596403651;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10295;Werther's Original;Werther's Original Spiced Apple Hard Candy;50280169873;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10296;Life Savers;Life Savers Spiced Apple Hard Candy;67377423931;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10297;Starburst;Starburst Spiced Apple Hard Candy;97300021913;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10298;Pepperidge Farm;Pepperidge Farm Spiced Apple Hard Candy;34361056780;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10299;Jolly Rancher;Jolly Rancher Lemon Mints;79010395950;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10300;Werther's Original;Werther's Original Lemon Mints;36234542470;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10301;Life Savers;Life Savers Lemon Mints;66968462847;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10302;Starburst;Starburst Lemon Mints;25236708830;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10303;Pepperidge Farm;Pepperidge Farm Lemon Mints;23972079287;2,49;0,3;0,25;True;True;24;480;3;4;2
38;10304;Jolly Rancher;Jolly Rancher Fruit Flavored Hard Candy;38166555717;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10305;Werther's Original;Werther's Original Fruit Flavored Hard Candy;16293618139;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10306;Life Savers;Life Savers Fruit Flavored Hard Candy;44564566576;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10307;Starburst;Starburst Fruit Flavored Hard Candy;46711844073;2,49;0,3;0,25;True;False;24;480;3;4;2
38;10308;Pepperidge Farm;Pepperidge Farm Fruit Flavored Hard Candy;14320114246;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10309;Jolly Rancher;Jolly Rancher Tropical Fruit Chews;81372517367;2,49;0,3;0,25;False;False;24;480;3;4;2
38;10310;Werther's Original;Werther's Original Tropical Fruit Chews;96581919882;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10311;Life Savers;Life Savers Tropical Fruit Chews;95528014825;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10312;Starburst;Starburst Tropical Fruit Chews;83979845876;2,49;0,3;0,25;False;True;24;480;3;4;2
38;10313;Pepperidge Farm;Pepperidge Farm Tropical Fruit Chews;61785075037;2,49;0,3;0,25;False;True;24;480;3;4;2
