PRODUCT_ID;STOCK
5783;44
5784;42
5785;26
5786;11
5787;84
5788;5
5789;43
5790;1
5791;35
5792;28
5793;27
5794;27
5795;32
5796;92
5797;1
5798;31
5799;42
5800;45
5801;38
5802;1
5803;31
5804;67
5805;26
5806;23
5807;27
5808;42
5809;1
5810;34
5811;26
5812;61
5813;6
5814;46
5815;9
5816;82
5817;43
5818;1
5819;16
5820;80
5821;1
5822;32
5823;33
5824;68
5825;2
5826;19
5827;41
5828;30
5829;143
5830;1
5831;45
5832;17
5833;30
5834;83
5835;6
5836;13
5837;20
5838;25
5839;46
5840;60
5841;1
5842;53
5843;24
5844;23
5845;26
5846;38
5847;68
5848;11
5849;42
5850;44
5851;19
5852;11
5853;24
5854;69
5855;1
5856;85
5857;1
5858;84
5859;16
5860;1
5861;69
5862;53
5863;1
5864;63
5865;1
5866;23
5867;35
5868;116
5869;1
5870;25
5871;41
5872;63
5873;35
5874;1
5875;21
5876;35
5877;35
5878;47
5879;17
5880;34
5881;28
5882;34
5883;104
5884;1
5885;37
5886;20
5887;53
5888;58
5889;1
5890;33
5891;86
5892;10
5893;36
5894;72
5895;1
5896;59
5897;44
5898;1
5899;41
5900;16
5901;95
5902;4
5903;23
5904;36
5905;5
5906;97
5907;1
5908;12
5909;35
5910;26
5911;36
5912;14
5913;62
5914;49
5915;1
5916;46
5917;13
5918;64
5919;1
5920;44
5921;1
5922;33
5923;81
5924;42
5925;1
5926;21
5927;51
5928;1
5929;34
5930;146
5931;1
5932;9
5933;34
5934;25
5935;31
5936;97
5937;1
5938;34
5939;35
5940;30
5941;35
5942;150
5943;1
5944;50
5945;18
5946;36
5947;154
5948;1
5949;81
5950;1
5951;73
5952;42
5953;1
5954;1
5955;38
5956;31
5957;61
5958;1
5959;34
5960;80
5961;51
5962;1
5963;35
5964;34
5965;27
5966;78
5967;195
5968;1
5969;55
5970;1
5971;33
5972;92
5973;1
5974;24
5975;199
5976;1
5977;22
5978;71
5979;29
5980;5
5981;103
5982;1
5983;29
5984;35
5985;80
5986;1
5987;15
5988;65
5989;1
5990;34
5991;44
5992;27
5993;59
5994;0
5995;35
5996;64
5997;64
5998;1
5999;1
6000;29
6001;32
6002;59
6003;24
6004;20
6005;67
6006;12
6007;17
6008;43
6009;52
6010;15
6011;19
6012;17
6013;38
6014;26
6015;20
6016;63
6017;8
6018;23
6019;35
6020;28
6021;31
6022;29
6023;130
6024;1
6025;35
6026;28
6027;63
6028;1
6029;34
6030;68
6031;1
6032;29
6033;69
6034;1
6035;78
6036;31
6037;1
6038;45
6039;20
6040;30
6041;31
6042;31
6043;35
6044;35
6045;113
6046;1
6047;55
6048;2
6049;29
6050;27
6051;46
6052;32
6053;48
6054;11
6055;34
6056;43
6057;23
6058;65
6059;22
6060;11
6061;41
6062;63
6063;5
6064;34
6065;10
6066;47
6067;55
6068;9
6069;21
6070;33
6071;35
6072;29
6073;40
6074;61
6075;58
6076;1
6077;59
6078;1
6079;37
6080;19
6081;202
6082;1
6083;34
6084;34
6085;51
6086;11
6087;67
6088;34
6089;3
6090;42
6091;65
6092;1
6093;35
6094;154
6095;1
6096;29
6097;101
6098;19
6099;1
6100;33
6101;28
6102;29
6103;27
6104;93
6105;12
6106;27
6107;16
6108;80
6109;1
6110;13
6111;115
6112;1
6113;20
6114;11
6115;32
6116;30
6117;230
6118;1
6119;145
6120;1
6121;19
6122;49
6123;2
6124;45
6125;79
6126;1
6127;240
6128;1
6129;24
6130;17
6131;82
6132;2
6133;48
6134;8
6135;144
6136;1
6137;49
6138;1
6139;89
6140;22
6141;1
6142;56
6143;1
6144;44
6145;24
6146;33
6147;117
6148;1
6149;67
6150;19
6151;1
6152;31
6153;35
6154;69
6155;12
6156;15
6157;35
6158;35
6159;26
6160;80
6161;1
6162;30
6163;16
6164;50
6165;40
6166;1
6167;30
6168;34
6169;25
6170;25
6171;23
6172;124
6173;1
6174;25
6175;52
6176;1
6177;25
6178;57
6179;1
6180;26
6181;39
6182;25
6183;34
6184;8
6185;29
6186;29
6187;37
6188;20
6189;209
6190;1
6191;14
6192;33
6193;51
6194;1
6195;11
6196;21
6197;26
6198;38
6199;67
6200;8
6201;53
6202;1
6203;2
6204;31
6205;70
6206;1
6207;24
6208;47
6209;23
6210;14
6211;36
6212;29
6213;100
6214;1
6215;37
6216;27
6217;8
6218;91
6219;1
6220;23
6221;27
6222;27
6223;136
6224;1
6225;7
6226;34
6227;22
6228;57
6229;6
6230;28
6231;31
6232;1
6233;27
6234;29
6235;46
6236;6
6237;27
6238;29
6239;23
6240;37
6241;78
6242;1
6243;109
6244;1
6245;24
6246;26
6247;24
6248;83
6249;1
6250;69
6251;1
6252;29
6253;27
6254;92
6255;24
6256;1
6257;27
6258;39
6259;15
6260;27
6261;22
6262;56
6263;24
6264;1
6265;189
6266;1
6267;59
6268;1
6269;76
6270;1
6271;22
6272;63
6273;1
6274;49
6275;80
6276;1
6277;26
6278;74
6279;1
6280;37
6281;18
6282;48
6283;68
6284;1
6285;40
6286;15
6287;18
6288;22
6289;37
6290;40
6291;21
6292;27
6293;7
6294;24
6295;29
6296;28
6297;65
6298;5
6299;16
6300;1
6301;44
6302;63
6303;1
6304;11
6305;33
6306;32
6307;1
6308;67
6309;1
6310;1
6311;28
6312;10
6313;14
6314;17
6315;11
6316;104
6317;1
6318;27
6319;9
6320;17
6321;23
6322;1
6323;39
6324;17
6325;1
6326;10
6327;15
6328;27
6329;2
6330;17
6331;13
6332;23
6333;93
6334;1
6335;5
6336;11
6337;94
6338;1
6339;79
6340;1
6341;21
6342;143
6343;1
6344;29
6345;7
6346;22
6347;10
6348;36
6349;6
6350;5
6351;40
6352;84
6353;5
6354;1
6355;79
6356;1
6357;106
6358;57
6359;1
6360;1
6361;22
6362;23
6363;71
6364;1
6365;3
6366;16
6367;13
6368;26
6369;5
6370;13
6371;23
6372;15
6373;19
6374;7
6375;44
6376;66
6377;1
6378;17
6379;14
6380;18
6381;53
6382;6
6383;1
6384;17
6385;57
6386;94
6387;1
6388;21
6389;8
6390;30
6391;1
6392;16
6393;17
6394;28
6395;5
6396;14
6397;61
6398;1
6399;6
6400;52
6401;1
6402;178
6403;2
6404;1
6405;6
6406;1
6407;1
6408;4
6409;83
6410;1
6411;9
6412;29
6413;2
6414;15
6415;20
6416;7
6417;33
6418;29
6419;16
6420;1
6421;6
6422;16
6423;14
6424;32
6425;10
6426;15
6427;18
6428;6
6429;58
6430;1
6431;35
6432;1
6433;36
6434;1
6435;25
6436;46
6437;7
6438;1
6439;1
6440;59
6441;1
6442;92
6443;1
6444;15
6445;26
6446;87
6447;1
6448;13
6449;31
6450;1
6451;15
6452;50
6453;1
6454;8
6455;10
6456;25
6457;65
6458;1
6459;33
6460;103
6461;1
6462;1
6463;20
6464;9
6465;33
6466;1
6467;19
6468;54
6469;1
6470;73
6471;1
6472;1
6473;40
6474;12
6475;0
6476;16
6477;34
6478;1
6479;14
6480;34
6481;1
6482;44
6483;1
6484;109
6485;1
6486;1
6487;38
6488;54
6489;1
6490;2
6491;14
6492;44
6493;8
6494;43
6495;1
6496;62
6497;1
6498;1
6499;17
6500;15
6501;51
6502;1
6503;4
6504;16
6505;27
6506;19
6507;127
6508;1
6509;1
6510;11
6511;59
6512;1
6513;47
6514;1
6515;37
6516;54
6517;1
6518;17
6519;94
6520;1
6521;42
6522;13
6523;1
6524;30
6525;68
6526;1
6527;29
6528;19
6529;18
6530;15
6531;29
6532;0
6533;7
6534;12
6535;39
6536;1
6537;17
6538;23
6539;12
6540;16
6541;26
6542;51
6543;1
6544;39
6545;12
6546;47
6547;1
6548;11
6549;15
6550;19
6551;19
6552;95
6553;1
6554;52
6555;1
6556;17
6557;17
6558;17
6559;17
6560;17
6561;17
6562;39
6563;1
6564;41
6565;1
6566;33
6567;1
6568;22
6569;16
6570;7
6571;32
6572;14
6573;60
6574;37
6575;1
6576;52
6577;1
6578;64
6579;1
6580;87
6581;63
6582;1
6583;1
6584;67
6585;1
6586;54
6587;1
6588;23
6589;34
6590;47
6591;1
6592;61
6593;1
6594;12
6595;17
6596;19
6597;32
6598;1
6599;20
6600;8
6601;215
6602;1
6603;15
6604;1
6605;13
6606;99
6607;1
6608;51
6609;1
6610;12
6611;13
6612;22
6613;59
6614;1
6615;1
6616;13
6617;17
6618;16
6619;17
6620;20
6621;9
6622;20
6623;86
6624;1
6625;16
6626;29
6627;5
6628;14
6629;208
6630;1
6631;0
6632;14
6633;46
6634;45
6635;1
6636;68
6637;1
6638;1
6639;21
6640;7
6641;20
6642;28
6643;60
6644;1
6645;14
6646;23
6647;12
6648;28
6649;11
6650;15
6651;10
6652;13
6653;15
6654;68
6655;53
6656;1
6657;13
6658;14
6659;21
6660;13
6661;10
6662;16
6663;22
6664;14
6665;16
6666;7
6667;21
6668;8
6669;50
6670;1
6671;59
6672;1
6673;41
6674;17
6675;1
6676;31
6677;1
6678;53
6679;48
6680;1
6681;105
6682;1
6683;21
6684;1
6685;15
6686;17
6687;22
6688;22
6689;10
6690;21
6691;55
6692;8
6693;1
6694;16
6695;67
6696;4
6697;22
6698;1
6699;17
6700;14
6701;14
6702;17
6703;22
6704;18
6705;7
6706;13
6707;14
6708;76
6709;1
6710;5
6711;59
6712;1
6713;19
6714;18
6715;127
6716;1
6717;1
6718;1
6719;16
6720;15
6721;107
6722;1
6723;9
6724;89
6725;1
6726;20
6727;68
6728;1
6729;14
6730;15
6731;14
6732;41
6733;17
6734;14
6735;5
6736;91
6737;1
6738;1
6739;38
6740;1
6741;22
6742;2
6743;29
6744;13
6745;33
6746;1
6747;116
6748;1
6749;24
6750;55
6751;49
6752;1
6753;20
6754;53
6755;1
6756;47
6757;8
6758;16
6759;1
6760;5
6761;17
6762;15
6763;16
6764;29
6765;6
6766;65
6767;1
6768;1
6769;19
6770;10
6771;41
6772;5
6773;8
6774;17
6775;42
6776;93
6777;1
6778;20
6779;74
6780;1
6781;0
6782;57
6783;1
6784;1
6785;13
6786;34
6787;1
6788;20
6789;7
6790;29
6791;3
6792;53
6793;1
6794;54
6795;1
6796;17
6797;15
6798;15
6799;16
6800;25
6801;8
6802;73
6803;1
6804;1
6805;27
6806;1
6807;17
6808;19
6809;65
6810;1
6811;34
6812;45
6813;1
6814;1
6815;16
6816;16
6817;23
6818;8
6819;17
6820;13
6821;14
6822;29
6823;7
6824;57
6825;1
6826;81
6827;1
6828;1
6829;50
6830;1
6831;16
6832;30
6833;1
6834;6
6835;17
6836;20
6837;16
6838;9
6839;38
6840;1
6841;32
6842;0
6843;17
6844;24
6845;3
6846;38
6847;1
6848;14
6849;23
6850;38
6851;9
6852;28
6853;24
6854;1
6855;21
6856;7
6857;110
6858;1
6859;14
6860;16
6861;17
6862;21
6863;42
6864;1
6865;45
6866;1
6867;17
6868;30
6869;1
6870;16
6871;17
6872;23
6873;26
6874;3
6875;24
6876;5
6877;23
6878;20
6879;42
6880;31
6881;1
6882;1
6883;7
6884;20
6885;17
6886;10
6887;22
6888;18
6889;34
6890;1
6891;56
6892;43
6893;1
6894;45
6895;1
6896;40
6897;1
6898;23
6899;6
6900;17
6901;53
6902;1
6903;16
6904;34
6905;1
6906;14
6907;14
6908;16
6909;34
6910;22
6911;1
6912;35
6913;1
6914;16
6915;17
6916;7
6917;16
6918;71
6919;1
6920;77
6921;2
6922;1
6923;42
6924;1
6925;25
6926;4
6927;71
6928;1
6929;3
6930;33
6931;25
6932;1
6933;16
6934;29
6935;7
6936;35
6937;1
6938;29
6939;48
6940;1
6941;49
6942;1
6943;19
6944;11
6945;27
6946;5
6947;13
6948;45
6949;6
6950;1
6951;15
6952;58
6953;1
6954;21
6955;43
6956;1
6957;10
6958;63
6959;1
6960;24
6961;1
6962;17
6963;33
6964;26
6965;13
6966;5
6967;25
6968;1
6969;42
6970;1
6971;13
6972;17
6973;41
6974;15
6975;1
6976;8
6977;14
6978;71
6979;1
6980;16
6981;10
6982;33
6983;16
6984;0
6985;17
6986;17
6987;17
6988;37
6989;1
6990;16
6991;39
6992;1
6993;9
6994;33
6995;28
6996;10
6997;96
6998;8
6999;1
7000;1
7001;27
7002;8
7003;76
7004;1
7005;34
7006;44
7007;1
7008;30
7009;58
7010;1
7011;16
7012;17
7013;22
7014;18
7015;36
7016;27
7017;1
7018;41
7019;71
7020;1
7021;35
7022;45
7023;32
7024;23
7025;34
7026;73
7027;1
7028;35
7029;34
7030;56
7031;6
7032;30
7033;41
7034;18
7035;35
7036;32
7037;34
7038;35
7039;35
7040;54
7041;6
7042;35
7043;35
7044;34
7045;115
7046;1
7047;27
7048;25
7049;110
7050;1
7051;32
7052;45
7053;15
7054;33
7055;31
7056;83
7057;1
7058;14
7059;34
7060;45
7061;94
7062;1
7063;9
7064;34
7065;46
7066;18
7067;174
7068;1
7069;1
7070;41
7071;19
7072;56
7073;10
7074;46
7075;23
7076;26
7077;30
7078;28
7079;32
7080;41
7081;51
7082;1
7083;66
7084;1
7085;35
7086;34
7087;59
7088;4
7089;80
7090;1
7091;32
7092;34
7093;34
7094;35
7095;39
7096;39
7097;14
7098;16
7099;103
7100;1
7101;35
7102;46
7103;32
7104;28
7105;20
7106;109
7107;1
7108;33
7109;46
7110;1
7111;77
7112;2
7113;23
7114;23
7115;31
7116;94
7117;1
7118;39
7119;23
7120;30
7121;41
7122;34
7123;57
7124;8
7125;14
7126;33
7127;64
7128;123
7129;1
7130;44
7131;21
7132;32
7133;34
7134;34
7135;34
7136;31
7137;41
7138;43
7139;2
7140;55
7141;10
7142;32
7143;47
7144;17
7145;59
7146;34
7147;35
7148;12
7149;27
7150;34
7151;47
7152;50
7153;1
7154;47
7155;33
7156;40
7157;25
7158;8
7159;45
7160;19
7161;29
7162;49
7163;10
7164;30
7165;104
7166;1
7167;47
7168;23
7169;28
7170;34
7171;33
7172;32
7173;39
7174;24
7175;138
7176;1
7177;1
7178;43
7179;60
7180;1
7181;62
7182;1
7183;27
7184;62
7185;35
7186;23
7187;1
7188;33
7189;51
7190;26
7191;23
7192;27
7193;24
7194;34
7195;44
7196;29
7197;25
7198;20
7199;35
7200;34
7201;41
7202;20
7203;31
7204;401
7205;1
7206;46
7207;46
7208;66
7209;1
7210;11
7211;33
7212;35
7213;83
7214;1
7215;32
7216;31
7217;26
7218;64
7219;23
7220;15
7221;24
7222;33
7223;44
7224;36
7225;15
7226;82
7227;1
7228;71
7229;1
7230;37
7231;20
7232;47
7233;27
7234;16
7235;39
7236;18
7237;30
7238;38
7239;43
7240;7
7241;31
7242;34
7243;31
7244;50
7245;6
7246;33
7247;33
7248;33
7249;35
7250;34
7251;106
7252;4
7253;1
7254;35
7255;34
7256;26
7257;30
7258;35
7259;46
7260;20
7261;107
7262;1
7263;57
7264;7
7265;58
7266;50
7267;1
7268;14
7269;29
7270;69
7271;4
7272;54
7273;0
7274;27
7275;113
7276;1
7277;24
7278;57
7279;4
7280;34
7281;68
7282;11
7283;105
7284;1
7285;24
7286;32
7287;57
7288;34
7289;6
7290;45
7291;35
7292;57
7293;11
7294;21
7295;58
7296;5
7297;28
7298;35
7299;35
7300;27
7301;26
7302;33
7303;27
7304;35
7305;34
7306;35
7307;35
7308;32
7309;44
7310;17
7311;34
7312;28
7313;34
7314;57
7315;93
7316;1
7317;36
7318;4
7319;31
7320;57
7321;5
7322;46
7323;16
7324;33
7325;32
7326;35
7327;34
7328;30
7329;40
7330;84
7331;1
7332;30
7333;58
7334;5
7335;141
7336;1
7337;12
7338;35
7339;43
7340;21
7341;25
7342;26
7343;34
7344;32
7345;35
7346;42
7347;41
7348;25
7349;12
7350;32
7351;45
7352;20
7353;29
7354;34
7355;25
7356;29
7357;27
7358;44
7359;45
7360;7
7361;34
7362;44
7363;41
7364;5
7365;30
7366;30
7367;30
7368;35
7369;35
7370;34
7371;34
7372;106
7373;1
7374;28
7375;31
7376;30
7377;40
7378;30
7379;24
7380;30
7381;47
7382;26
7383;21
7384;34
7385;33
7386;30
7387;32
7388;35
7389;33
7390;31
7391;33
7392;40
7393;18
7394;32
7395;116
7396;1
7397;31
7398;34
7399;46
7400;24
7401;35
7402;44
7403;14
7404;64
7405;1
7406;51
7407;24
7408;47
7409;6
7410;26
7411;35
7412;46
7413;17
7414;37
7415;16
7416;43
7417;13
7418;28
7419;33
7420;45
7421;16
7422;31
7423;33
7424;47
7425;22
7426;68
7427;1
7428;125
7429;1
7430;48
7431;9
7432;35
7433;32
7434;42
7435;23
7436;35
7437;31
7438;26
7439;30
7440;95
7441;1
7442;59
7443;8
7444;35
7445;35
7446;56
7447;35
7448;7
7449;44
7450;59
7451;1
7452;57
7453;23
7454;19
7455;34
7456;37
7457;33
7458;15
7459;34
7460;46
7461;29
7462;54
7463;1
7464;34
7465;28
7466;35
7467;35
7468;35
7469;34
7470;33
7471;154
7472;1
7473;7
7474;35
7475;34
7476;46
7477;32
7478;33
7479;21
7480;95
7481;1
7482;28
7483;33
7484;18
7485;35
7486;30
7487;25
7488;28
7489;53
7490;7
7491;33
7492;34
7493;34
7494;101
7495;1
7496;66
7497;1
7498;32
7499;55
7500;6
7501;62
7502;1
7503;34
7504;62
7505;1
7506;26
7507;38
7508;22
7509;53
7510;11
7511;41
7512;33
7513;48
7514;1
7515;57
7516;9
7517;85
7518;1
7519;95
7520;1
7521;29
7522;35
7523;64
7524;4
7525;24
7526;29
7527;31
7528;47
7529;20
7530;34
7531;32
7532;44
7533;45
7534;19
7535;48
7536;54
7537;5
7538;6
7539;155
7540;1
7541;24
7542;23
7543;38
7544;19
7545;30
7546;35
7547;45
7548;30
7549;13
7550;47
7551;26
7552;18
7553;86
7554;1
7555;45
7556;21
7557;87
7558;3
7559;1
7560;52
7561;28
7562;10
7563;70
7564;1
7565;35
7566;28
7567;41
7568;27
7569;15
7570;42
7571;24
7572;42
7573;19
7574;58
7575;12
7576;25
7577;28
7578;32
7579;35
7580;35
7581;38
7582;38
7583;10
7584;95
7585;1
7586;36
7587;47
7588;2
7589;45
7590;19
7591;58
7592;11
7593;66
7594;6
7595;20
7596;35
7597;71
7598;1
7599;106
7600;1
7601;13
7602;41
7603;38
7604;4
7605;19
7606;33
7607;34
7608;57
7609;6
7610;64
7611;1
7612;35
7613;32
7614;33
7615;34
7616;32
7617;35
7618;34
7619;35
7620;34
7621;35
7622;35
7623;45
7624;54
7625;0
7626;43
7627;22
7628;27
7629;33
7630;58
7631;9
7632;33
7633;35
7634;58
7635;33
7636;10
7637;27
7638;45
7639;45
7640;11
7641;28
7642;35
7643;54
7644;19
7645;188
7646;1
7647;23
7648;36
7649;14
7650;34
7651;54
7652;3
7653;41
7654;18
7655;33
7656;69
7657;1
7658;25
7659;35
7660;27
7661;33
7662;29
7663;26
7664;31
7665;35
7666;31
7667;35
7668;33
7669;28
7670;101
7671;1
7672;28
7673;113
7674;1
7675;54
7676;10
7677;25
7678;30
7679;29
7680;33
7681;34
7682;104
7683;1
7684;35
7685;29
7686;164
7687;1
7688;65
7689;22
7690;20
7691;29
7692;24
7693;35
7694;25
7695;34
7696;34
7697;30
7698;33
7699;29
7700;35
7701;61
7702;6
7703;19
7704;41
7705;34
7706;58
7707;26
7708;1
7709;35
7710;52
7711;59
7712;1
7713;55
7714;3
7715;29
7716;35
7717;65
7718;1
7719;23
7720;33
7721;35
7722;34
7723;27
7724;32
7725;45
7726;35
7727;34
7728;32
7729;20
7730;44
7731;21
7732;30
7733;26
7734;55
7735;3
7736;33
7737;32
7738;32
7739;25
7740;33
7741;35
7742;45
7743;128
7744;1
7745;47
7746;13
7747;41
7748;20
7749;57
7750;45
7751;1
7752;47
7753;15
7754;33
7755;65
7756;1
7757;56
7758;17
7759;16
7760;32
7761;47
7762;81
7763;1
7764;16
7765;39
7766;1
7767;21
7768;43
7769;1
7770;1
7771;23
7772;8
7773;27
7774;86
7775;1
7776;39
7777;1
7778;16
7779;16
7780;34
7781;1
7782;16
7783;14
7784;38
7785;1
7786;17
7787;16
7788;15
7789;29
7790;7
7791;12
7792;17
7793;46
7794;7
7795;2
7796;9
7797;10
7798;15
7799;17
7800;13
7801;15
7802;17
7803;19
7804;12
7805;17
7806;14
7807;17
7808;15
7809;15
7810;23
7811;8
7812;17
7813;17
7814;14
7815;23
7816;25
7817;2
7818;23
7819;12
7820;16
7821;25
7822;1
7823;12
7824;16
7825;33
7826;1
7827;14
7828;23
7829;21
7830;8
7831;11
7832;14
7833;23
7834;16
7835;9
7836;17
7837;16
7838;17
7839;19
7840;12
7841;33
7842;1
7843;16
7844;14
7845;16
7846;21
7847;12
7848;19
7849;7
7850;17
7851;17
7852;13
7853;17
7854;23
7855;12
7856;14
7857;51
7858;1
7859;3
7860;18
7861;17
7862;12
7863;14
7864;28
7865;5
7866;23
7867;34
7868;48
7869;1
7870;27
7871;2
7872;42
7873;1
7874;24
7875;6
7876;11
7877;22
7878;54
7879;1
7880;24
7881;5
7882;29
7883;5
7884;37
7885;4
7886;5
7887;16
7888;16
7889;41
7890;0
7891;22
7892;3
7893;21
7894;181
7895;1
7896;2
7897;23
7898;19
7899;4
7900;13
7901;23
7902;20
7903;5
7904;58
7905;1
7906;10
7907;37
7908;1
7909;93
7910;1
7911;49
7912;20
7913;1
7914;15
7915;19
7916;9
7917;28
7918;16
7919;29
7920;4
7921;23
7922;83
7923;1
7924;35
7925;1
7926;16
7927;16
7928;25
7929;17
7930;20
7931;75
7932;1
7933;19
7934;22
7935;7
7936;22
7937;153
7938;1
7939;17
7940;61
7941;1
7942;40
7943;12
7944;3
7945;8
7946;32
7947;11
7948;27
7949;1
7950;53
7951;1
7952;4
7953;13
7954;21
7955;17
7956;11
7957;14
7958;17
7959;25
7960;55
7961;1
7962;44
7963;1
7964;1
7965;27
7966;7
7967;11
7968;22
7969;12
7970;25
7971;5
7972;26
7973;4
7974;364
7975;1
7976;15
7977;71
7978;1
7979;17
7980;15
7981;16
7982;15
7983;21
7984;12
7985;56
7986;1
7987;113
7988;1
7989;1
7990;75
7991;1
7992;18
7993;7
7994;13
7995;40
7996;1
7997;16
7998;53
7999;1
8000;1
8001;31
8002;25
8003;56
8004;1
8005;20
8006;5
8007;29
8008;3
8009;70
8010;0
8011;32
8012;33
8013;77
8014;4
8015;11
8016;34
8017;31
8018;28
8019;28
8020;33
8021;32
8022;33
8023;46
8024;41
8025;7
8026;42
8027;22
8028;51
8029;80
8030;71
8031;1
8032;23
8033;28
8034;35
8035;40
8036;20
8037;44
8038;43
8039;68
8040;1
8041;30
8042;83
8043;1
8044;33
8045;32
8046;28
8047;32
8048;35
8049;30
8050;29
8051;45
8052;17
8053;34
8054;25
8055;35
8056;52
8057;8
8058;35
8059;35
8060;33
8061;27
8062;33
8063;32
8064;42
8065;18
8066;31
8067;331
8068;1
8069;27
8070;27
8071;34
8072;35
8073;104
8074;1
8075;1
8076;35
8077;33
8078;33
8079;32
8080;45
8081;17
8082;27
8083;35
8084;30
8085;57
8086;22
8087;24
8088;34
8089;34
8090;29
8091;90
8092;1
8093;29
8094;29
8095;17
8096;32
8097;40
8098;32
8099;32
8100;24
8101;70
8102;9
8103;22
8104;35
8105;34
8106;31
8107;34
8108;34
8109;27
8110;25
8111;28
8112;47
8113;24
8114;34
8115;34
8116;61
8117;1
8118;33
8119;30
8120;32
8121;32
8122;35
8123;59
8124;7
8125;70
8126;14
8127;46
8128;1
8129;27
8130;37
8131;20
8132;35
8133;33
8134;116
8135;1
8136;43
8137;1
8138;33
8139;35
8140;35
8141;35
8142;57
8143;11
8144;30
8145;34
8146;34
8147;70
8148;1
8149;35
8150;41
8151;19
8152;44
8153;46
8154;34
8155;3
8156;30
8157;46
8158;23
8159;101
8160;1
8161;31
8162;10
8163;33
8164;34
8165;27
8166;46
8167;47
8168;11
8169;34
8170;47
8171;18
8172;32
8173;27
8174;25
8175;26
8176;47
8177;19
8178;107
8179;1
8180;5
8181;27
8182;32
8183;31
8184;35
8185;68
8186;1
8187;34
8188;35
8189;30
8190;35
8191;58
8192;71
8193;1
8194;23
8195;37
8196;15
8197;34
8198;31
8199;33
8200;33
8201;46
8202;80
8203;1
8204;23
8205;26
8206;34
8207;32
8208;37
8209;23
8210;78
8211;1
8212;20
8213;32
8214;58
8215;12
8216;35
8217;47
8218;17
8219;26
8220;34
8221;32
8222;29
8223;35
8224;35
8225;34
8226;34
8227;27
8228;56
8229;21
8230;26
8231;35
8232;19
8233;31
8234;56
8235;3
8236;35
8237;31
8238;46
8239;29
8240;59
8241;1
8242;28
8243;33
8244;47
8245;26
8246;15
8247;35
8248;26
8249;35
8250;46
8251;13
8252;43
8253;20
8254;35
8255;28
8256;47
8257;18
8258;29
8259;35
8260;28
8261;26
8262;47
8263;24
8264;35
8265;35
8266;33
8267;83
8268;2
8269;9
8270;41
8271;17
8272;43
8273;23
8274;28
8275;30
8276;105
8277;1
8278;29
8279;25
8280;27
8281;34
8282;35
8283;54
8284;7
8285;35
8286;31
8287;113
8288;1
8289;1
8290;47
8291;17
8292;34
8293;29
8294;46
8295;13
8296;34
8297;33
8298;38
8299;23
8300;33
8301;33
8302;35
8303;42
8304;35
8305;47
8306;11
8307;79
8308;1
8309;47
8310;24
8311;32
8312;59
8313;29
8314;10
8315;32
8316;114
8317;1
8318;29
8319;82
8320;1
8321;27
8322;27
8323;34
8324;50
8325;2
8326;32
8327;34
8328;35
8329;35
8330;35
8331;26
8332;27
8333;25
8334;71
8335;8
8336;44
8337;12
8338;35
8339;35
8340;34
8341;25
8342;69
8343;1
8344;26
8345;44
8346;22
8347;29
8348;31
8349;31
8350;32
8351;57
8352;9
8353;35
8354;29
8355;29
8356;33
8357;33
8358;25
8359;31
8360;35
8361;33
8362;25
8363;35
8364;39
8365;29
8366;13
8367;47
8368;24
8369;30
8370;33
8371;35
8372;37
8373;36
8374;43
8375;11
8376;45
8377;23
8378;30
8379;28
8380;34
8381;30
8382;32
8383;33
8384;39
8385;13
8386;33
8387;45
8388;20
8389;29
8390;35
8391;27
8392;29
8393;29
8394;33
8395;34
8396;35
8397;34
8398;43
8399;18
8400;27
8401;43
8402;29
8403;22
8404;59
8405;7
8406;27
8407;26
8408;47
8409;22
8410;167
8411;1
8412;24
8413;35
8414;31
8415;44
8416;18
8417;46
8418;19
8419;33
8420;31
8421;28
8422;50
8423;11
8424;32
8425;28
8426;32
8427;31
8428;31
8429;28
8430;29
8431;33
8432;35
8433;27
8434;69
8435;1
8436;30
8437;25
8438;34
8439;47
8440;23
8441;35
8442;47
8443;17
8444;34
8445;35
8446;30
8447;29
8448;31
8449;35
8450;42
8451;30
8452;16
8453;31
8454;31
8455;47
8456;20
8457;43
8458;20
8459;30
8460;35
8461;35
8462;34
8463;35
8464;33
8465;35
8466;35
8467;35
8468;34
8469;27
8470;30
8471;54
8472;7
8473;35
8474;35
8475;32
8476;51
8477;57
8478;0
8479;19
8480;62
8481;1
8482;26
8483;30
8484;32
8485;27
8486;29
8487;33
8488;30
8489;28
8490;39
8491;56
8492;1
8493;35
8494;35
8495;30
8496;30
8497;34
8498;32
8499;35
8500;35
8501;35
8502;34
8503;34
8504;28
8505;51
8506;16
8507;66
8508;1
8509;30
8510;33
8511;76
8512;1
8513;58
8514;28
8515;10
8516;26
8517;46
8518;21
8519;26
8520;42
8521;17
8522;47
8523;18
8524;45
8525;22
8526;32
8527;35
8528;33
8529;31
8530;35
8531;34
8532;34
8533;33
8534;29
8535;33
8536;35
8537;32
8538;35
8539;30
8540;35
8541;59
8542;11
8543;35
8544;34
8545;30
8546;30
8547;31
8548;39
8549;28
8550;25
8551;14
8552;94
8553;1
8554;34
8555;44
8556;24
8557;25
8558;90
8559;1
8560;35
8561;35
8562;30
8563;32
8564;34
8565;69
8566;1
8567;33
8568;35
8569;35
8570;35
8571;28
8572;47
8573;21
8574;47
8575;41
8576;7
8577;30
8578;47
8579;54
