PRODUCT_ID;DEPARTMENT_ID;PRODUCT_CATEGORY_ID;SKU;BRAND;PRODUCT_NAME;GROSS_WEIGHT;NET_WEIGHT;ITEMS_IN_STORE;UNITS_PER_CASE;IS_LOW_FAT;PACKAGE_ID
6839;4;26;73677156974;Dunkin;Dunkin Carrot Muffin;0.15;0.12;;6;1;1632
6840;4;26;37396090596;Entenmanns;Entenmanns Carrot Muffin;0.15;0.12;;6;1;1631
6841;4;26;23480986765;Thomas;Thomas Carrot Muffin;0.15;0.12;;6;1;1632
6842;4;26;24647348918;Hostess;Hostess Carrot Muffin;0.15;0.12;;6;0;1632
6843;4;26;82836680286;Nature Valley;Nature Valley Carrot Muffin;0.15;0.12;;6;1;1631
6844;4;26;90801190618;Dunkin;Dunkin Peach Muffin;0.15;0.12;;6;1;1632
6845;4;26;14139721189;Entenmanns;Entenmanns Peach Muffin;0.15;0.12;;6;1;1631
6846;4;26;34862694042;Thomas;Thomas Peach Muffin;0.15;0.12;;6;1;1632
6847;4;26;98979553125;Hostess;Hostess Peach Muffin;0.15;0.12;;6;0;1631
6848;4;26;37870578620;Nature Valley;Nature Valley Peach Muffin;0.15;0.12;;6;0;1632
6849;4;26;16451147592;Dunkin;Dunkin Maple Pecan Muffin;0.15;0.12;;6;1;1631
6850;4;26;79371479950;Entenmanns;Entenmanns Maple Pecan Muffin;0.15;0.12;;6;0;1632
6851;4;26;26746021087;Thomas;Thomas Maple Pecan Muffin;0.15;0.12;;6;0;1632
6852;4;26;32317221423;Hostess;Hostess Maple Pecan Muffin;0.15;0.12;;6;1;1632
6853;4;26;62863520958;Nature Valley;Nature Valley Maple Pecan Muffin;0.15;0.12;;6;0;1631
6854;4;26;18508190625;Dunkin;Dunkin Zucchini Muffin;0.15;0.12;;6;0;1632
6855;4;26;91480362825;Entenmanns;Entenmanns Zucchini Muffin;0.15;0.12;;6;1;1632
6856;4;26;44086266291;Thomas;Thomas Zucchini Muffin;0.15;0.12;;6;0;1632
6857;4;26;60162739388;Hostess;Hostess Zucchini Muffin;0.15;0.12;;6;0;1631
6858;4;26;40654646767;Nature Valley;Nature Valley Zucchini Muffin;0.15;0.12;;6;1;1631
6859;4;26;94105628716;Dunkin;Dunkin Walnut Muffin;0.15;0.12;;6;1;1632
6860;4;26;80261716914;Entenmanns;Entenmanns Walnut Muffin;0.15;0.12;;6;1;1631
6861;4;26;81949477322;Thomas;Thomas Walnut Muffin;0.15;0.12;;6;0;1632
6862;4;26;99656995859;Hostess;Hostess Walnut Muffin;0.15;0.12;;6;1;1631
6863;4;26;89346767329;Nature Valley;Nature Valley Walnut Muffin;0.15;0.12;;6;0;1632
6864;4;26;72151559524;Dunkin;Dunkin Chocolate Banana Muffin;0.15;0.12;;6;1;1632
6865;4;26;81620507685;Entenmanns;Entenmanns Chocolate Banana Muffin;0.15;0.12;;6;0;1631
6866;4;26;92907883615;Thomas;Thomas Chocolate Banana Muffin;0.15;0.12;;6;0;1631
6867;4;26;43999572756;Hostess;Hostess Chocolate Banana Muffin;0.15;0.12;;6;0;1632
6868;4;26;41426141147;Nature Valley;Nature Valley Chocolate Banana Muffin;0.15;0.12;;6;0;1631
6869;4;26;10026520940;Dunkin;Dunkin Lemon Blueberry Muffin;0.15;0.12;;6;0;1632
6870;4;26;58420755191;Entenmanns;Entenmanns Lemon Blueberry Muffin;0.15;0.12;;6;1;1632
6871;4;26;35694098077;Thomas;Thomas Lemon Blueberry Muffin;0.15;0.12;;6;1;1632
6872;4;26;23831414216;Hostess;Hostess Lemon Blueberry Muffin;0.15;0.12;;6;1;1631
6873;4;26;53775696290;Nature Valley;Nature Valley Lemon Blueberry Muffin;0.15;0.12;;6;0;1631
6874;4;26;60264408787;Dunkin;Dunkin Pumpkin Spice Muffin;0.15;0.12;;6;0;1632
6875;4;26;35459675540;Entenmanns;Entenmanns Pumpkin Spice Muffin;0.15;0.12;;6;1;1632
6876;4;26;99844048542;Thomas;Thomas Pumpkin Spice Muffin;0.15;0.12;;6;1;1631
6877;4;26;42465849001;Hostess;Hostess Pumpkin Spice Muffin;0.15;0.12;;6;0;1632
6878;4;26;85427145792;Nature Valley;Nature Valley Pumpkin Spice Muffin;0.15;0.12;;6;0;1631
6879;4;26;43228648987;Dunkin;Dunkin Coconut Muffin;0.15;0.12;;6;1;1631
6880;4;26;92694902462;Entenmanns;Entenmanns Coconut Muffin;0.15;0.12;;6;0;1631
6881;4;26;15520187279;Thomas;Thomas Coconut Muffin;0.15;0.12;;6;1;1632
6882;4;26;28598112817;Hostess;Hostess Coconut Muffin;0.15;0.12;;6;1;1631
6883;4;26;29121521022;Nature Valley;Nature Valley Coconut Muffin;0.15;0.12;;6;1;1632
6884;4;26;69852973915;Dunkin;Dunkin Almond Muffin;0.15;0.12;;6;1;1631
6885;4;26;85364975617;Entenmanns;Entenmanns Almond Muffin;0.15;0.12;;6;1;1632
6886;4;26;98447659213;Thomas;Thomas Almond Muffin;0.15;0.12;;6;1;1631
6887;4;26;88696255462;Hostess;Hostess Almond Muffin;0.15;0.12;;6;0;1632
6888;4;26;47406581202;Nature Valley;Nature Valley Almond Muffin;0.15;0.12;;6;0;1631
6889;4;26;88751430981;Dunkin;Dunkin Gingerbread Muffin;0.15;0.12;;6;0;1631
6890;4;26;27394870457;Entenmanns;Entenmanns Gingerbread Muffin;0.15;0.12;;6;1;1632
6891;4;26;84789931002;Thomas;Thomas Gingerbread Muffin;0.15;0.12;;6;0;1632
6892;4;26;26783226731;Hostess;Hostess Gingerbread Muffin;0.15;0.12;;6;1;1632
6893;4;26;35636670640;Nature Valley;Nature Valley Gingerbread Muffin;0.15;0.12;;6;1;1632
6894;4;26;83225957096;Dunkin;Dunkin Blueberry Muffin;0.8;0.7;;6;0;1624
6895;4;26;22135806477;Entenmanns;Entenmanns Blueberry Muffin;0.8;0.7;;6;1;1624
6896;4;26;29256043612;Thomas;Thomas Blueberry Muffin;0.8;0.7;;6;0;1623
6897;4;26;66112815930;Hostess;Hostess Blueberry Muffin;0.8;0.7;;6;0;1624
6898;4;26;31935308629;Nature Valley;Nature Valley Blueberry Muffin;0.8;0.7;;6;0;1624
6899;4;26;30389812724;Dunkin;Dunkin Chocolate Chip Muffin;0.8;0.7;;6;0;1623
6900;4;26;86086459018;Entenmanns;Entenmanns Chocolate Chip Muffin;0.8;0.7;;6;1;1623
6901;4;26;41134919783;Thomas;Thomas Chocolate Chip Muffin;0.8;0.7;;6;1;1624
6902;4;26;22138480622;Hostess;Hostess Chocolate Chip Muffin;0.8;0.7;;6;0;1624
6903;4;26;97254169295;Nature Valley;Nature Valley Chocolate Chip Muffin;0.8;0.7;;6;0;1624
6904;4;26;27036581078;Dunkin;Dunkin Banana Nut Muffin;0.8;0.7;;6;0;1623
6905;4;26;80055045432;Entenmanns;Entenmanns Banana Nut Muffin;0.8;0.7;;6;0;1623
6906;4;26;69458479651;Thomas;Thomas Banana Nut Muffin;0.8;0.7;;6;0;1624
6907;4;26;90423116099;Hostess;Hostess Banana Nut Muffin;0.8;0.7;;6;0;1623
6908;4;26;97451035477;Nature Valley;Nature Valley Banana Nut Muffin;0.8;0.7;;6;0;1623
6909;4;26;74027655210;Dunkin;Dunkin Bran Muffin;0.8;0.7;;6;0;1623
6910;4;26;30591100286;Entenmanns;Entenmanns Bran Muffin;0.8;0.7;;6;0;1624
6911;4;26;51643362250;Thomas;Thomas Bran Muffin;0.8;0.7;;6;1;1623
6912;4;26;55731616638;Hostess;Hostess Bran Muffin;0.8;0.7;;6;1;1624
6913;4;26;53293939241;Nature Valley;Nature Valley Bran Muffin;0.8;0.7;;6;1;1624
6914;4;26;82950555430;Dunkin;Dunkin Lemon Poppy Seed Muffin;0.8;0.7;;6;0;1623
6915;4;26;27928738374;Entenmanns;Entenmanns Lemon Poppy Seed Muffin;0.8;0.7;;6;1;1623
6916;4;26;51278719167;Thomas;Thomas Lemon Poppy Seed Muffin;0.8;0.7;;6;1;1624
6917;4;26;85861028901;Hostess;Hostess Lemon Poppy Seed Muffin;0.8;0.7;;6;1;1623
6918;4;26;89287621483;Nature Valley;Nature Valley Lemon Poppy Seed Muffin;0.8;0.7;;6;1;1624
6919;4;26;70476242110;Dunkin;Dunkin Pumpkin Muffin;0.8;0.7;;6;0;1624
6920;4;26;22921888659;Entenmanns;Entenmanns Pumpkin Muffin;0.8;0.7;;6;0;1624
6921;4;26;67870021726;Thomas;Thomas Pumpkin Muffin;0.8;0.7;;6;0;1623
6922;4;26;86608450683;Hostess;Hostess Pumpkin Muffin;0.8;0.7;;6;0;1624
6923;4;26;68257976258;Nature Valley;Nature Valley Pumpkin Muffin;0.8;0.7;;6;1;1624
6924;4;26;57696027008;Dunkin;Dunkin Apple Cinnamon Muffin;0.8;0.7;;6;0;1624
6925;4;26;78651123788;Entenmanns;Entenmanns Apple Cinnamon Muffin;0.8;0.7;;6;0;1624
6926;4;26;56538908500;Thomas;Thomas Apple Cinnamon Muffin;0.8;0.7;;6;1;1623
6927;4;26;86350324687;Hostess;Hostess Apple Cinnamon Muffin;0.8;0.7;;6;1;1624
6928;4;26;65593005673;Nature Valley;Nature Valley Apple Cinnamon Muffin;0.8;0.7;;6;1;1623
6929;4;26;28366939467;Dunkin;Dunkin Double Chocolate Muffin;0.8;0.7;;6;1;1623
6930;4;26;17607296396;Entenmanns;Entenmanns Double Chocolate Muffin;0.8;0.7;;6;1;1624
6931;4;26;72534447502;Thomas;Thomas Double Chocolate Muffin;0.8;0.7;;6;1;1624
6932;4;26;26192261101;Hostess;Hostess Double Chocolate Muffin;0.8;0.7;;6;0;1624
6933;4;26;69242560860;Nature Valley;Nature Valley Double Chocolate Muffin;0.8;0.7;;6;0;1623
6934;4;26;37945976484;Dunkin;Dunkin Raspberry Almond Muffin;0.8;0.7;;6;0;1623
6935;4;26;92684022109;Entenmanns;Entenmanns Raspberry Almond Muffin;0.8;0.7;;6;0;1623
6936;4;26;11982669559;Thomas;Thomas Raspberry Almond Muffin;0.8;0.7;;6;0;1624
6937;4;26;72260361435;Hostess;Hostess Raspberry Almond Muffin;0.8;0.7;;6;1;1624
6938;4;26;70805314984;Nature Valley;Nature Valley Raspberry Almond Muffin;0.8;0.7;;6;0;1623
6939;4;26;95290149044;Dunkin;Dunkin Orange Cranberry Muffin;0.8;0.7;;6;1;1623
6940;4;26;78746699795;Entenmanns;Entenmanns Orange Cranberry Muffin;0.8;0.7;;6;1;1624
6941;4;26;23226097060;Thomas;Thomas Orange Cranberry Muffin;0.8;0.7;;6;1;1624
6942;4;26;18342739737;Hostess;Hostess Orange Cranberry Muffin;0.8;0.7;;6;0;1623
6943;4;26;11290610659;Nature Valley;Nature Valley Orange Cranberry Muffin;0.8;0.7;;6;0;1624
6944;4;26;93020796194;Dunkin;Dunkin Streusel Muffin;0.8;0.7;;6;0;1624
6945;4;26;39453441760;Entenmanns;Entenmanns Streusel Muffin;0.8;0.7;;6;0;1623
6946;4;26;78843127702;Thomas;Thomas Streusel Muffin;0.8;0.7;;6;0;1623
6947;4;26;15763048055;Hostess;Hostess Streusel Muffin;0.8;0.7;;6;0;1624
6948;4;26;59177994483;Nature Valley;Nature Valley Streusel Muffin;0.8;0.7;;6;0;1623
6949;4;26;38095894611;Dunkin;Dunkin Coffee Cake Muffin;0.8;0.7;;6;1;1623
6950;4;26;83804185065;Entenmanns;Entenmanns Coffee Cake Muffin;0.8;0.7;;6;0;1623
6951;4;26;35812785297;Thomas;Thomas Coffee Cake Muffin;0.8;0.7;;6;0;1624
6952;4;26;74323413550;Hostess;Hostess Coffee Cake Muffin;0.8;0.7;;6;0;1624
6953;4;26;51711824532;Nature Valley;Nature Valley Coffee Cake Muffin;0.8;0.7;;6;0;1623
6954;4;26;57525724524;Dunkin;Dunkin Vanilla Muffin;0.8;0.7;;6;1;1624
6955;4;26;49240558178;Entenmanns;Entenmanns Vanilla Muffin;0.8;0.7;;6;1;1624
6956;4;26;78774442444;Thomas;Thomas Vanilla Muffin;0.8;0.7;;6;0;1624
6957;4;26;84380389483;Hostess;Hostess Vanilla Muffin;0.8;0.7;;6;0;1624
6958;4;26;53066325987;Nature Valley;Nature Valley Vanilla Muffin;0.8;0.7;;6;1;1624
6959;4;26;93115071404;Dunkin;Dunkin Cinnamon Roll Muffin;0.8;0.7;;6;0;1624
6960;4;26;70370113768;Entenmanns;Entenmanns Cinnamon Roll Muffin;0.8;0.7;;6;0;1624
6961;4;26;71139513099;Thomas;Thomas Cinnamon Roll Muffin;0.8;0.7;;6;0;1623
6962;4;26;67465401304;Hostess;Hostess Cinnamon Roll Muffin;0.8;0.7;;6;1;1624
6963;4;26;54284133385;Nature Valley;Nature Valley Cinnamon Roll Muffin;0.8;0.7;;6;0;1623
6964;4;26;37159399927;Dunkin;Dunkin Carrot Muffin;0.8;0.7;;6;1;1624
6965;4;26;68293763004;Entenmanns;Entenmanns Carrot Muffin;0.8;0.7;;6;0;1623
6966;4;26;53081321045;Thomas;Thomas Carrot Muffin;0.8;0.7;;6;0;1624
6967;4;26;12190188389;Hostess;Hostess Carrot Muffin;0.8;0.7;;6;0;1624
6968;4;26;33828909773;Nature Valley;Nature Valley Carrot Muffin;0.8;0.7;;6;0;1623
6969;4;26;59904798754;Dunkin;Dunkin Peach Muffin;0.8;0.7;;6;0;1623
6970;4;26;38047654877;Entenmanns;Entenmanns Peach Muffin;0.8;0.7;;6;0;1624
6971;4;26;79500815180;Thomas;Thomas Peach Muffin;0.8;0.7;;6;1;1624
6972;4;26;64898523200;Hostess;Hostess Peach Muffin;0.8;0.7;;6;1;1624
6973;4;26;50952629419;Nature Valley;Nature Valley Peach Muffin;0.8;0.7;;6;1;1624
6974;4;26;22390108955;Dunkin;Dunkin Maple Pecan Muffin;0.8;0.7;;6;1;1623
6975;4;26;96003443200;Entenmanns;Entenmanns Maple Pecan Muffin;0.8;0.7;;6;0;1624
6976;4;26;33501181717;Thomas;Thomas Maple Pecan Muffin;0.8;0.7;;6;0;1624
6977;4;26;74569547529;Hostess;Hostess Maple Pecan Muffin;0.8;0.7;;6;1;1624
6978;4;26;27199913987;Nature Valley;Nature Valley Maple Pecan Muffin;0.8;0.7;;6;0;1624
6979;4;26;40931763573;Dunkin;Dunkin Zucchini Muffin;0.8;0.7;;6;0;1623
6980;4;26;87586277391;Entenmanns;Entenmanns Zucchini Muffin;0.8;0.7;;6;1;1623
6981;4;26;91759018187;Thomas;Thomas Zucchini Muffin;0.8;0.7;;6;0;1624
6982;4;26;19536546806;Hostess;Hostess Zucchini Muffin;0.8;0.7;;6;1;1623
6983;4;26;99010008764;Nature Valley;Nature Valley Zucchini Muffin;0.8;0.7;;6;1;1624
6984;4;26;60960133636;Dunkin;Dunkin Walnut Muffin;0.8;0.7;;6;0;1624
6985;4;26;20805442435;Entenmanns;Entenmanns Walnut Muffin;0.8;0.7;;6;1;1623
6986;4;26;10987390491;Thomas;Thomas Walnut Muffin;0.8;0.7;;6;1;1624
6987;4;26;98923603957;Hostess;Hostess Walnut Muffin;0.8;0.7;;6;1;1623
6988;4;26;65656883631;Nature Valley;Nature Valley Walnut Muffin;0.8;0.7;;6;0;1624
6989;4;26;94844926642;Dunkin;Dunkin Chocolate Banana Muffin;0.8;0.7;;6;1;1624
6990;4;26;33103984899;Entenmanns;Entenmanns Chocolate Banana Muffin;0.8;0.7;;6;0;1623
6991;4;26;30324021935;Thomas;Thomas Chocolate Banana Muffin;0.8;0.7;;6;1;1624
6992;4;26;40480261969;Hostess;Hostess Chocolate Banana Muffin;0.8;0.7;;6;0;1623
6993;4;26;16462767485;Nature Valley;Nature Valley Chocolate Banana Muffin;0.8;0.7;;6;1;1623
6994;4;26;61947792162;Dunkin;Dunkin Lemon Blueberry Muffin;0.8;0.7;;6;1;1624
6995;4;26;53447592374;Entenmanns;Entenmanns Lemon Blueberry Muffin;0.8;0.7;;6;1;1624
6996;4;26;49655956897;Thomas;Thomas Lemon Blueberry Muffin;0.8;0.7;;6;1;1623
6997;4;26;94655641116;Hostess;Hostess Lemon Blueberry Muffin;0.8;0.7;;6;1;1624
6998;4;26;42514455950;Nature Valley;Nature Valley Lemon Blueberry Muffin;0.8;0.7;;6;1;1623
6999;4;26;29010090004;Dunkin;Dunkin Pumpkin Spice Muffin;0.8;0.7;;6;0;1623
7000;4;26;28344450426;Entenmanns;Entenmanns Pumpkin Spice Muffin;0.8;0.7;;6;0;1623
7001;4;26;22079617888;Thomas;Thomas Pumpkin Spice Muffin;0.8;0.7;;6;1;1623
7002;4;26;27958135735;Hostess;Hostess Pumpkin Spice Muffin;0.8;0.7;;6;0;1623
7003;4;26;56850419705;Nature Valley;Nature Valley Pumpkin Spice Muffin;0.8;0.7;;6;1;1623
7004;4;26;77363167456;Dunkin;Dunkin Coconut Muffin;0.8;0.7;;6;1;1623
7005;4;26;30514015267;Entenmanns;Entenmanns Coconut Muffin;0.8;0.7;;6;0;1623
7006;4;26;78640332610;Thomas;Thomas Coconut Muffin;0.8;0.7;;6;0;1624
7007;4;26;24216107535;Hostess;Hostess Coconut Muffin;0.8;0.7;;6;1;1623
7008;4;26;75613774933;Nature Valley;Nature Valley Coconut Muffin;0.8;0.7;;6;0;1624
7009;4;26;21853954483;Dunkin;Dunkin Almond Muffin;0.8;0.7;;6;1;1624
7010;4;26;33143100392;Entenmanns;Entenmanns Almond Muffin;0.8;0.7;;6;0;1623
7011;4;26;13882625353;Thomas;Thomas Almond Muffin;0.8;0.7;;6;1;1624
7012;4;26;85918993264;Hostess;Hostess Almond Muffin;0.8;0.7;;6;1;1624
7013;4;26;55730347571;Nature Valley;Nature Valley Almond Muffin;0.8;0.7;;6;0;1623
7014;4;26;85283059772;Dunkin;Dunkin Gingerbread Muffin;0.8;0.7;;6;1;1623
7015;4;26;75708611095;Entenmanns;Entenmanns Gingerbread Muffin;0.8;0.7;;6;0;1624
7016;4;26;64957658762;Thomas;Thomas Gingerbread Muffin;0.8;0.7;;6;0;1624
7017;4;26;37102754207;Hostess;Hostess Gingerbread Muffin;0.8;0.7;;6;1;1623
7018;4;26;46470373234;Nature Valley;Nature Valley Gingerbread Muffin;0.8;0.7;;6;0;1623
7019;4;27;69756905298;Wonder Bread;Wonder Bread Whole Wheat Bread;1.0;0.9;;12;1;1620
7020;4;27;29509968669;Arnold;Arnold Whole Wheat Bread;1.0;0.9;;12;0;1619
7021;4;27;53538596235;Daves Killer Bread;Daves Killer Bread Whole Wheat Bread;1.0;0.9;;12;0;1619
7022;4;27;53712323697;Pepperidge Farm;Pepperidge Farm Whole Wheat Bread;1.0;0.9;;12;0;1620
7023;4;27;41463183468;Sara Lee;Sara Lee Whole Wheat Bread;1.0;0.9;;12;0;1619
7024;4;27;67077271491;Wonder Bread;Wonder Bread White Bread;1.0;0.9;;12;0;1620
7025;4;27;96229171493;Arnold;Arnold White Bread;1.0;0.9;;12;1;1619
7026;4;27;12349528332;Daves Killer Bread;Daves Killer Bread White Bread;1.0;0.9;;12;0;1620
7027;4;27;55335911977;Pepperidge Farm;Pepperidge Farm White Bread;1.0;0.9;;12;1;1619
7028;4;27;24738661441;Sara Lee;Sara Lee White Bread;1.0;0.9;;12;1;1620
7029;4;27;82908298173;Wonder Bread;Wonder Bread Multigrain Bread;1.0;0.9;;12;0;1620
7030;4;27;66823813577;Arnold;Arnold Multigrain Bread;1.0;0.9;;12;1;1619
7031;4;27;65943816892;Daves Killer Bread;Daves Killer Bread Multigrain Bread;1.0;0.9;;12;1;1620
7032;4;27;84462947942;Pepperidge Farm;Pepperidge Farm Multigrain Bread;1.0;0.9;;12;1;1619
7033;4;27;10399358970;Sara Lee;Sara Lee Multigrain Bread;1.0;0.9;;12;1;1619
7034;4;27;35942551739;Wonder Bread;Wonder Bread Sourdough Bread;1.0;0.9;;12;0;1619
7035;4;27;26299201856;Arnold;Arnold Sourdough Bread;1.0;0.9;;12;1;1620
7036;4;27;82881292542;Daves Killer Bread;Daves Killer Bread Sourdough Bread;1.0;0.9;;12;1;1619
7037;4;27;91400806791;Pepperidge Farm;Pepperidge Farm Sourdough Bread;1.0;0.9;;12;1;1620
7038;4;27;83772624620;Sara Lee;Sara Lee Sourdough Bread;1.0;0.9;;12;1;1620
7039;4;27;10124493894;Wonder Bread;Wonder Bread Rye Bread;1.0;0.9;;12;0;1619
7040;4;27;92707834703;Arnold;Arnold Rye Bread;1.0;0.9;;12;1;1619
7041;4;27;11316838718;Daves Killer Bread;Daves Killer Bread Rye Bread;1.0;0.9;;12;0;1619
7042;4;27;16446883104;Pepperidge Farm;Pepperidge Farm Rye Bread;1.0;0.9;;12;1;1619
7043;4;27;27081158996;Sara Lee;Sara Lee Rye Bread;1.0;0.9;;12;0;1619
7044;4;27;21131605752;Wonder Bread;Wonder Bread Italian Bread;1.0;0.9;;12;1;1620
7045;4;27;63525174233;Arnold;Arnold Italian Bread;1.0;0.9;;12;1;1620
7046;4;27;14562486044;Daves Killer Bread;Daves Killer Bread Italian Bread;1.0;0.9;;12;0;1620
7047;4;27;95670296146;Pepperidge Farm;Pepperidge Farm Italian Bread;1.0;0.9;;12;0;1619
7048;4;27;13987843871;Sara Lee;Sara Lee Italian Bread;1.0;0.9;;12;0;1619
7049;4;27;21624082455;Wonder Bread;Wonder Bread Ciabatta Bread;1.0;0.9;;12;1;1620
7050;4;27;61264044912;Arnold;Arnold Ciabatta Bread;1.0;0.9;;12;0;1620
7051;4;27;78894218342;Daves Killer Bread;Daves Killer Bread Ciabatta Bread;1.0;0.9;;12;1;1619
7052;4;27;29531063645;Pepperidge Farm;Pepperidge Farm Ciabatta Bread;1.0;0.9;;12;1;1619
7053;4;27;67477715654;Sara Lee;Sara Lee Ciabatta Bread;1.0;0.9;;12;1;1620
7054;4;27;22581961218;Wonder Bread;Wonder Bread French Bread;1.0;0.9;;12;1;1620
7055;4;27;31426451980;Arnold;Arnold French Bread;1.0;0.9;;12;1;1619
7056;4;27;86650901084;Daves Killer Bread;Daves Killer Bread French Bread;1.0;0.9;;12;1;1620
7057;4;27;13232369170;Pepperidge Farm;Pepperidge Farm French Bread;1.0;0.9;;12;1;1619
7058;4;27;24879445775;Sara Lee;Sara Lee French Bread;1.0;0.9;;12;0;1619
7059;4;27;98220015869;Wonder Bread;Wonder Bread Oatmeal Bread;1.0;0.9;;12;0;1619
7060;4;27;59356236611;Arnold;Arnold Oatmeal Bread;1.0;0.9;;12;0;1620
7061;4;27;65902367198;Daves Killer Bread;Daves Killer Bread Oatmeal Bread;1.0;0.9;;12;1;1619
7062;4;27;24042575887;Pepperidge Farm;Pepperidge Farm Oatmeal Bread;1.0;0.9;;12;1;1620
7063;4;27;25912649566;Sara Lee;Sara Lee Oatmeal Bread;1.0;0.9;;12;0;1619
7064;4;27;34718559235;Wonder Bread;Wonder Bread Honey Wheat Bread;1.0;0.9;;12;0;1620
7065;4;27;25888381990;Arnold;Arnold Honey Wheat Bread;1.0;0.9;;12;0;1619
7066;4;27;34526835668;Daves Killer Bread;Daves Killer Bread Honey Wheat Bread;1.0;0.9;;12;1;1620
7067;4;27;63304739176;Pepperidge Farm;Pepperidge Farm Honey Wheat Bread;1.0;0.9;;12;0;1620
7068;4;27;42899547978;Sara Lee;Sara Lee Honey Wheat Bread;1.0;0.9;;12;0;1619
7069;4;27;67182982251;Wonder Bread;Wonder Bread Potato Bread;1.0;0.9;;12;0;1619
7070;4;27;42008706222;Arnold;Arnold Potato Bread;1.0;0.9;;12;0;1620
7071;4;27;14426627257;Daves Killer Bread;Daves Killer Bread Potato Bread;1.0;0.9;;12;1;1620
7072;4;27;94714630113;Pepperidge Farm;Pepperidge Farm Potato Bread;1.0;0.9;;12;1;1619
7073;4;27;99747567579;Sara Lee;Sara Lee Potato Bread;1.0;0.9;;12;1;1619
7074;4;27;70456144779;Wonder Bread;Wonder Bread Ezekiel Bread;1.0;0.9;;12;0;1620
7075;4;27;53220051073;Arnold;Arnold Ezekiel Bread;1.0;0.9;;12;0;1620
7076;4;27;90889535903;Daves Killer Bread;Daves Killer Bread Ezekiel Bread;1.0;0.9;;12;1;1619
7077;4;27;48846889031;Pepperidge Farm;Pepperidge Farm Ezekiel Bread;1.0;0.9;;12;1;1619
7078;4;27;86635514208;Sara Lee;Sara Lee Ezekiel Bread;1.0;0.9;;12;0;1619
7079;4;27;53776280351;Wonder Bread;Wonder Bread Seeded Bread;1.0;0.9;;12;0;1619
7080;4;27;58956212682;Arnold;Arnold Seeded Bread;1.0;0.9;;12;1;1619
7081;4;27;45265067689;Daves Killer Bread;Daves Killer Bread Seeded Bread;1.0;0.9;;12;1;1619
7082;4;27;77006732973;Pepperidge Farm;Pepperidge Farm Seeded Bread;1.0;0.9;;12;1;1620
7083;4;27;31553532986;Sara Lee;Sara Lee Seeded Bread;1.0;0.9;;12;0;1620
7084;4;27;10342800538;Wonder Bread;Wonder Bread Pumpernickel Bread;1.0;0.9;;12;1;1620
7085;4;27;51999955585;Arnold;Arnold Pumpernickel Bread;1.0;0.9;;12;1;1619
7086;4;27;59028225536;Daves Killer Bread;Daves Killer Bread Pumpernickel Bread;1.0;0.9;;12;0;1619
7087;4;27;19345188303;Pepperidge Farm;Pepperidge Farm Pumpernickel Bread;1.0;0.9;;12;1;1620
7088;4;27;99440038680;Sara Lee;Sara Lee Pumpernickel Bread;1.0;0.9;;12;1;1620
7089;4;27;89560922018;Wonder Bread;Wonder Bread Sprouted Grain Bread;1.0;0.9;;12;1;1619
7090;4;27;82998038400;Arnold;Arnold Sprouted Grain Bread;1.0;0.9;;12;1;1619
7091;4;27;13938147157;Daves Killer Bread;Daves Killer Bread Sprouted Grain Bread;1.0;0.9;;12;1;1619
7092;4;27;27441570241;Pepperidge Farm;Pepperidge Farm Sprouted Grain Bread;1.0;0.9;;12;1;1619
7093;4;27;70892559871;Sara Lee;Sara Lee Sprouted Grain Bread;1.0;0.9;;12;0;1619
7094;4;27;95240693078;Wonder Bread;Wonder Bread Cinnamon Raisin Bread;1.0;0.9;;12;1;1620
7095;4;27;43002365382;Arnold;Arnold Cinnamon Raisin Bread;1.0;0.9;;12;0;1619
7096;4;27;26724006723;Daves Killer Bread;Daves Killer Bread Cinnamon Raisin Bread;1.0;0.9;;12;1;1619
7097;4;27;68018875798;Pepperidge Farm;Pepperidge Farm Cinnamon Raisin Bread;1.0;0.9;;12;0;1620
7098;4;27;99192416192;Sara Lee;Sara Lee Cinnamon Raisin Bread;1.0;0.9;;12;0;1619
7099;4;27;27701744398;Wonder Bread;Wonder Bread Gluten-Free Bread;1.0;0.9;;12;0;1620
7100;4;27;14228056412;Arnold;Arnold Gluten-Free Bread;1.0;0.9;;12;0;1620
7101;4;27;77912657401;Daves Killer Bread;Daves Killer Bread Gluten-Free Bread;1.0;0.9;;12;1;1619
7102;4;27;56409674482;Pepperidge Farm;Pepperidge Farm Gluten-Free Bread;1.0;0.9;;12;1;1619
7103;4;27;30044706897;Sara Lee;Sara Lee Gluten-Free Bread;1.0;0.9;;12;1;1620
7104;4;27;72066271719;Wonder Bread;Wonder Bread Ancient Grain Bread;1.0;0.9;;12;1;1619
7105;4;27;12127885369;Arnold;Arnold Ancient Grain Bread;1.0;0.9;;12;0;1619
7106;4;27;57148073675;Daves Killer Bread;Daves Killer Bread Ancient Grain Bread;1.0;0.9;;12;1;1620
7107;4;27;79217527832;Pepperidge Farm;Pepperidge Farm Ancient Grain Bread;1.0;0.9;;12;1;1619
7108;4;27;57953769125;Sara Lee;Sara Lee Ancient Grain Bread;1.0;0.9;;12;0;1620
7109;4;27;96707144504;Wonder Bread;Wonder Bread Plain Bagel Bread;1.0;0.9;;12;0;1619
7110;4;27;90524179888;Arnold;Arnold Plain Bagel Bread;1.0;0.9;;12;0;1620
