SHOPPING_ORDER_EXTENSION_ID; ORDER_ID; NET_PURCHASE_PRICE; POINT_OF_SALE_ID; CASH_REGISTRY_ID
44921;44921;74.17;1;4
44922;44922;76.03;1;3
44923;44923;71.3;1;2
44924;44924;129.45;1;2
44925;44925;126.92;1;1
44926;44926;93.94;1;2
44927;44927;85.83;1;2
44928;44928;74.14;1;4
44929;44929;82.69;1;2
44930;44930;82.09;1;3
44931;44931;166.1;1;2
44932;44932;222.25;1;3
44933;44933;42.89;1;1
44934;44934;20.74;1;1
44935;44935;47.39;1;4
44936;44936;58.25;1;3
44937;44937;32.95;1;1
44938;44938;60.44;1;3
44939;44939;82.52;1;2
44940;44940;98.43;1;1
44941;44941;87.59;1;1
44942;44942;46.18;1;4
44943;44943;30.46;1;3
44944;44944;109.78;1;2
44945;44945;191.82;1;4
44946;44946;113.73;1;2
44947;44947;180.16;1;4
44948;44948;146.74;1;1
44949;44949;55.9;1;1
44950;44950;42.23;1;3
44951;44951;48.38;1;2
44952;44952;55.05;1;2
44953;44953;43.43;1;3
44954;44954;30.09;1;3
44955;44955;63.49;1;1
44956;44956;54.27;1;4
44957;44957;21.55;1;4
44958;44958;88.09;1;1
44959;44959;213.31;1;3
44960;44960;137.36;1;4
44961;44961;16.17;1;3
44962;44962;56.59;1;1
44963;44963;137.29;1;2
44964;44964;283.95;1;4
44965;44965;293.0;1;3
44966;44966;159.95;1;1
44967;44967;127.27;1;4
44968;44968;129.24;1;4
44969;44969;93.71;1;4
44970;44970;26.59;1;2
44971;44971;94.52;1;4
44972;44972;89.15;1;3
44973;44973;19.24;1;1
44974;44974;104.53;1;3
44975;44975;130.53;1;2
44976;44976;63.55;1;3
44977;44977;30.05;1;3
44978;44978;77.39;1;3
44979;44979;133.08;1;3
44980;44980;112.73;1;2
44981;44981;118.5;1;4
44982;44982;261.53;1;3
44983;44983;39.15;1;3
44984;44984;34.21;1;4
44985;44985;91.59;1;2
44986;44986;79.51;1;2
44987;44987;63.25;1;4
44988;44988;51.66;1;2
44989;44989;28.95;1;2
44990;44990;17.91;1;1
44991;44991;28.65;1;4
44992;44992;32.02;1;3
44993;44993;46.46;1;4
44994;44994;127.46;1;2
44995;44995;99.28;1;2
44996;44996;100.41;1;3
44997;44997;25.05;1;1
44998;44998;73.83;1;3
44999;44999;83.51;1;3
45000;45000;138.83;1;4
45001;45001;123.05;1;4
45002;45002;23.43;1;1
45003;45003;78.23;1;3
45004;45004;80.9;1;1
45005;45005;67.5;1;4
45006;45006;131.15;1;3
45007;45007;111.55;1;3
45008;45008;19.11;1;2
45009;45009;13.1;1;3
45010;45010;13.88;1;2
45011;45011;62.02;1;2
45012;45012;92.45;1;2
45013;45013;73.57;1;1
45014;45014;51.41;1;4
45015;45015;24.47;1;3
45016;45016;40.63;1;1
45017;45017;63.43;1;1
45018;45018;56.44;1;1
45019;45019;47.3;1;2
45020;45020;40.62;1;2
45021;45021;18.38;1;3
45022;45022;107.26;1;4
45023;45023;204.4;1;4
45024;45024;190.1;1;2
45025;45025;115.15;1;2
45026;45026;29.26;1;1
45027;45027;187.03;1;3
45028;45028;194.39;1;3
45029;45029;67.54;1;4
45030;45030;124.96;1;1
45031;45031;121.93;1;3
45032;45032;60.01;1;4
45033;45033;41.14;1;3
45034;45034;29.08;1;1
45035;45035;54.82;1;2
45036;45036;180.15;1;4
45037;45037;145.2;1;1
45038;45038;148.31;1;1
45039;45039;191.18;1;4
45040;45040;87.29;1;4
45041;45041;137.15;1;1
45042;45042;134.54;1;3
45043;45043;82.67;1;1
45044;45044;263.24;1;4
45045;45045;261.43;1;4
45046;45046;73.95;1;4
45047;45047;40.7;1;3
45048;45048;76.88;1;3
45049;45049;134.07;1;3
45050;45050;91.56;1;4
45051;45051;24.65;1;4
45052;45052;21.58;1;4
45053;45053;50.37;1;3
45054;45054;77.84;1;2
45055;45055;56.75;1;2
45056;45056;61.61;1;3
45057;45057;55.14;1;1
45058;45058;26.83;1;1
45059;45059;101.45;1;3
45060;45060;171.47;1;1
45061;45061;184.2;1;4
45062;45062;104.94;1;3
45063;45063;25.62;1;3
45064;45064;24.98;1;3
45065;45065;23.99;1;4
45066;45066;56.49;1;4
45067;45067;56.04;1;3
45068;45068;27.29;1;3
45069;45069;11.54;1;4
45070;45070;112.72;1;4
45071;45071;117.36;1;3
45072;45072;25.47;1;1
45073;45073;22.98;1;2
45074;45074;85.1;1;1
45075;45075;106.39;1;4
45076;45076;36.47;1;2
45077;45077;83.86;1;2
45078;45078;79.36;1;4
45079;45079;75.36;1;4
45080;45080;94.19;1;2
45081;45081;51.15;1;3
45082;45082;49.8;1;1
45083;45083;43.47;1;2
45084;45084;38.12;1;4
45085;45085;33.67;1;3
45086;45086;880.26;1;1
45087;45087;907.92;1;2
45088;45088;62.09;1;3
45089;45089;26.72;1;3
45090;45090;18.72;1;1
45091;45091;37.18;1;2
45092;45092;49.41;1;1
45093;45093;38.14;1;4
45094;45094;49.33;1;3
45095;45095;71.85;1;1
45096;45096;57.36;1;3
45097;45097;28.83;1;2
45098;45098;85.95;1;3
45099;45099;85.37;1;2
45100;45100;49.9;1;3
45101;45101;47.93;1;4
45102;45102;23.43;1;4
45103;45103;25.77;1;1
45104;45104;123.87;1;1
45105;45105;170.29;1;3
45106;45106;75.79;1;2
45107;45107;28.61;1;3
45108;45108;104.08;1;1
45109;45109;108.81;1;4
45110;45110;27.71;1;2
45111;45111;87.67;1;1
45112;45112;94.19;1;4
45113;45113;85.27;1;1
45114;45114;97.93;1;4
45115;45115;39.58;1;1
45116;45116;10.24;1;1
45117;45117;17.04;1;4
45118;45118;75.49;1;1
45119;45119;119.39;1;1
45120;45120;65.63;1;3
45121;45121;52.14;1;4
45122;45122;90.94;1;1
45123;45123;68.46;1;2
45124;45124;40.82;1;3
45125;45125;115.97;1;3
45126;45126;82.8;1;2
45127;45127;71.33;1;3
45128;45128;62.26;1;3
45129;45129;44.54;1;1
45130;45130;94.9;1;4
45131;45131;74.21;1;4
45132;45132;40.1;1;1
45133;45133;43.97;1;2
45134;45134;19.24;1;1
45135;45135;47.49;1;2
45136;45136;173.48;1;2
45137;45137;149.82;1;4
45138;45138;126.99;1;4
45139;45139;135.82;1;3
45140;45140;142.1;1;3
45141;45141;132.56;1;1
45142;45142;85.28;1;2
45143;45143;130.27;1;3
45144;45144;194.17;1;1
45145;45145;109.79;1;1
45146;45146;70.42;1;2
45147;45147;54.14;1;3
45148;45148;25.64;1;4
45149;45149;50.54;1;3
45150;45150;107.18;1;2
45151;45151;84.55;1;3
45152;45152;73.14;1;3
45153;45153;76.37;1;3
45154;45154;60.23;1;1
45155;45155;129.81;1;1
45156;45156;46.59;1;3
45157;45157;40.85;1;4
45158;45158;27.51;1;2
45159;45159;95.54;1;4
45160;45160;99.33;1;2
45161;45161;30.8;1;4
45162;45162;67.65;1;3
45163;45163;93.23;1;1
45164;45164;93.49;1;1
45165;45165;95.91;1;3
45166;45166;70.02;1;3
45167;45167;66.48;1;1
45168;45168;100.3;1;3
45169;45169;80.33;1;4
45170;45170;53.25;1;3
45171;45171;74.41;1;3
45172;45172;112.9;1;3
45173;45173;83.87;1;3
45174;45174;31.57;1;4
45175;45175;35.87;1;4
45176;45176;122.06;1;1
45177;45177;113.53;1;2
45178;45178;32.67;1;1
45179;45179;40.35;1;4
45180;45180;91.87;1;2
45181;45181;120.06;1;1
45182;45182;84.38;1;1
45183;45183;74.36;1;3
45184;45184;50.34;1;1
45185;45185;200.47;1;3
45186;45186;92.35;1;4
45187;45187;62.09;1;4
45188;45188;57.38;1;4
45189;45189;35.25;1;4
45190;45190;40.17;1;1
45191;45191;59.92;1;3
45192;45192;96.3;1;4
45193;45193;113.13;1;4
45194;45194;176.22;1;4
45195;45195;130.3;1;3
45196;45196;32.38;1;3
45197;45197;52.46;1;1
45198;45198;72.4;1;1
45199;45199;84.11;1;2
45200;45200;88.39;1;2
45201;45201;46.0;1;1
45202;45202;16.27;1;1
45203;45203;16.72;1;4
45204;45204;14.03;1;3
45205;45205;13.07;1;2
45206;45206;25.71;1;3
45207;45207;52.57;1;1
45208;45208;45.33;1;2
45209;45209;22.48;1;4
45210;45210;42.77;1;2
45211;45211;39.4;1;1
45212;45212;66.99;1;1
45213;45213;66.77;1;4
45214;45214;48.88;1;2
45215;45215;81.49;1;3
45216;45216;54.05;1;2
45217;45217;22.13;1;1
45218;45218;36.93;1;2
45219;45219;40.02;1;4
45220;45220;74.31;1;1
45221;45221;104.35;1;2
45222;45222;53.78;1;3
45223;45223;32.55;1;4
45224;45224;32.46;1;3
45225;45225;119.64;1;2
45226;45226;228.48;1;2
45227;45227;59.84;1;3
45228;45228;20.62;1;3
45229;45229;57.64;1;4
45230;45230;151.8;1;1
45231;45231;179.24;1;4
45232;45232;83.32;1;2
45233;45233;27.13;1;1
45234;45234;46.85;1;4
45235;45235;124.38;1;3
45236;45236;117.82;1;1
45237;45237;72.61;1;1
45238;45238;73.81;1;4
45239;45239;27.03;1;3
45240;45240;77.23;1;1
45241;45241;101.04;1;2
45242;45242;42.96;1;2
45243;45243;216.83;1;3
45244;45244;324.03;1;4
45245;45245;168.78;1;2
45246;45246;62.85;1;3
45247;45247;43.67;1;1
45248;45248;22.1;1;4
45249;45249;65.0;1;3
45250;45250;130.49;1;3
45251;45251;124.94;1;2
45252;45252;49.89;1;4
45253;45253;24.19;1;4
45254;45254;67.58;1;1
45255;45255;65.69;1;3
45256;45256;99.4;1;3
45257;45257;113.76;1;3
45258;45258;64.82;1;3
45259;45259;59.88;1;3
45260;45260;29.16;1;3
45261;45261;79.86;1;4
45262;45262;71.21;1;3
45263;45263;13.65;1;2
45264;45264;110.97;1;4
45265;45265;83.05;1;3
45266;45266;61.58;1;4
45267;45267;30.67;1;2
45268;45268;49.27;1;3
45269;45269;57.21;1;3
45270;45270;58.23;1;4
45271;45271;158.49;1;2
45272;45272;198.48;1;4
45273;45273;218.36;1;3
45274;45274;170.59;1;2
45275;45275;55.11;1;4
45276;45276;78.29;1;3
45277;45277;44.63;1;3
45278;45278;26.05;1;2
45279;45279;142.26;1;3
45280;45280;153.05;1;2
45281;45281;88.86;1;3
45282;45282;74.37;1;4
45283;45283;135.48;1;4
45284;45284;140.23;1;4
45285;45285;36.56;1;3
45286;45286;105.93;1;4
45287;45287;114.8;1;4
45288;45288;74.32;1;4
45289;45289;161.74;1;4
45290;45290;176.65;1;3
45291;45291;97.16;1;1
45292;45292;55.24;1;2
45293;45293;98.37;1;3
45294;45294;90.56;1;1
45295;45295;20.35;1;1
45296;45296;14.46;1;1
45297;45297;15.58;1;3
45298;45298;17.38;1;2
45299;45299;48.5;1;3
45300;45300;56.57;1;4
45301;45301;43.33;1;3
45302;45302;70.29;1;4
45303;45303;165.3;1;3
45304;45304;133.19;1;3
45305;45305;39.53;1;4
45306;45306;450.78;1;4
45307;45307;471.94;1;2
45308;45308;88.86;1;2
45309;45309;72.27;1;1
45310;45310;87.38;1;4
45311;45311;76.84;1;2
45312;45312;30.9;1;3
45313;45313;58.75;1;3
45314;45314;113.12;1;3
45315;45315;200.31;1;4
45316;45316;146.0;1;2
45317;45317;67.59;1;1
45318;45318;70.58;1;1
45319;45319;19.16;1;1
45320;45320;13.67;1;3
45321;45321;141.39;1;2
45322;45322;199.93;1;2
45323;45323;121.91;1;4
45324;45324;131.93;1;4
45325;45325;98.75;1;2
45326;45326;40.3;1;4
45327;45327;44.07;1;3
45328;45328;50.29;1;3
45329;45329;56.99;1;2
45330;45330;68.22;1;1
45331;45331;39.9;1;3
45332;45332;8.85;1;4
45333;45333;10.45;1;4
45334;45334;21.68;1;1
45335;45335;197.66;1;1
45336;45336;111.71;1;1
45337;45337;19.66;1;1
45338;45338;20.61;1;2
45339;45339;30.91;1;3
45340;45340;66.52;1;4
45341;45341;55.03;1;3
45342;45342;55.34;1;2
45343;45343;50.19;1;1
45344;45344;45.08;1;2
45345;45345;46.26;1;4
45346;45346;39.8;1;2
45347;45347;54.45;1;2
45348;45348;27.4;1;3
45349;45349;21.02;1;1
45350;45350;54.66;1;3
45351;45351;132.43;1;2
45352;45352;118.12;1;1
45353;45353;44.19;1;1
45354;45354;68.09;1;1
45355;45355;64.3;1;2
45356;45356;111.98;1;4
45357;45357;106.18;1;4
45358;45358;18.67;1;1
45359;45359;80.59;1;3
45360;45360;95.82;1;4
45361;45361;52.5;1;1
45362;45362;471.03;1;3
45363;45363;518.81;1;2
45364;45364;235.79;1;4
45365;45365;162.48;1;4
45366;45366;21.78;1;4
45367;45367;125.19;1;2
45368;45368;151.17;1;4
45369;45369;21.75;1;1
45370;45370;38.59;1;4
45371;45371;39.58;1;3
45372;45372;30.8;1;2
45373;45373;90.18;1;4
45374;45374;99.45;1;2
45375;45375;70.19;1;1
45376;45376;121.94;1;3
45377;45377;111.01;1;2
45378;45378;91.81;1;1
45379;45379;158.34;1;4
45380;45380;162.87;1;4
45381;45381;85.79;1;2
45382;45382;85.37;1;2
45383;45383;114.79;1;2
45384;45384;51.42;1;2
45385;45385;38.82;1;3
45386;45386;40.34;1;3
45387;45387;22.94;1;3
45388;45388;30.96;1;2
45389;45389;19.14;1;1
45390;45390;34.78;1;3
45391;45391;40.51;1;2
45392;45392;18.15;1;2
45393;45393;19.15;1;1
45394;45394;39.73;1;1
45395;45395;47.59;1;4
45396;45396;107.66;1;4
45397;45397;134.02;1;3
45398;45398;207.21;1;1
45399;45399;31.14;1;4
45400;45400;159.57;1;2
45401;45401;166.84;1;4
45402;45402;38.11;1;2
45403;45403;88.31;1;4
45404;45404;246.58;1;2
45405;45405;214.32;1;1
45406;45406;79.81;1;3
45407;45407;163.52;1;2
45408;45408;142.44;1;1
45409;45409;26.02;1;4
45410;45410;25.83;1;4
45411;45411;21.59;1;1
45412;45412;71.52;1;2
45413;45413;105.14;1;4
45414;45414;49.68;1;2
45415;45415;17.75;1;3
45416;45416;12.02;1;4
45417;45417;96.36;1;2
45418;45418;45.72;1;3
45419;45419;42.01;1;2
45420;45420;21.89;1;4
45421;45421;62.93;1;2
45422;45422;61.12;1;4
45423;45423;34.15;1;4
45424;45424;41.51;1;3
45425;45425;12.99;1;3
45426;45426;29.33;1;1
45427;45427;62.54;1;1
45428;45428;74.94;1;4
45429;45429;65.59;1;2
45430;45430;68.24;1;2
45431;45431;60.07;1;4
45432;45432;36.74;1;1
45433;45433;45.98;1;1
45434;45434;51.63;1;4
45435;45435;86.56;1;2
45436;45436;78.04;1;2
45437;45437;29.32;1;4
45438;45438;21.31;1;1
45439;45439;26.56;1;3
45440;45440;71.51;1;4
45441;45441;165.28;1;1
45442;45442;200.66;1;4
45443;45443;255.39;1;1
45444;45444;196.71;1;1
45445;45445;87.41;1;1
45446;45446;98.46;1;3
45447;45447;79.82;1;3
45448;45448;459.99;1;3
45449;45449;466.52;1;1
45450;45450;51.37;1;1
45451;45451;12.58;1;1
45452;45452;42.66;1;2
45453;45453;70.78;1;3
45454;45454;57.68;1;3
45455;45455;151.95;1;3
45456;45456;141.4;1;1
45457;45457;28.74;1;2
45458;45458;26.4;1;4
45459;45459;15.88;1;3
45460;45460;40.43;1;2
45461;45461;87.09;1;4
45462;45462;100.59;1;2
45463;45463;90.4;1;1
45464;45464;71.58;1;2
45465;45465;37.34;1;1
45466;45466;53.47;1;3
45467;45467;82.87;1;1
45468;45468;122.97;1;2
45469;45469;108.88;1;1
45470;45470;94.25;1;4
45471;45471;92.69;1;3
45472;45472;76.78;1;1
45473;45473;118.65;1;3
45474;45474;108.24;1;1
45475;45475;59.35;1;1
45476;45476;23.24;1;4
45477;45477;17.07;1;3
45478;45478;58.74;1;1
45479;45479;79.19;1;2
45480;45480;51.03;1;1
45481;45481;13.62;1;2
45482;45482;12.7;1;2
45483;45483;20.8;1;4
45484;45484;84.45;1;2
45485;45485;88.49;1;3
45486;45486;77.25;1;2
45487;45487;92.72;1;2
45488;45488;215.87;1;3
45489;45489;154.95;1;3
45490;45490;56.6;1;4
45491;45491;90.65;1;4
45492;45492;50.52;1;1
45493;45493;51.57;1;4
45494;45494;66.15;1;1
45495;45495;55.87;1;4
45496;45496;105.61;1;2
45497;45497;223.61;1;3
45498;45498;366.94;1;2
45499;45499;247.09;1;2
45500;45500;44.48;1;2
45501;45501;49.9;1;4
45502;45502;50.26;1;4
45503;45503;96.69;1;3
45504;45504;92.67;1;4
45505;45505;38.3;1;4
45506;45506;99.31;1;1
45507;45507;97.78;1;4
45508;45508;83.18;1;2
45509;45509;71.38;1;1
45510;45510;38.23;1;1
45511;45511;58.76;1;2
45512;45512;74.76;1;3
45513;45513;57.5;1;4
45514;45514;26.63;1;2
45515;45515;94.45;1;3
45516;45516;114.35;1;2
45517;45517;32.37;1;3
45518;45518;438.91;1;3
45519;45519;443.65;1;2
45520;45520;208.29;1;3
45521;45521;231.51;1;4
45522;45522;41.98;1;3
45523;45523;561.45;1;1
45524;45524;551.93;1;2
45525;45525;53.62;1;3
45526;45526;58.02;1;2
45527;45527;20.97;1;4
45528;45528;37.97;1;3
45529;45529;88.45;1;4
45530;45530;89.12;1;3
45531;45531;110.76;1;3
45532;45532;140.76;1;1
45533;45533;76.27;1;4
45534;45534;70.6;1;1
45535;45535;94.7;1;1
45536;45536;58.18;1;3
45537;45537;40.29;1;3
45538;45538;73.58;1;3
45539;45539;96.39;1;2
45540;45540;47.33;1;2
45541;45541;49.78;1;2
45542;45542;60.21;1;3
45543;45543;92.51;1;2
45544;45544;127.65;1;2
45545;45545;89.52;1;4
45546;45546;55.98;1;4
45547;45547;464.19;1;4
45548;45548;529.0;1;2
45549;45549;92.29;1;4
45550;45550;70.36;1;3
45551;45551;107.43;1;4
45552;45552;221.88;1;3
45553;45553;676.05;1;3
45554;45554;580.89;1;1
45555;45555;186.3;1;1
45556;45556;9.9;1;4
45557;45557;20.37;1;4
45558;45558;47.9;1;2
45559;45559;117.82;1;3
45560;45560;118.78;1;2
45561;45561;51.89;1;3
45562;45562;31.91;1;1
45563;45563;74.73;1;3
45564;45564;197.42;1;2
45565;45565;380.61;1;1
45566;45566;314.55;1;3
45567;45567;90.52;1;3
45568;45568;131.23;1;3
45569;45569;193.67;1;1
45570;45570;103.56;1;1
45571;45571;40.49;1;3
45572;45572;48.5;1;1
45573;45573;51.05;1;3
45574;45574;31.85;1;4
45575;45575;18.77;1;1
45576;45576;51.62;1;2
45577;45577;80.95;1;1
45578;45578;197.38;1;3
45579;45579;225.04;1;4
45580;45580;161.64;1;4
45581;45581;99.6;1;3
45582;45582;12.94;1;1
45583;45583;17.41;1;2
45584;45584;19.86;1;2
45585;45585;24.48;1;1
45586;45586;141.8;1;3
45587;45587;193.09;1;4
45588;45588;283.2;1;3
45589;45589;98.13;1;4
45590;45590;164.96;1;3
45591;45591;102.23;1;4
45592;45592;82.69;1;1
45593;45593;33.94;1;4
45594;45594;162.54;1;4
45595;45595;265.3;1;3
45596;45596;189.08;1;4
45597;45597;48.89;1;1
45598;45598;70.34;1;3
45599;45599;79.01;1;4
45600;45600;62.17;1;2
45601;45601;79.07;1;4
45602;45602;52.84;1;4
45603;45603;71.71;1;1
45604;45604;59.76;1;4
45605;45605;61.73;1;3
45606;45606;41.53;1;4
45607;45607;92.53;1;2
45608;45608;171.96;1;2
45609;45609;146.46;1;1
45610;45610;181.96;1;3
45611;45611;141.75;1;4
45612;45612;109.37;1;2
45613;45613;234.25;1;2
45614;45614;163.36;1;4
45615;45615;76.21;1;4
45616;45616;60.38;1;3
45617;45617;158.25;1;4
45618;45618;211.81;1;1
45619;45619;83.33;1;2
45620;45620;74.76;1;1
45621;45621;177.88;1;4
45622;45622;169.63;1;3
45623;45623;581.38;1;1
45624;45624;714.77;1;4
45625;45625;124.67;1;4
45626;45626;23.84;1;2
45627;45627;22.56;1;1
45628;45628;19.83;1;3
45629;45629;23.31;1;2
45630;45630;91.97;1;4
45631;45631;84.11;1;4
45632;45632;57.21;1;4
45633;45633;82.62;1;3
45634;45634;280.26;1;4
45635;45635;279.25;1;3
45636;45636;117.51;1;2
45637;45637;53.9;1;4
45638;45638;106.07;1;4
45639;45639;111.44;1;1
45640;45640;64.95;1;1
45641;45641;67.53;1;4
45642;45642;50.85;1;2
45643;45643;55.64;1;1
45644;45644;77.62;1;1
45645;45645;108.13;1;2
45646;45646;539.47;1;2
45647;45647;501.64;1;1
45648;45648;145.85;1;4
45649;45649;158.95;1;4
45650;45650;32.01;1;1
45651;45651;47.34;1;4
45652;45652;67.54;1;4
45653;45653;80.73;1;4
45654;45654;199.32;1;1
45655;45655;175.42;1;2
45656;45656;38.63;1;1
45657;45657;264.82;1;3
45658;45658;317.65;1;2
45659;45659;90.9;1;1
45660;45660;114.14;1;1
45661;45661;88.96;1;2
45662;45662;35.47;1;1
45663;45663;128.34;1;2
45664;45664;143.91;1;4
45665;45665;125.12;1;2
45666;45666;101.8;1;2
45667;45667;29.31;1;4
45668;45668;21.79;1;4
45669;45669;45.45;1;3
45670;45670;61.14;1;3
45671;45671;41.97;1;2
45672;45672;121.76;1;4
45673;45673;179.24;1;3
45674;45674;74.19;1;4
45675;45675;43.56;1;4
45676;45676;77.84;1;4
45677;45677;62.64;1;1
45678;45678;102.08;1;2
45679;45679;225.11;1;3
45680;45680;664.76;1;4
45681;45681;541.19;1;1
45682;45682;65.54;1;4
45683;45683;64.51;1;1
45684;45684;182.45;1;4
45685;45685;238.56;1;1
45686;45686;211.03;1;1
45687;45687;174.87;1;1
45688;45688;63.3;1;4
45689;45689;41.56;1;3
45690;45690;293.19;1;3
45691;45691;83.99;1;2
45692;45692;41.03;1;3
45693;45693;106.27;1;4
45694;45694;105.55;1;1
45695;45695;143.12;1;4
45696;45696;131.68;1;1
45697;45697;13.6;1;4
45698;45698;66.46;1;4
45699;45699;111.14;1;3
45700;45700;55.4;1;2
45701;45701;65.78;1;3
45702;45702;137.87;1;4
45703;45703;167.08;1;2
45704;45704;59.35;1;3
45705;45705;134.9;1;3
45706;45706;114.94;1;4
45707;45707;69.87;1;1
45708;45708;149.43;1;2
45709;45709;245.05;1;1
45710;45710;29.2;1;3
45711;45711;47.96;1;2
45712;45712;146.49;1;3
45713;45713;123.6;1;4
45714;45714;47.65;1;4
45715;45715;86.39;1;2
45716;45716;94.79;1;1
45717;45717;122.13;1;3
45718;45718;120.38;1;3
45719;45719;74.38;1;3
45720;45720;53.37;1;1
45721;45721;184.4;1;1
45722;45722;223.86;1;4
45723;45723;45.43;1;3
45724;45724;35.0;1;4
45725;45725;77.62;1;2
45726;45726;55.19;1;3
45727;45727;21.89;1;2
45728;45728;48.85;1;4
45729;45729;103.96;1;3
45730;45730;85.51;1;2
45731;45731;34.42;1;1
45732;45732;87.9;1;3
45733;45733;95.01;1;1
45734;45734;61.41;1;1
45735;45735;54.82;1;3
45736;45736;24.99;1;3
45737;45737;152.93;1;2
45738;45738;180.77;1;1
45739;45739;238.82;1;2
45740;45740;266.58;1;4
45741;45741;92.65;1;4
45742;45742;60.3;1;2
45743;45743;128.34;1;1
45744;45744;144.82;1;2
45745;45745;57.13;1;3
45746;45746;19.77;1;2
45747;45747;35.53;1;3
45748;45748;41.5;1;2
45749;45749;28.04;1;3
45750;45750;43.66;1;4
45751;45751;40.28;1;1
45752;45752;17.44;1;3
45753;45753;16.64;1;1
45754;45754;32.02;1;2
45755;45755;29.4;1;1
45756;45756;62.62;1;2
45757;45757;55.64;1;4
45758;45758;121.35;1;2
45759;45759;285.28;1;1
45760;45760;228.3;1;4
45761;45761;118.56;1;2
45762;45762;119.27;1;1
45763;45763;117.93;1;1
45764;45764;68.96;1;2
45765;45765;81.96;1;1
45766;45766;95.33;1;2
45767;45767;39.21;1;1
45768;45768;26.69;1;3
45769;45769;40.37;1;3
45770;45770;557.94;1;2
45771;45771;744.2;1;4
45772;45772;209.8;1;1
45773;45773;323.93;1;3
45774;45774;34.34;1;1
45775;45775;60.61;1;2
45776;45776;104.36;1;2
45777;45777;93.3;1;4
45778;45778;59.95;1;4
45779;45779;77.16;1;2
45780;45780;51.64;1;1
45781;45781;82.16;1;3
45782;45782;61.53;1;4
45783;45783;62.81;1;3
45784;45784;49.54;1;2
45785;45785;56.78;1;1
45786;45786;144.31;1;3
45787;45787;107.61;1;2
45788;45788;46.55;1;3
45789;45789;121.28;1;1
45790;45790;84.61;1;4
45791;45791;93.98;1;1
45792;45792;84.55;1;4
45793;45793;42.43;1;2
45794;45794;24.32;1;1
45795;45795;8.71;1;1
45796;45796;83.54;1;3
45797;45797;194.93;1;4
45798;45798;137.35;1;2
45799;45799;32.4;1;1
45800;45800;35.61;1;3
45801;45801;51.25;1;2
45802;45802;53.46;1;1
45803;45803;85.77;1;3
45804;45804;79.92;1;1
45805;45805;45.24;1;4
45806;45806;84.54;1;1
45807;45807;74.14;1;4
45808;45808;80.93;1;1
45809;45809;96.89;1;4
45810;45810;31.4;1;2
45811;45811;8.01;1;4
45812;45812;25.6;1;4
45813;45813;23.72;1;2
45814;45814;6.22;1;3
45815;45815;6.01;1;3
45816;45816;14.51;1;1
45817;45817;16.98;1;2
45818;45818;26.44;1;3
45819;45819;48.17;1;2
45820;45820;53.27;1;2
45821;45821;47.22;1;1
45822;45822;33.1;1;4
45823;45823;25.6;1;4
45824;45824;46.5;1;2
45825;45825;477.0;1;3
45826;45826;21.72;1;2
45827;45827;22.22;1;1
45828;45828;24.19;1;1
45829;45829;33.97;1;4
45830;45830;31.02;1;2
45831;45831;47.5;1;1
45832;45832;61.4;1;1
45833;45833;30.99;1;2
45834;45834;55.85;1;2
45835;45835;62.79;1;1
45836;45836;55.93;1;2
45837;45837;52.46;1;3
45838;45838;108.1;1;4
45839;45839;130.43;1;1
45840;45840;38.35;1;2
45841;45841;27.64;1;3
45842;45842;32.3;1;3
45843;45843;36.31;1;3
45844;45844;36.05;1;3
45845;45845;47.75;1;3
45846;45846;198.33;1;3
45847;45847;171.07;1;4
45848;45848;27.09;1;2
45849;45849;114.24;1;3
45850;45850;109.05;1;2
45851;45851;36.65;1;4
45852;45852;38.21;1;3
45853;45853;35.48;1;1
45854;45854;20.77;1;3
45855;45855;12.52;1;1
45856;45856;89.52;1;2
45857;45857;136.49;1;4
45858;45858;81.7;1;1
45859;45859;89.96;1;3
45860;45860;112.12;1;1
45861;45861;63.76;1;4
45862;45862;35.3;1;4
45863;45863;31.57;1;1
45864;45864;14.08;1;1
45865;45865;21.55;1;1
45866;45866;23.4;1;2
45867;45867;28.56;1;2
45868;45868;40.97;1;4
45869;45869;32.95;1;1
45870;45870;23.63;1;4
45871;45871;23.53;1;1
45872;45872;98.79;1;4
45873;45873;119.49;1;3
45874;45874;38.56;1;2
45875;45875;32.74;1;4
45876;45876;51.76;1;3
45877;45877;62.16;1;2
45878;45878;72.34;1;4
45879;45879;39.8;1;4
45880;45880;63.02;1;2
45881;45881;65.48;1;2
45882;45882;53.73;1;1
45883;45883;48.77;1;1
45884;45884;7.64;1;1
45885;45885;53.35;1;4
45886;45886;169.85;1;3
45887;45887;132.91;1;1
45888;45888;16.58;1;2
45889;45889;25.33;1;4
45890;45890;33.89;1;3
45891;45891;59.47;1;1
45892;45892;116.13;1;1
45893;45893;82.28;1;1
45894;45894;36.67;1;2
45895;45895;31.01;1;3
45896;45896;15.2;1;3
45897;45897;22.81;1;4
45898;45898;39.87;1;4
45899;45899;84.16;1;1
45900;45900;83.6;1;4
45901;45901;34.95;1;3
45902;45902;33.81;1;3
45903;45903;47.72;1;3
45904;45904;72.98;1;1
45905;45905;81.38;1;1
45906;45906;37.36;1;1
45907;45907;24.36;1;2
45908;45908;31.42;1;1
45909;45909;52.13;1;4
45910;45910;44.88;1;2
45911;45911;59.89;1;4
45912;45912;467.02;1;2
45913;45913;420.25;1;2
45914;45914;14.81;1;2
