PAYMENT_EXTENSION_ID;PAYMENT_ID;TRANSACTION_NUMBER;POINT_OF_SALE_ID
38859;38859;48473;1
38860;38860;48474;1
38861;38861;48475;1
38862;38862;48476;1
38863;38863;48477;1
38864;38864;48478;1
38865;38865;48479;1
38866;38866;48480;1
38867;38867;48481;1
38868;38868;48482;1
38869;38869;48483;1
38870;38870;48484;1
38871;38871;48485;1
38872;38872;48486;1
38873;38873;48487;1
38874;38874;48488;1
38875;38875;48489;1
38876;38876;48490;1
38877;38877;48491;1
38878;38878;48492;1
38879;38879;55446;1
38880;38880;55447;1
38881;38881;55448;1
38882;38882;55449;1
38883;38883;55450;1
38884;38884;55451;1
38885;38885;55452;1
38886;38886;55453;1
38887;38887;55454;1
38888;38888;55455;1
38889;38889;55456;1
38890;38890;55457;1
38891;38891;55458;1
38892;38892;55459;1
38893;38893;55460;1
38894;38894;55462;1
38895;38895;55463;1
38896;38896;55464;1
38897;38897;55465;1
38898;38898;55466;1
38899;38899;55467;1
38900;38900;55468;1
38901;38901;55469;1
38902;38902;55470;1
38903;38903;55471;1
38904;38904;55472;1
38905;38905;55473;1
38906;38906;55474;1
38907;38907;55475;1
38908;38908;55476;1
38909;38909;55477;1
38910;38910;55478;1
38911;38911;55479;1
38912;38912;55480;1
38913;38913;55481;1
38914;38914;55482;1
38915;38915;55483;1
38916;38916;55484;1
38917;38917;55485;1
38918;38918;55486;1
38919;38919;55487;1
38920;38920;55488;1
38921;38921;55489;1
38922;38922;55490;1
38923;38923;55491;1
38924;38924;55492;1
38925;38925;55493;1
38926;38926;55494;1
38927;38927;55496;1
38928;38928;55497;1
38929;38929;55498;1
38930;38930;55499;1
38931;38931;55500;1
38932;38932;55501;1
38933;38933;55502;1
38934;38934;55503;1
38935;38935;55504;1
38936;38936;55505;1
38937;38937;55506;1
38938;38938;55507;1
38939;38939;55508;1
38940;38940;55509;1
38941;38941;55510;1
38942;38942;55511;1
38943;38943;55512;1
38944;38944;55513;1
38945;38945;55514;1
38946;38946;55515;1
38947;38947;55516;1
38948;38948;55517;1
38949;38949;55518;1
38950;38950;55519;1
38951;38951;55520;1
38952;38952;55521;1
38953;38953;55522;1
38954;38954;55523;1
38955;38955;55524;1
38956;38956;55525;1
38957;38957;55526;1
38958;38958;55527;1
38959;38959;55528;1
38960;38960;55529;1
38961;38961;55530;1
38962;38962;55531;1
38963;38963;55532;1
38964;38964;55533;1
38965;38965;55534;1
38966;38966;55535;1
38967;38967;55536;1
38968;38968;55537;1
38969;38969;55538;1
38970;38970;55539;1
38971;38971;55540;1
38972;38972;55541;1
38973;38973;55542;1
38974;38974;55543;1
38975;38975;55544;1
38976;38976;55545;1
38977;38977;55546;1
38978;38978;55547;1
38979;38979;55548;1
38980;38980;55549;1
38981;38981;55550;1
38982;38982;55551;1
38983;38983;55552;1
38984;38984;55553;1
38985;38985;55554;1
38986;38986;55555;1
38987;38987;55556;1
38988;38988;55557;1
38989;38989;55558;1
38990;38990;55559;1
38991;38991;55560;1
38992;38992;55561;1
38993;38993;55562;1
38994;38994;55563;1
38995;38995;55564;1
38996;38996;55565;1
38997;38997;55566;1
38998;38998;55567;1
38999;38999;55568;1
39000;39000;55569;1
39001;39001;55570;1
39002;39002;55571;1
39003;39003;55572;1
39004;39004;55573;1
39005;39005;55574;1
39006;39006;55575;1
39007;39007;55576;1
39008;39008;55577;1
39009;39009;55578;1
39010;39010;55579;1
39011;39011;55580;1
39012;39012;55582;1
39013;39013;55583;1
39014;39014;55585;1
39015;39015;55586;1
39016;39016;55587;1
39017;39017;55588;1
39018;39018;55589;1
39019;39019;55590;1
39020;39020;55591;1
39021;39021;55592;1
39022;39022;55593;1
39023;39023;55595;1
39024;39024;55596;1
39025;39025;55597;1
39026;39026;55598;1
39027;39027;55599;1
39028;39028;50806;1
39029;39029;50807;1
39030;39030;50808;1
39031;39031;50809;1
39032;39032;50810;1
39033;39033;50811;1
39034;39034;50812;1
39035;39035;50813;1
39036;39036;50814;1
39037;39037;50815;1
39038;39038;50816;1
39039;39039;50817;1
39040;39040;50818;1
39041;39041;50819;1
39042;39042;50820;1
39043;39043;50821;1
39044;39044;50822;1
39045;39045;50823;1
39046;39046;50824;1
39047;39047;50825;1
39048;39048;50826;1
39049;39049;50827;1
39050;39050;50828;1
39051;39051;50829;1
39052;39052;50830;1
39053;39053;50831;1
39054;39054;50832;1
39055;39055;50833;1
39056;39056;50834;1
39057;39057;50835;1
39058;39058;50836;1
39059;39059;50837;1
39060;39060;50838;1
39061;39061;50839;1
39062;39062;50840;1
39063;39063;50841;1
39064;39064;50842;1
39065;39065;50843;1
39066;39066;50844;1
39067;39067;50845;1
39068;39068;50846;1
39069;39069;50847;1
39070;39070;50848;1
39071;39071;50849;1
39072;39072;50850;1
39073;39073;50851;1
39074;39074;50852;1
39075;39075;50853;1
39076;39076;50854;1
39077;39077;50855;1
39078;39078;50856;1
39079;39079;50857;1
39080;39080;50858;1
39081;39081;50859;1
39082;39082;50860;1
39083;39083;50861;1
39084;39084;50862;1
39085;39085;50863;1
39086;39086;50864;1
39087;39087;50865;1
39088;39088;50866;1
39089;39089;50867;1
39090;39090;50868;1
39091;39091;50869;1
39092;39092;50870;1
39093;39093;50871;1
39094;39094;50872;1
39095;39095;50873;1
39096;39096;50874;1
39097;39097;50875;1
39098;39098;50877;1
39099;39099;50878;1
39100;39100;50879;1
39101;39101;50880;1
39102;39102;50881;1
39103;39103;50882;1
39104;39104;50884;1
39105;39105;50885;1
39106;39106;50886;1
39107;39107;50888;1
39108;39108;50889;1
39109;39109;50890;1
39110;39110;50891;1
39111;39111;50892;1
39112;39112;50894;1
39113;39113;50895;1
39114;39114;50896;1
39115;39115;50897;1
39116;39116;50898;1
39117;39117;50899;1
39118;39118;50900;1
39119;39119;50901;1
39120;39120;50902;1
39121;39121;50903;1
39122;39122;50904;1
39123;39123;50905;1
39124;39124;50906;1
39125;39125;50907;1
39126;39126;50909;1
39127;39127;50910;1
39128;39128;50911;1
39129;39129;50912;1
39130;39130;50913;1
39131;39131;50914;1
39132;39132;50915;1
39133;39133;50916;1
39134;39134;50917;1
39135;39135;50918;1
39136;39136;50919;1
39137;39137;50920;1
39138;39138;50921;1
39139;39139;50922;1
39140;39140;50923;1
39141;39141;50924;1
39142;39142;50925;1
39143;39143;50926;1
39144;39144;50927;1
39145;39145;50928;1
39146;39146;50929;1
39147;39147;50930;1
39148;39148;50931;1
39149;39149;50932;1
39150;39150;50933;1
39151;39151;50934;1
39152;39152;50935;1
39153;39153;50936;1
39154;39154;50937;1
39155;39155;50938;1
39156;39156;50939;1
39157;39157;50940;1
39158;39158;50941;1
39159;39159;50942;1
39160;39160;50943;1
39161;39161;50944;1
39162;39162;50945;1
39163;39163;50946;1
39164;39164;50947;1
39165;39165;50949;1
39166;39166;50950;1
39167;39167;50951;1
39168;39168;50952;1
39169;39169;50953;1
39170;39170;50954;1
39171;39171;50955;1
39172;39172;50956;1
39173;39173;50957;1
39174;39174;50958;1
39175;39175;50959;1
39176;39176;53284;1
39177;39177;53285;1
39178;39178;53286;1
39179;39179;53287;1
39180;39180;53288;1
39181;39181;53289;1
39182;39182;53290;1
39183;39183;53292;1
39184;39184;53293;1
39185;39185;53294;1
39186;39186;53295;1
39187;39187;53297;1
39188;39188;53298;1
39189;39189;53299;1
39190;39190;53300;1
39191;39191;53301;1
39192;39192;53302;1
39193;39193;53303;1
39194;39194;53304;1
39195;39195;53305;1
39196;39196;53306;1
39197;39197;53307;1
39198;39198;53308;1
39199;39199;53309;1
39200;39200;53310;1
39201;39201;53311;1
39202;39202;53312;1
39203;39203;53313;1
39204;39204;53314;1
39205;39205;53315;1
39206;39206;53316;1
39207;39207;53318;1
39208;39208;53320;1
39209;39209;53321;1
39210;39210;53322;1
39211;39211;53323;1
39212;39212;53324;1
39213;39213;53325;1
39214;39214;53326;1
39215;39215;53327;1
39216;39216;53328;1
39217;39217;53329;1
39218;39218;53330;1
39219;39219;53331;1
39220;39220;53332;1
39221;39221;53333;1
39222;39222;53334;1
39223;39223;53335;1
39224;39224;53336;1
39225;39225;53337;1
39226;39226;53338;1
39227;39227;53339;1
39228;39228;53340;1
39229;39229;53341;1
39230;39230;53342;1
39231;39231;53343;1
39232;39232;53344;1
39233;39233;53345;1
39234;39234;53346;1
39235;39235;53347;1
39236;39236;53348;1
39237;39237;53349;1
39238;39238;53350;1
39239;39239;53351;1
39240;39240;53352;1
39241;39241;53353;1
39242;39242;53354;1
39243;39243;53355;1
39244;39244;53356;1
39245;39245;53357;1
39246;39246;53358;1
39247;39247;53359;1
39248;39248;53360;1
39249;39249;53361;1
39250;39250;53362;1
39251;39251;53363;1
39252;39252;53364;1
39253;39253;53365;1
39254;39254;53366;1
39255;39255;53367;1
39256;39256;53368;1
39257;39257;53369;1
39258;39258;53370;1
39259;39259;53371;1
39260;39260;53372;1
39261;39261;53373;1
39262;39262;53374;1
39263;39263;53375;1
39264;39264;53376;1
39265;39265;53377;1
39266;39266;53378;1
39267;39267;53379;1
39268;39268;53380;1
39269;39269;53381;1
39270;39270;53382;1
39271;39271;53383;1
39272;39272;53384;1
39273;39273;53385;1
39274;39274;53386;1
39275;39275;53387;1
39276;39276;53388;1
39277;39277;53389;1
39278;39278;53390;1
39279;39279;53391;1
39280;39280;53392;1
39281;39281;53393;1
39282;39282;53394;1
39283;39283;53395;1
39284;39284;53396;1
39285;39285;53397;1
39286;39286;53398;1
39287;39287;53399;1
39288;39288;53400;1
39289;39289;53401;1
39290;39290;53402;1
39291;39291;53403;1
39292;39292;53404;1
39293;39293;53405;1
39294;39294;53406;1
39295;39295;53407;1
39296;39296;53408;1
39297;39297;53409;1
39298;39298;53410;1
39299;39299;53411;1
39300;39300;53412;1
39301;39301;53413;1
39302;39302;53414;1
39303;39303;53415;1
39304;39304;53416;1
39305;39305;53417;1
39306;39306;53418;1
39307;39307;53419;1
39308;39308;53420;1
39309;39309;53421;1
39310;39310;53422;1
39311;39311;53423;1
39312;39312;53424;1
39313;39313;53425;1
39314;39314;53426;1
39315;39315;53427;1
39316;39316;53428;1
39317;39317;53429;1
39318;39318;53430;1
39319;39319;53431;1
39320;39320;53432;1
39321;39321;53433;1
39322;39322;53434;1
39323;39323;53435;1
39324;39324;53436;1
39325;39325;53437;1
39326;39326;53438;1
39327;39327;48493;1
39328;39328;48494;1
39329;39329;48495;1
39330;39330;48496;1
39331;39331;48497;1
39332;39332;48498;1
39333;39333;48499;1
39334;39334;48500;1
39335;39335;48501;1
39336;39336;48502;1
39337;39337;48503;1
39338;39338;48504;1
39339;39339;48505;1
39340;39340;48506;1
39341;39341;48507;1
39342;39342;48508;1
39343;39343;48509;1
39344;39344;48510;1
39345;39345;48511;1
39346;39346;48512;1
39347;39347;48513;1
39348;39348;48514;1
39349;39349;48515;1
39350;39350;48516;1
39351;39351;48517;1
39352;39352;48518;1
39353;39353;48519;1
39354;39354;48520;1
39355;39355;48521;1
39356;39356;48522;1
39357;39357;48523;1
39358;39358;48524;1
39359;39359;48525;1
39360;39360;48526;1
39361;39361;48527;1
39362;39362;48528;1
39363;39363;48529;1
39364;39364;48530;1
39365;39365;48531;1
39366;39366;48532;1
39367;39367;48533;1
39368;39368;48534;1
39369;39369;48535;1
39370;39370;48536;1
39371;39371;48537;1
39372;39372;48538;1
39373;39373;48539;1
39374;39374;48540;1
39375;39375;48541;1
39376;39376;48542;1
39377;39377;48543;1
39378;39378;48544;1
39379;39379;48545;1
39380;39380;48546;1
39381;39381;48547;1
39382;39382;48548;1
39383;39383;48549;1
39384;39384;48550;1
39385;39385;48551;1
39386;39386;48552;1
39387;39387;48554;1
39388;39388;48555;1
39389;39389;48556;1
39390;39390;48557;1
39391;39391;48558;1
39392;39392;48559;1
39393;39393;48560;1
39394;39394;48561;1
39395;39395;48562;1
39396;39396;48563;1
39397;39397;48564;1
39398;39398;48565;1
39399;39399;48566;1
39400;39400;48567;1
39401;39401;48568;1
39402;39402;48569;1
39403;39403;48570;1
39404;39404;48571;1
39405;39405;48572;1
39406;39406;48573;1
39407;39407;48574;1
39408;39408;48575;1
39409;39409;48576;1
39410;39410;48577;1
39411;39411;48578;1
39412;39412;48579;1
39413;39413;48580;1
39414;39414;48581;1
39415;39415;48582;1
39416;39416;48583;1
39417;39417;48584;1
39418;39418;48585;1
39419;39419;48586;1
39420;39420;48587;1
39421;39421;48588;1
39422;39422;48590;1
39423;39423;48591;1
39424;39424;48592;1
39425;39425;48593;1
39426;39426;48594;1
39427;39427;48595;1
39428;39428;48597;1
39429;39429;48598;1
39430;39430;48599;1
39431;39431;48600;1
39432;39432;48601;1
39433;39433;48602;1
39434;39434;48604;1
39435;39435;48605;1
39436;39436;48606;1
39437;39437;48607;1
39438;39438;48608;1
39439;39439;48609;1
39440;39440;48610;1
39441;39441;48611;1
39442;39442;48612;1
39443;39443;48613;1
39444;39444;48614;1
39445;39445;48615;1
39446;39446;48616;1
39447;39447;48617;1
39448;39448;48618;1
39449;39449;48619;1
39450;39450;48620;1
39451;39451;48621;1
39452;39452;48622;1
39453;39453;48623;1
39454;39454;48624;1
39455;39455;48625;1
39456;39456;48626;1
39457;39457;48627;1
39458;39458;48628;1
39459;39459;48629;1
39460;39460;48630;1
39461;39461;48631;1
39462;39462;48632;1
39463;39463;48633;1
39464;39464;48634;1
39465;39465;48635;1
39466;39466;48636;1
39467;39467;48637;1
39468;39468;48638;1
39469;39469;48639;1
39470;39470;48640;1
39471;39471;48641;1
39472;39472;48642;1
39473;39473;48643;1
39474;39474;48644;1
39475;39475;48645;1
39476;39476;48646;1
39477;39477;55600;1
39478;39478;55601;1
39479;39479;55602;1
39480;39480;55603;1
39481;39481;55604;1
39482;39482;55605;1
39483;39483;55606;1
39484;39484;55607;1
39485;39485;55608;1
39486;39486;55609;1
39487;39487;55610;1
39488;39488;55611;1
39489;39489;55612;1
39490;39490;55613;1
39491;39491;55614;1
39492;39492;55615;1
39493;39493;55616;1
39494;39494;55617;1
39495;39495;55618;1
39496;39496;55619;1
39497;39497;55620;1
39498;39498;55621;1
39499;39499;55622;1
39500;39500;55623;1
39501;39501;55624;1
39502;39502;55625;1
39503;39503;55626;1
39504;39504;55627;1
39505;39505;55628;1
39506;39506;55629;1
39507;39507;55630;1
39508;39508;55631;1
39509;39509;55632;1
39510;39510;55633;1
39511;39511;55634;1
39512;39512;55635;1
39513;39513;55636;1
39514;39514;55637;1
39515;39515;55638;1
39516;39516;55639;1
39517;39517;55640;1
39518;39518;55641;1
39519;39519;55642;1
39520;39520;55643;1
39521;39521;55644;1
39522;39522;55645;1
39523;39523;55646;1
39524;39524;55647;1
39525;39525;55648;1
39526;39526;55649;1
39527;39527;55650;1
39528;39528;55651;1
39529;39529;55652;1
39530;39530;55653;1
39531;39531;55654;1
39532;39532;55655;1
39533;39533;55656;1
39534;39534;55657;1
39535;39535;55658;1
39536;39536;55659;1
39537;39537;55660;1
39538;39538;55661;1
39539;39539;55662;1
39540;39540;55663;1
39541;39541;55664;1
39542;39542;55665;1
39543;39543;55666;1
39544;39544;55667;1
39545;39545;55668;1
39546;39546;55669;1
39547;39547;55670;1
39548;39548;55671;1
39549;39549;55672;1
39550;39550;55673;1
39551;39551;55674;1
39552;39552;55675;1
39553;39553;55676;1
39554;39554;55677;1
39555;39555;55678;1
39556;39556;55679;1
39557;39557;55680;1
39558;39558;55681;1
39559;39559;55682;1
39560;39560;55683;1
39561;39561;55684;1
39562;39562;55685;1
39563;39563;55686;1
39564;39564;55687;1
39565;39565;55688;1
39566;39566;55689;1
39567;39567;55690;1
39568;39568;55691;1
39569;39569;55692;1
39570;39570;55693;1
39571;39571;55694;1
39572;39572;55695;1
39573;39573;55696;1
39574;39574;55697;1
39575;39575;55698;1
39576;39576;55699;1
39577;39577;55700;1
39578;39578;55701;1
39579;39579;55702;1
39580;39580;55703;1
39581;39581;55704;1
39582;39582;55705;1
39583;39583;55706;1
39584;39584;55707;1
39585;39585;55708;1
39586;39586;55709;1
39587;39587;55710;1
39588;39588;55712;1
39589;39589;55713;1
39590;39590;55714;1
39591;39591;55715;1
39592;39592;55716;1
39593;39593;55717;1
39594;39594;55718;1
39595;39595;55719;1
39596;39596;55720;1
39597;39597;55722;1
39598;39598;55723;1
39599;39599;55724;1
39600;39600;55725;1
39601;39601;55726;1
39602;39602;55727;1
39603;39603;55728;1
39604;39604;55730;1
39605;39605;55731;1
39606;39606;55732;1
39607;39607;55733;1
39608;39608;55734;1
39609;39609;55736;1
39610;39610;55737;1
39611;39611;55738;1
39612;39612;55739;1
39613;39613;55741;1
39614;39614;55742;1
39615;39615;55743;1
39616;39616;55744;1
39617;39617;55745;1
39618;39618;55746;1
39619;39619;55747;1
39620;39620;55749;1
39621;39621;55750;1
39622;39622;55751;1
39623;39623;55752;1
39624;39624;55753;1
39625;39625;55754;1
39626;39626;50960;1
39627;39627;50961;1
39628;39628;50962;1
39629;39629;50963;1
39630;39630;50964;1
39631;39631;50965;1
39632;39632;50966;1
39633;39633;50967;1
39634;39634;50968;1
39635;39635;50969;1
39636;39636;50970;1
39637;39637;50971;1
39638;39638;50972;1
39639;39639;50973;1
39640;39640;50974;1
39641;39641;50975;1
39642;39642;50976;1
39643;39643;50977;1
39644;39644;50978;1
39645;39645;50979;1
39646;39646;50980;1
39647;39647;50981;1
39648;39648;50982;1
39649;39649;50983;1
39650;39650;50984;1
39651;39651;50985;1
39652;39652;50986;1
39653;39653;50987;1
39654;39654;50988;1
39655;39655;50989;1
39656;39656;50990;1
39657;39657;50991;1
39658;39658;50992;1
39659;39659;50993;1
39660;39660;50994;1
39661;39661;50995;1
39662;39662;50996;1
39663;39663;50997;1
39664;39664;50998;1
39665;39665;50999;1
39666;39666;51000;1
39667;39667;51001;1
39668;39668;51002;1
39669;39669;51003;1
39670;39670;51004;1
39671;39671;51005;1
39672;39672;51006;1
39673;39673;51007;1
39674;39674;51008;1
39675;39675;51009;1
39676;39676;51010;1
39677;39677;51011;1
39678;39678;51012;1
39679;39679;51013;1
39680;39680;51014;1
39681;39681;51015;1
39682;39682;51016;1
39683;39683;51017;1
39684;39684;51018;1
39685;39685;51019;1
39686;39686;51020;1
39687;39687;51021;1
39688;39688;51022;1
39689;39689;51023;1
39690;39690;51024;1
39691;39691;51025;1
39692;39692;51026;1
39693;39693;51027;1
39694;39694;51028;1
39695;39695;51029;1
39696;39696;51030;1
39697;39697;51031;1
39698;39698;51032;1
39699;39699;51033;1
39700;39700;51035;1
39701;39701;51036;1
39702;39702;51037;1
39703;39703;51038;1
39704;39704;51039;1
39705;39705;51040;1
39706;39706;51041;1
39707;39707;51042;1
39708;39708;51043;1
39709;39709;51044;1
39710;39710;51045;1
39711;39711;51047;1
39712;39712;51048;1
39713;39713;51049;1
39714;39714;51050;1
39715;39715;51051;1
39716;39716;51052;1
39717;39717;51053;1
39718;39718;51054;1
39719;39719;51055;1
39720;39720;51056;1
39721;39721;51058;1
39722;39722;51059;1
39723;39723;51061;1
39724;39724;51062;1
39725;39725;51063;1
39726;39726;51064;1
39727;39727;51065;1
39728;39728;51066;1
39729;39729;51067;1
39730;39730;51068;1
39731;39731;51069;1
39732;39732;51070;1
39733;39733;51071;1
39734;39734;51072;1
39735;39735;51073;1
39736;39736;51074;1
39737;39737;51075;1
39738;39738;51076;1
39739;39739;51077;1
39740;39740;51078;1
39741;39741;51079;1
39742;39742;51080;1
39743;39743;51081;1
39744;39744;51082;1
39745;39745;51083;1
39746;39746;51084;1
39747;39747;51085;1
39748;39748;51086;1
39749;39749;51087;1
39750;39750;51088;1
39751;39751;51089;1
39752;39752;51090;1
39753;39753;51091;1
39754;39754;51092;1
39755;39755;51093;1
39756;39756;51094;1
39757;39757;51095;1
39758;39758;51096;1
39759;39759;51097;1
39760;39760;51098;1
39761;39761;51099;1
39762;39762;51100;1
39763;39763;51101;1
39764;39764;51102;1
39765;39765;51103;1
39766;39766;51104;1
39767;39767;51105;1
39768;39768;51106;1
39769;39769;51107;1
39770;39770;51108;1
39771;39771;51109;1
39772;39772;51110;1
39773;39773;51111;1
39774;39774;51112;1
39775;39775;51113;1
39776;39776;51114;1
39777;39777;53439;1
39778;39778;53440;1
39779;39779;53441;1
39780;39780;53442;1
39781;39781;53443;1
39782;39782;53444;1
39783;39783;53445;1
39784;39784;53446;1
39785;39785;53447;1
39786;39786;53448;1
39787;39787;53449;1
39788;39788;53450;1
39789;39789;53451;1
39790;39790;53452;1
39791;39791;53453;1
39792;39792;53454;1
39793;39793;53455;1
39794;39794;53456;1
39795;39795;53457;1
39796;39796;53458;1
39797;39797;53459;1
39798;39798;53460;1
39799;39799;53461;1
39800;39800;53462;1
39801;39801;53463;1
39802;39802;53464;1
39803;39803;53465;1
39804;39804;53466;1
39805;39805;53467;1
39806;39806;53469;1
39807;39807;53470;1
39808;39808;53471;1
39809;39809;53473;1
39810;39810;53474;1
39811;39811;53475;1
39812;39812;53478;1
39813;39813;53479;1
39814;39814;53480;1
39815;39815;53481;1
39816;39816;53482;1
39817;39817;53483;1
39818;39818;53484;1
39819;39819;53485;1
39820;39820;53486;1
39821;39821;53487;1
39822;39822;53488;1
39823;39823;53489;1
39824;39824;53491;1
39825;39825;53492;1
39826;39826;53493;1
39827;39827;53494;1
39828;39828;53495;1
39829;39829;53496;1
39830;39830;53497;1
39831;39831;53498;1
39832;39832;53499;1
39833;39833;53500;1
39834;39834;53501;1
39835;39835;53502;1
39836;39836;53503;1
39837;39837;53504;1
39838;39838;53505;1
39839;39839;53506;1
39840;39840;53507;1
39841;39841;53508;1
39842;39842;53509;1
39843;39843;53510;1
39844;39844;53511;1
39845;39845;53512;1
39846;39846;53513;1
39847;39847;53514;1
39848;39848;53515;1
39849;39849;53516;1
39850;39850;53517;1
39851;39851;53518;1
39852;39852;53519;1
39853;39853;53520;1
39854;39854;53521;1
39855;39855;53522;1
39856;39856;53523;1
39857;39857;53524;1
39858;39858;53525;1
39859;39859;53526;1
39860;39860;53527;1
39861;39861;53528;1
39862;39862;53529;1
39863;39863;53530;1
39864;39864;53531;1
39865;39865;53532;1
39866;39866;53533;1
39867;39867;53534;1
39868;39868;53535;1
39869;39869;53536;1
39870;39870;53537;1
39871;39871;53538;1
39872;39872;53539;1
39873;39873;53540;1
39874;39874;53541;1
39875;39875;53542;1
39876;39876;53543;1
39877;39877;53544;1
39878;39878;53545;1
39879;39879;53546;1
39880;39880;53547;1
39881;39881;53548;1
39882;39882;53549;1
39883;39883;53550;1
39884;39884;53551;1
39885;39885;53552;1
39886;39886;53553;1
39887;39887;53554;1
39888;39888;53555;1
39889;39889;53556;1
39890;39890;53557;1
39891;39891;53558;1
39892;39892;53559;1
39893;39893;53560;1
39894;39894;53561;1
39895;39895;53562;1
39896;39896;53563;1
39897;39897;53564;1
39898;39898;53565;1
39899;39899;53566;1
39900;39900;53567;1
39901;39901;53568;1
39902;39902;53569;1
39903;39903;53570;1
39904;39904;53571;1
39905;39905;53572;1
39906;39906;53573;1
39907;39907;53574;1
39908;39908;53575;1
39909;39909;53576;1
39910;39910;53577;1
39911;39911;53578;1
39912;39912;53579;1
39913;39913;53580;1
39914;39914;53581;1
39915;39915;53582;1
39916;39916;53583;1
39917;39917;53584;1
39918;39918;53585;1
39919;39919;53586;1
39920;39920;53587;1
39921;39921;53588;1
39922;39922;53589;1
39923;39923;53590;1
39924;39924;53591;1
39925;39925;53592;1
39926;39926;53593;1
39927;39927;48647;1
39928;39928;48648;1
39929;39929;48649;1
39930;39930;48650;1
39931;39931;48651;1
39932;39932;48652;1
39933;39933;48653;1
39934;39934;48654;1
39935;39935;48655;1
39936;39936;48656;1
39937;39937;48657;1
39938;39938;48658;1
39939;39939;48659;1
39940;39940;48660;1
39941;39941;48661;1
39942;39942;48662;1
39943;39943;48663;1
39944;39944;48664;1
39945;39945;48665;1
39946;39946;48666;1
39947;39947;48667;1
39948;39948;48668;1
39949;39949;48669;1
39950;39950;48670;1
39951;39951;48671;1
39952;39952;48672;1
39953;39953;48673;1
39954;39954;48674;1
39955;39955;48675;1
39956;39956;48676;1
39957;39957;48677;1
39958;39958;48678;1
39959;39959;48679;1
39960;39960;48680;1
39961;39961;48681;1
39962;39962;48682;1
39963;39963;48683;1
39964;39964;48684;1
39965;39965;48685;1
39966;39966;48686;1
39967;39967;48687;1
39968;39968;48688;1
39969;39969;48689;1
39970;39970;48690;1
39971;39971;48691;1
39972;39972;48692;1
39973;39973;48693;1
39974;39974;48694;1
39975;39975;48695;1
39976;39976;48696;1
39977;39977;48697;1
39978;39978;48698;1
39979;39979;48699;1
39980;39980;48700;1
39981;39981;48701;1
39982;39982;48702;1
39983;39983;48703;1
39984;39984;48704;1
39985;39985;48705;1
39986;39986;48706;1
39987;39987;48707;1
39988;39988;48708;1
39989;39989;48709;1
39990;39990;48710;1
39991;39991;48711;1
39992;39992;48712;1
39993;39993;48713;1
39994;39994;48714;1
39995;39995;48715;1
39996;39996;48716;1
39997;39997;48717;1
39998;39998;48718;1
39999;39999;48719;1
40000;40000;48720;1
40001;40001;48722;1
40002;40002;48723;1
40003;40003;48724;1
40004;40004;48725;1
40005;40005;48726;1
40006;40006;48727;1
40007;40007;48729;1
40008;40008;48730;1
40009;40009;48731;1
40010;40010;48732;1
40011;40011;48733;1
40012;40012;48735;1
40013;40013;48736;1
40014;40014;48737;1
40015;40015;48738;1
40016;40016;48739;1
40017;40017;48740;1
40018;40018;48741;1
40019;40019;48742;1
40020;40020;48743;1
40021;40021;48744;1
40022;40022;48745;1
40023;40023;48746;1
40024;40024;48747;1
40025;40025;48748;1
40026;40026;48749;1
40027;40027;48750;1
40028;40028;48751;1
40029;40029;48752;1
40030;40030;48753;1
40031;40031;48754;1
40032;40032;48755;1
40033;40033;48756;1
40034;40034;48757;1
40035;40035;48758;1
40036;40036;48759;1
40037;40037;48760;1
40038;40038;48761;1
40039;40039;48762;1
40040;40040;48763;1
40041;40041;48764;1
40042;40042;48765;1
40043;40043;48766;1
40044;40044;48767;1
40045;40045;48768;1
40046;40046;48769;1
40047;40047;48771;1
40048;40048;48772;1
40049;40049;48773;1
40050;40050;48774;1
40051;40051;48775;1
40052;40052;48777;1
40053;40053;48778;1
40054;40054;48779;1
40055;40055;48780;1
40056;40056;48781;1
40057;40057;48782;1
40058;40058;48783;1
40059;40059;48784;1
40060;40060;48785;1
40061;40061;48786;1
40062;40062;48787;1
40063;40063;48788;1
40064;40064;48789;1
40065;40065;48790;1
40066;40066;48791;1
40067;40067;48792;1
40068;40068;48793;1
40069;40069;48794;1
40070;40070;48795;1
40071;40071;48796;1
40072;40072;48797;1
40073;40073;48798;1
40074;40074;48799;1
40075;40075;48800;1
40076;40076;55755;1
40077;40077;55756;1
40078;40078;55757;1
40079;40079;55758;1
40080;40080;55759;1
40081;40081;55760;1
40082;40082;55761;1
40083;40083;55762;1
40084;40084;55763;1
40085;40085;55764;1
40086;40086;55765;1
40087;40087;55766;1
40088;40088;55767;1
40089;40089;55768;1
40090;40090;55769;1
40091;40091;55770;1
40092;40092;55771;1
40093;40093;55772;1
40094;40094;55773;1
40095;40095;55774;1
40096;40096;55775;1
40097;40097;55776;1
40098;40098;55777;1
40099;40099;55778;1
40100;40100;55779;1
40101;40101;55780;1
40102;40102;55781;1
40103;40103;55782;1
40104;40104;55783;1
40105;40105;55784;1
40106;40106;55785;1
40107;40107;55786;1
40108;40108;55787;1
40109;40109;55788;1
40110;40110;55789;1
40111;40111;55790;1
40112;40112;55791;1
40113;40113;55792;1
40114;40114;55793;1
40115;40115;55794;1
40116;40116;55795;1
40117;40117;55796;1
40118;40118;55797;1
40119;40119;55798;1
40120;40120;55799;1
40121;40121;55800;1
40122;40122;55801;1
40123;40123;55802;1
40124;40124;55803;1
40125;40125;55804;1
