PRODUCT_ID; CASES_PER_PALLET; UNITS_PER_CASE; PRODUCT_NAME; SRP; RECYCABLAE_PACKAGE; LOW_FAT; RETAIL_PRICE;GROSS_WEIGHT; SHELF_WIDTH; PRODUCER_ID; SKU; PRODUCT_CATEGORY_ID; NET_WEIGHT
8871;120;4;Nature Valley Carrot Cake Waffles;8,55;0;0;8,55;1.6;10.0;632;68103863446;34;1.5
8872;120;4;Vans Carrot Cake Waffles;8,55;1;1;8,55;1.6;10.0;690;70217106757;34;1.5
8873;120;4;Kodiak Cakes Carrot Cake Waffles;8,55;1;1;8,55;1.6;10.0;681;20552544996;34;1.5
8874;120;4;Eggo Gingerbread Waffles;8,55;1;0;8,55;1.6;10.0;689;79065729437;34;1.5
8875;120;4;Aunt Jemima Gingerbread Waffles;8,55;0;1;8,55;1.6;10.0;678;36292358896;34;1.5
8876;120;4;Nature Valley Gingerbread Waffles;8,55;1;0;8,55;1.6;10.0;632;96989531223;34;1.5
8877;120;4;Vans Gingerbread Waffles;8,55;0;1;8,55;1.6;10.0;690;99586808251;34;1.5
8878;120;4;Kodiak Cakes Gingerbread Waffles;8,55;0;1;8,55;1.6;10.0;681;52292299593;34;1.5
8879;120;4;Eggo Cheesecake Waffles;8,55;0;0;8,55;1.6;10.0;689;33890392862;34;1.5
8880;120;4;Aunt Jemima Cheesecake Waffles;8,55;1;1;8,55;1.6;10.0;678;27568291604;34;1.5
8881;120;4;Nature Valley Cheesecake Waffles;8,55;0;1;8,55;1.6;10.0;632;77959837245;34;1.5
8882;120;4;Vans Cheesecake Waffles;8,55;0;1;8,55;1.6;10.0;690;60082134061;34;1.5
8883;120;4;Kodiak Cakes Cheesecake Waffles;8,55;1;0;8,55;1.6;10.0;681;49189100738;34;1.5
8884;120;4;Eggo Raspberry Almond Waffles;8,55;0;1;8,55;1.6;10.0;689;63883711538;34;1.5
8885;120;4;Aunt Jemima Raspberry Almond Waffles;8,55;1;1;8,55;1.6;10.0;678;75577017300;34;1.5
8886;120;4;Nature Valley Raspberry Almond Waffles;8,55;1;0;8,55;1.6;10.0;632;18272418139;34;1.5
8887;120;4;Vans Raspberry Almond Waffles;8,55;0;0;8,55;1.6;10.0;690;16375748530;34;1.5
8888;120;4;Kodiak Cakes Raspberry Almond Waffles;8,55;1;1;8,55;1.6;10.0;681;98266451932;34;1.5
8889;120;4;Eggo Maple Pecan Waffles;8,55;1;1;8,55;1.6;10.0;689;45178964384;34;1.5
8890;120;4;Aunt Jemima Maple Pecan Waffles;8,55;0;0;8,55;1.6;10.0;678;37080263551;34;1.5
8891;120;4;Nature Valley Maple Pecan Waffles;8,55;1;0;8,55;1.6;10.0;632;26999070235;34;1.5
8892;120;4;Vans Maple Pecan Waffles;8,55;1;0;8,55;1.6;10.0;690;99702452058;34;1.5
8893;120;4;Kodiak Cakes Maple Pecan Waffles;8,55;1;0;8,55;1.6;10.0;681;71855132286;34;1.5
8894;120;4;Eggo Berry Blend Waffles;8,55;0;0;8,55;1.6;10.0;689;47668153561;34;1.5
8895;120;4;Aunt Jemima Berry Blend Waffles;8,55;0;1;8,55;1.6;10.0;678;10815980763;34;1.5
8896;120;4;Nature Valley Berry Blend Waffles;8,55;1;1;8,55;1.6;10.0;632;27715413475;34;1.5
8897;120;4;Vans Berry Blend Waffles;8,55;1;1;8,55;1.6;10.0;690;96073529297;34;1.5
8898;120;4;Kodiak Cakes Berry Blend Waffles;8,55;0;1;8,55;1.6;10.0;681;58358994700;34;1.5
8899;120;4;Eggo Coconut Pineapple Waffles;8,55;0;0;8,55;1.6;10.0;689;52667070057;34;1.5
8900;120;4;Aunt Jemima Coconut Pineapple Waffles;8,55;0;0;8,55;1.6;10.0;678;60799598300;34;1.5
8901;120;4;Nature Valley Coconut Pineapple Waffles;8,55;0;0;8,55;1.6;10.0;632;27575831491;34;1.5
8902;120;4;Vans Coconut Pineapple Waffles;8,55;1;1;8,55;1.6;10.0;690;16826843524;34;1.5
8903;120;4;Kodiak Cakes Coconut Pineapple Waffles;8,55;0;1;8,55;1.6;10.0;681;85865934753;34;1.5
8904;120;4;Eggo Matcha Waffles;8,55;1;1;8,55;1.6;10.0;689;32748747549;34;1.5
8905;120;4;Aunt Jemima Matcha Waffles;8,55;1;1;8,55;1.6;10.0;678;16599875143;34;1.5
8906;120;4;Nature Valley Matcha Waffles;8,55;0;1;8,55;1.6;10.0;632;99054720096;34;1.5
8907;120;4;Vans Matcha Waffles;8,55;1;0;8,55;1.6;10.0;690;71931067634;34;1.5
8908;120;4;Kodiak Cakes Matcha Waffles;8,55;1;1;8,55;1.6;10.0;681;96194924967;34;1.5
8909;120;4;Eggo Chocolate Banana Waffles;8,55;0;1;8,55;1.6;10.0;689;23655051464;34;1.5
8910;120;4;Aunt Jemima Chocolate Banana Waffles;8,55;0;0;8,55;1.6;10.0;678;38080979015;34;1.5
8911;120;4;Nature Valley Chocolate Banana Waffles;8,55;1;0;8,55;1.6;10.0;632;27027796753;34;1.5
8912;120;4;Vans Chocolate Banana Waffles;8,55;1;0;8,55;1.6;10.0;690;99289880299;34;1.5
8913;120;4;Kodiak Cakes Chocolate Banana Waffles;8,55;1;1;8,55;1.6;10.0;681;29196735728;34;1.5
8914;120;4;Eggo Almond Apricot Waffles;8,55;0;1;8,55;1.6;10.0;689;99129049652;34;1.5
8915;120;4;Aunt Jemima Almond Apricot Waffles;8,55;1;0;8,55;1.6;10.0;678;64991609062;34;1.5
8916;120;4;Nature Valley Almond Apricot Waffles;8,55;0;1;8,55;1.6;10.0;632;64533925305;34;1.5
8917;120;4;Vans Almond Apricot Waffles;8,55;1;0;8,55;1.6;10.0;690;18332115443;34;1.5
8918;120;4;Kodiak Cakes Almond Apricot Waffles;8,55;0;0;8,55;1.6;10.0;681;57203725556;34;1.5
8919;120;4;Eggo Coffee Waffles;8,55;1;0;8,55;1.6;10.0;689;75220208388;34;1.5
8920;120;4;Aunt Jemima Coffee Waffles;8,55;0;1;8,55;1.6;10.0;678;12721301080;34;1.5
8921;120;4;Nature Valley Coffee Waffles;8,55;1;0;8,55;1.6;10.0;632;67193535427;34;1.5
8922;120;4;Vans Coffee Waffles;8,55;0;0;8,55;1.6;10.0;690;78334063305;34;1.5
8923;120;4;Kodiak Cakes Coffee Waffles;8,55;1;1;8,55;1.6;10.0;681;91608833579;34;1.5
8924;120;4;Eggo Lemon Blueberry Waffles;8,55;0;1;8,55;1.6;10.0;689;65215725948;34;1.5
8925;120;4;Aunt Jemima Lemon Blueberry Waffles;8,55;1;1;8,55;1.6;10.0;678;11902137647;34;1.5
8926;120;4;Nature Valley Lemon Blueberry Waffles;8,55;1;1;8,55;1.6;10.0;632;55643457725;34;1.5
8927;120;4;Vans Lemon Blueberry Waffles;8,55;0;1;8,55;1.6;10.0;690;98266616760;34;1.5
8928;120;4;Kodiak Cakes Lemon Blueberry Waffles;8,55;1;1;8,55;1.6;10.0;681;28542627611;34;1.5
8929;120;4;Eggo Apple Nut Waffles;8,55;0;0;8,55;1.6;10.0;689;50850797628;34;1.5
8930;120;4;Aunt Jemima Apple Nut Waffles;8,55;1;0;8,55;1.6;10.0;678;46525442419;34;1.5
8931;120;4;Nature Valley Apple Nut Waffles;8,55;1;0;8,55;1.6;10.0;632;35657882889;34;1.5
8932;120;4;Vans Apple Nut Waffles;8,55;1;0;8,55;1.6;10.0;690;20887950206;34;1.5
8933;120;4;Kodiak Cakes Apple Nut Waffles;8,55;0;0;8,55;1.6;10.0;681;89138861769;34;1.5
8934;120;4;Eggo Cream Cheese Waffles;8,55;1;0;8,55;1.6;10.0;689;37889912714;34;1.5
8935;120;4;Aunt Jemima Cream Cheese Waffles;8,55;0;0;8,55;1.6;10.0;678;84516773106;34;1.5
8936;120;4;Nature Valley Cream Cheese Waffles;8,55;1;1;8,55;1.6;10.0;632;45390777022;34;1.5
8937;120;4;Vans Cream Cheese Waffles;8,55;1;1;8,55;1.6;10.0;690;93012178754;34;1.5
8938;120;4;Kodiak Cakes Cream Cheese Waffles;8,55;0;1;8,55;1.6;10.0;681;43997639376;34;1.5
8939;120;4;Eggo Pistachio Waffles;8,55;0;1;8,55;1.6;10.0;689;43622827689;34;1.5
8940;120;4;Aunt Jemima Pistachio Waffles;8,55;1;0;8,55;1.6;10.0;678;94901394316;34;1.5
8941;120;4;Nature Valley Pistachio Waffles;8,55;0;0;8,55;1.6;10.0;632;30764509855;34;1.5
8942;120;4;Vans Pistachio Waffles;8,55;1;0;8,55;1.6;10.0;690;97351543611;34;1.5
8943;120;4;Kodiak Cakes Pistachio Waffles;8,55;1;1;8,55;1.6;10.0;681;98217244499;34;1.5
8944;120;4;Eggo Butterscotch Waffles;8,55;0;0;8,55;1.6;10.0;689;65589100153;34;1.5
8945;120;4;Aunt Jemima Butterscotch Waffles;8,55;1;0;8,55;1.6;10.0;678;48541620807;34;1.5
8946;120;4;Nature Valley Butterscotch Waffles;8,55;0;1;8,55;1.6;10.0;632;46618047261;34;1.5
8947;120;4;Vans Butterscotch Waffles;8,55;1;0;8,55;1.6;10.0;690;23010153477;34;1.5
8948;120;4;Kodiak Cakes Butterscotch Waffles;8,55;0;1;8,55;1.6;10.0;681;87190617714;34;1.5
8949;240;12;Kelloggs Cornflakes;3,73;1;1;3,73;0.4;3.0;702;10407826782;35;0.35
8950;240;12;General Mills Cornflakes;3,73;0;1;3,73;0.4;3.0;703;26241571224;35;0.35
8951;240;12;Quaker Cornflakes;3,73;0;0;3,73;0.4;3.0;704;79522380933;35;0.35
8952;240;12;Post Consumer Brands Cornflakes;3,73;1;0;3,73;0.4;3.0;705;46790781924;35;0.35
8953;240;12;Nestl� Cornflakes;3,73;1;1;3,73;0.4;3.0;706;61333417537;35;0.35
8954;240;12;Kelloggs Cheerios;3,73;1;0;3,73;0.4;3.0;702;46580904944;35;0.35
8955;240;12;General Mills Cheerios;3,73;1;0;3,73;0.4;3.0;703;64445431925;35;0.35
8956;240;12;Quaker Cheerios;3,73;1;1;3,73;0.4;3.0;704;78478430477;35;0.35
8957;240;12;Post Consumer Brands Cheerios;3,73;1;0;3,73;0.4;3.0;705;33771791580;35;0.35
8958;240;12;Nestl� Cheerios;3,73;0;1;3,73;0.4;3.0;706;35481588959;35;0.35
8959;240;12;Kelloggs Rice Krispies;3,73;0;1;3,73;0.4;3.0;702;51339473825;35;0.35
8960;240;12;General Mills Rice Krispies;3,73;1;0;3,73;0.4;3.0;703;48909269273;35;0.35
8961;240;12;Quaker Rice Krispies;3,73;0;0;3,73;0.4;3.0;704;24195206959;35;0.35
8962;240;12;Post Consumer Brands Rice Krispies;3,73;0;0;3,73;0.4;3.0;705;98900311732;35;0.35
8963;240;12;Nestl� Rice Krispies;3,73;1;0;3,73;0.4;3.0;706;67626849994;35;0.35
8964;240;12;Kelloggs Frosted Flakes;3,73;0;0;3,73;0.4;3.0;702;93457084347;35;0.35
8965;240;12;General Mills Frosted Flakes;3,73;1;1;3,73;0.4;3.0;703;58145917848;35;0.35
8966;240;12;Quaker Frosted Flakes;3,73;1;0;3,73;0.4;3.0;704;99761569941;35;0.35
8967;240;12;Post Consumer Brands Frosted Flakes;3,73;1;1;3,73;0.4;3.0;705;13150544401;35;0.35
8968;240;12;Nestl� Frosted Flakes;3,73;0;1;3,73;0.4;3.0;706;30184898860;35;0.35
8969;240;12;Kelloggs Cheerios Multi-Grain;3,73;0;1;3,73;0.4;3.0;702;88979672428;35;0.35
8970;240;12;General Mills Cheerios Multi-Grain;3,73;1;1;3,73;0.4;3.0;703;97218841670;35;0.35
8971;240;12;Quaker Cheerios Multi-Grain;3,73;0;0;3,73;0.4;3.0;704;23304522442;35;0.35
8972;240;12;Post Consumer Brands Cheerios Multi-Grain;3,73;1;0;3,73;0.4;3.0;705;43438065935;35;0.35
8973;240;12;Nestl� Cheerios Multi-Grain;3,73;1;1;3,73;0.4;3.0;706;65085157130;35;0.35
8974;240;12;Kelloggs Special K;3,73;1;0;3,73;0.4;3.0;702;47072058278;35;0.35
8975;240;12;General Mills Special K;3,73;0;1;3,73;0.4;3.0;703;10950059691;35;0.35
8976;240;12;Quaker Special K;3,73;0;0;3,73;0.4;3.0;704;47312021730;35;0.35
8977;240;12;Post Consumer Brands Special K;3,73;1;0;3,73;0.4;3.0;705;97425541008;35;0.35
8978;240;12;Nestl� Special K;3,73;0;0;3,73;0.4;3.0;706;13590435414;35;0.35
8979;240;12;Kelloggs Wheaties;3,73;1;0;3,73;0.4;3.0;702;90962560746;35;0.35
8980;240;12;General Mills Wheaties;3,73;1;1;3,73;0.4;3.0;703;83517461870;35;0.35
8981;240;12;Quaker Wheaties;3,73;1;1;3,73;0.4;3.0;704;17742213437;35;0.35
8982;240;12;Post Consumer Brands Wheaties;3,73;1;1;3,73;0.4;3.0;705;92978949161;35;0.35
8983;240;12;Nestl� Wheaties;3,73;0;0;3,73;0.4;3.0;706;93288147996;35;0.35
8984;240;12;Kelloggs Raisin Bran;3,73;0;0;3,73;0.4;3.0;702;33302859529;35;0.35
8985;240;12;General Mills Raisin Bran;3,73;0;1;3,73;0.4;3.0;703;57595224302;35;0.35
8986;240;12;Quaker Raisin Bran;3,73;0;1;3,73;0.4;3.0;704;31163666132;35;0.35
8987;240;12;Post Consumer Brands Raisin Bran;3,73;0;0;3,73;0.4;3.0;705;85121752218;35;0.35
8988;240;12;Nestl� Raisin Bran;3,73;1;0;3,73;0.4;3.0;706;43149660706;35;0.35
8989;240;12;Kelloggs Shredded Wheat;3,73;0;0;3,73;0.4;3.0;702;94531799042;35;0.35
8990;240;12;General Mills Shredded Wheat;3,73;0;1;3,73;0.4;3.0;703;46655640483;35;0.35
8991;240;12;Quaker Shredded Wheat;3,73;1;0;3,73;0.4;3.0;704;35756336788;35;0.35
8992;240;12;Post Consumer Brands Shredded Wheat;3,73;1;1;3,73;0.4;3.0;705;98610070522;35;0.35
8993;240;12;Nestl� Shredded Wheat;3,73;0;0;3,73;0.4;3.0;706;35535692902;35;0.35
8994;240;12;Kelloggs Cocoa Pebbles;3,73;0;0;3,73;0.4;3.0;702;56608435462;35;0.35
8995;240;12;General Mills Cocoa Pebbles;3,73;1;0;3,73;0.4;3.0;703;17191154707;35;0.35
8996;240;12;Quaker Cocoa Pebbles;3,73;0;0;3,73;0.4;3.0;704;10052958754;35;0.35
8997;240;12;Post Consumer Brands Cocoa Pebbles;3,73;1;0;3,73;0.4;3.0;705;15277962235;35;0.35
8998;240;12;Nestl� Cocoa Pebbles;3,73;1;1;3,73;0.4;3.0;706;87869584495;35;0.35
8999;240;12;Kelloggs Lucky Charms;3,73;0;1;3,73;0.4;3.0;702;40149649225;35;0.35
9000;240;12;General Mills Lucky Charms;3,73;0;0;3,73;0.4;3.0;703;56426927810;35;0.35
9001;240;12;Quaker Lucky Charms;3,73;1;1;3,73;0.4;3.0;704;90881341673;35;0.35
9002;240;12;Post Consumer Brands Lucky Charms;3,73;1;1;3,73;0.4;3.0;705;17757609260;35;0.35
9003;240;12;Nestl� Lucky Charms;3,73;0;1;3,73;0.4;3.0;706;98235058801;35;0.35
9004;240;12;Kelloggs Honey Nut Cheerios;3,73;0;1;3,73;0.4;3.0;702;92015326677;35;0.35
9005;240;12;General Mills Honey Nut Cheerios;3,73;1;0;3,73;0.4;3.0;703;40042487644;35;0.35
9006;240;12;Quaker Honey Nut Cheerios;3,73;1;0;3,73;0.4;3.0;704;97433153348;35;0.35
9007;240;12;Post Consumer Brands Honey Nut Cheerios;3,73;0;0;3,73;0.4;3.0;705;48726736964;35;0.35
9008;240;12;Nestl� Honey Nut Cheerios;3,73;1;1;3,73;0.4;3.0;706;52199440510;35;0.35
9009;240;12;Kelloggs Capn Crunch;3,73;1;0;3,73;0.4;3.0;702;35860577441;35;0.35
9010;240;12;General Mills Capn Crunch;3,73;1;0;3,73;0.4;3.0;703;67318070792;35;0.35
9011;240;12;Quaker Capn Crunch;3,73;1;1;3,73;0.4;3.0;704;29717103664;35;0.35
9012;240;12;Post Consumer Brands Capn Crunch;3,73;0;1;3,73;0.4;3.0;705;57581041485;35;0.35
9013;240;12;Nestl� Capn Crunch;3,73;1;0;3,73;0.4;3.0;706;87678371929;35;0.35
9014;240;12;Kelloggs Froot Loops;3,73;0;0;3,73;0.4;3.0;702;14129901521;35;0.35
9015;240;12;General Mills Froot Loops;3,73;0;1;3,73;0.4;3.0;703;59191501766;35;0.35
9016;240;12;Quaker Froot Loops;3,73;0;0;3,73;0.4;3.0;704;28891835385;35;0.35
9017;240;12;Post Consumer Brands Froot Loops;3,73;0;1;3,73;0.4;3.0;705;36765872935;35;0.35
9018;240;12;Nestl� Froot Loops;3,73;0;1;3,73;0.4;3.0;706;57446643754;35;0.35
9019;240;12;Kelloggs Apple Jacks;3,73;1;1;3,73;0.4;3.0;702;68656845694;35;0.35
9020;240;12;General Mills Apple Jacks;3,73;1;1;3,73;0.4;3.0;703;54292745179;35;0.35
9021;240;12;Quaker Apple Jacks;3,73;1;1;3,73;0.4;3.0;704;19139375056;35;0.35
9022;240;12;Post Consumer Brands Apple Jacks;3,73;1;0;3,73;0.4;3.0;705;64190377674;35;0.35
9023;240;12;Nestl� Apple Jacks;3,73;1;0;3,73;0.4;3.0;706;25975370237;35;0.35
9024;240;12;Kelloggs Cinnamon Toast Crunch;3,73;0;1;3,73;0.4;3.0;702;20441108583;35;0.35
9025;240;12;General Mills Cinnamon Toast Crunch;3,73;0;0;3,73;0.4;3.0;703;49141901313;35;0.35
9026;240;12;Quaker Cinnamon Toast Crunch;3,73;0;1;3,73;0.4;3.0;704;96072794463;35;0.35
9027;240;12;Post Consumer Brands Cinnamon Toast Crunch;3,73;1;1;3,73;0.4;3.0;705;91654197054;35;0.35
9028;240;12;Nestl� Cinnamon Toast Crunch;3,73;0;1;3,73;0.4;3.0;706;55846667926;35;0.35
9029;240;12;Kelloggs Kix;3,73;0;0;3,73;0.4;3.0;702;44814031652;35;0.35
9030;240;12;General Mills Kix;3,73;1;0;3,73;0.4;3.0;703;46491266649;35;0.35
9031;240;12;Quaker Kix;3,73;0;1;3,73;0.4;3.0;704;69426097852;35;0.35
9032;240;12;Post Consumer Brands Kix;3,73;1;1;3,73;0.4;3.0;705;62347841024;35;0.35
9033;240;12;Nestl� Kix;3,73;1;0;3,73;0.4;3.0;706;78046426985;35;0.35
9034;240;12;Kelloggs Grape Nuts;3,73;0;1;3,73;0.4;3.0;702;26804160558;35;0.35
9035;240;12;General Mills Grape Nuts;3,73;1;0;3,73;0.4;3.0;703;53768725914;35;0.35
9036;240;12;Quaker Grape Nuts;3,73;0;1;3,73;0.4;3.0;704;41000072172;35;0.35
9037;240;12;Post Consumer Brands Grape Nuts;3,73;1;0;3,73;0.4;3.0;705;95313701606;35;0.35
9038;240;12;Nestl� Grape Nuts;3,73;0;1;3,73;0.4;3.0;706;26881828917;35;0.35
9039;240;12;Kelloggs Mini Wheats;3,73;1;0;3,73;0.4;3.0;702;55014000674;35;0.35
9040;240;12;General Mills Mini Wheats;3,73;1;0;3,73;0.4;3.0;703;81513353956;35;0.35
9041;240;12;Quaker Mini Wheats;3,73;1;0;3,73;0.4;3.0;704;44379768585;35;0.35
9042;240;12;Post Consumer Brands Mini Wheats;3,73;0;0;3,73;0.4;3.0;705;81312105205;35;0.35
9043;240;12;Nestl� Mini Wheats;3,73;1;1;3,73;0.4;3.0;706;24195111021;35;0.35
9044;240;12;Kelloggs Oatmeal Squares;3,73;0;1;3,73;0.4;3.0;702;48759450929;35;0.35
9045;240;12;General Mills Oatmeal Squares;3,73;1;1;3,73;0.4;3.0;703;64995116422;35;0.35
9046;240;12;Quaker Oatmeal Squares;3,73;1;1;3,73;0.4;3.0;704;22104547488;35;0.35
9047;240;12;Post Consumer Brands Oatmeal Squares;3,73;1;0;3,73;0.4;3.0;705;14330212695;35;0.35
9048;240;12;Nestl� Oatmeal Squares;3,73;1;0;3,73;0.4;3.0;706;59922371383;35;0.35
9049;240;12;Kelloggs Bran Flakes;3,73;0;1;3,73;0.4;3.0;702;56585946594;35;0.35
9050;240;12;General Mills Bran Flakes;3,73;0;1;3,73;0.4;3.0;703;31932665581;35;0.35
9051;240;12;Quaker Bran Flakes;3,73;0;0;3,73;0.4;3.0;704;61493576534;35;0.35
9052;240;12;Post Consumer Brands Bran Flakes;3,73;0;1;3,73;0.4;3.0;705;35876967725;35;0.35
9053;240;12;Nestl� Bran Flakes;3,73;1;1;3,73;0.4;3.0;706;56775999251;35;0.35
9054;240;12;Kelloggs Golden Grahams;3,73;0;1;3,73;0.4;3.0;702;37638183331;35;0.35
9055;240;12;General Mills Golden Grahams;3,73;1;0;3,73;0.4;3.0;703;74292302777;35;0.35
9056;240;12;Quaker Golden Grahams;3,73;1;0;3,73;0.4;3.0;704;29052360375;35;0.35
9057;240;12;Post Consumer Brands Golden Grahams;3,73;1;0;3,73;0.4;3.0;705;70466350517;35;0.35
9058;240;12;Nestl� Golden Grahams;3,73;0;0;3,73;0.4;3.0;706;37330917685;35;0.35
9059;240;12;Kelloggs Wheaties Fuel;3,73;1;0;3,73;0.4;3.0;702;80478018567;35;0.35
9060;240;12;General Mills Wheaties Fuel;3,73;1;1;3,73;0.4;3.0;703;86102979238;35;0.35
9061;240;12;Quaker Wheaties Fuel;3,73;0;0;3,73;0.4;3.0;704;46807873953;35;0.35
9062;240;12;Post Consumer Brands Wheaties Fuel;3,73;0;1;3,73;0.4;3.0;705;36624569317;35;0.35
9063;240;12;Nestl� Wheaties Fuel;3,73;1;1;3,73;0.4;3.0;706;15263152430;35;0.35
9064;240;12;Kelloggs Trix;3,73;0;1;3,73;0.4;3.0;702;61641819745;35;0.35
9065;240;12;General Mills Trix;3,73;1;0;3,73;0.4;3.0;703;67032841053;35;0.35
9066;240;12;Quaker Trix;3,73;1;0;3,73;0.4;3.0;704;40194386737;35;0.35
9067;240;12;Post Consumer Brands Trix;3,73;1;1;3,73;0.4;3.0;705;17476990510;35;0.35
9068;240;12;Nestl� Trix;3,73;0;0;3,73;0.4;3.0;706;22219210466;35;0.35
9069;240;12;Kelloggs Cocoa Krispies;3,73;0;0;3,73;0.4;3.0;702;56660722679;35;0.35
9070;240;12;General Mills Cocoa Krispies;3,73;1;0;3,73;0.4;3.0;703;59500010155;35;0.35
9071;240;12;Quaker Cocoa Krispies;3,73;0;0;3,73;0.4;3.0;704;21782686540;35;0.35
9072;240;12;Post Consumer Brands Cocoa Krispies;3,73;1;0;3,73;0.4;3.0;705;12207021029;35;0.35
9073;240;12;Nestl� Cocoa Krispies;3,73;0;0;3,73;0.4;3.0;706;28458630301;35;0.35
9074;240;12;Kelloggs Fruity Pebbles;3,73;0;1;3,73;0.4;3.0;702;41406290684;35;0.35
9075;240;12;General Mills Fruity Pebbles;3,73;1;1;3,73;0.4;3.0;703;93946887399;35;0.35
9076;240;12;Quaker Fruity Pebbles;3,73;0;0;3,73;0.4;3.0;704;70497091502;35;0.35
9077;240;12;Post Consumer Brands Fruity Pebbles;3,73;1;0;3,73;0.4;3.0;705;36187002284;35;0.35
9078;240;12;Nestl� Fruity Pebbles;3,73;0;0;3,73;0.4;3.0;706;10827871125;35;0.35
9079;240;12;Kelloggs Count Chocula;3,73;1;1;3,73;0.4;3.0;702;21246242003;35;0.35
9080;240;12;General Mills Count Chocula;3,73;0;0;3,73;0.4;3.0;703;64932840842;35;0.35
9081;240;12;Quaker Count Chocula;3,73;0;1;3,73;0.4;3.0;704;25444062700;35;0.35
9082;240;12;Post Consumer Brands Count Chocula;3,73;0;0;3,73;0.4;3.0;705;58743276294;35;0.35
9083;240;12;Nestl� Count Chocula;3,73;1;1;3,73;0.4;3.0;706;96168710834;35;0.35
9084;240;12;Kelloggs Quaker Oatmeal;3,73;0;1;3,73;0.4;3.0;702;76834094759;35;0.35
9085;240;12;General Mills Quaker Oatmeal;3,73;0;0;3,73;0.4;3.0;703;41692698572;35;0.35
9086;240;12;Quaker Quaker Oatmeal;3,73;1;1;3,73;0.4;3.0;704;55755577621;35;0.35
9087;240;12;Post Consumer Brands Quaker Oatmeal;3,73;0;0;3,73;0.4;3.0;705;28648636352;35;0.35
9088;240;12;Nestl� Quaker Oatmeal;3,73;0;0;3,73;0.4;3.0;706;29815708747;35;0.35
9089;240;12;Kelloggs Life Cereal;3,73;1;1;3,73;0.4;3.0;702;32142938700;35;0.35
9090;240;12;General Mills Life Cereal;3,73;0;0;3,73;0.4;3.0;703;26106139422;35;0.35
9091;240;12;Quaker Life Cereal;3,73;1;0;3,73;0.4;3.0;704;85747561873;35;0.35
9092;240;12;Post Consumer Brands Life Cereal;3,73;1;0;3,73;0.4;3.0;705;48239049967;35;0.35
9093;240;12;Nestl� Life Cereal;3,73;1;1;3,73;0.4;3.0;706;68986593424;35;0.35
9094;240;12;Kelloggs Crispix;3,73;0;1;3,73;0.4;3.0;702;30429964159;35;0.35
9095;240;12;General Mills Crispix;3,73;1;1;3,73;0.4;3.0;703;91023937242;35;0.35
9096;240;12;Quaker Crispix;3,73;1;1;3,73;0.4;3.0;704;83241220047;35;0.35
9097;240;12;Post Consumer Brands Crispix;3,73;1;1;3,73;0.4;3.0;705;33768926380;35;0.35
9098;240;12;Nestl� Crispix;3,73;1;1;3,73;0.4;3.0;706;85391148260;35;0.35
9099;240;12;Kelloggs Frosted Mini Wheats;3,73;0;0;3,73;0.4;3.0;702;31083167252;35;0.35
9100;240;12;General Mills Frosted Mini Wheats;3,73;0;0;3,73;0.4;3.0;703;62631048576;35;0.35
9101;240;12;Quaker Frosted Mini Wheats;3,73;1;1;3,73;0.4;3.0;704;60129946387;35;0.35
9102;240;12;Post Consumer Brands Frosted Mini Wheats;3,73;0;0;3,73;0.4;3.0;705;36770051798;35;0.35
9103;240;12;Nestl� Frosted Mini Wheats;3,73;0;0;3,73;0.4;3.0;706;99006007309;35;0.35
9104;240;12;Kelloggs Malt-O-Meal;3,73;1;0;3,73;0.4;3.0;702;46611784662;35;0.35
9105;240;12;General Mills Malt-O-Meal;3,73;1;0;3,73;0.4;3.0;703;65128238877;35;0.35
9106;240;12;Quaker Malt-O-Meal;3,73;0;1;3,73;0.4;3.0;704;75520756306;35;0.35
9107;240;12;Post Consumer Brands Malt-O-Meal;3,73;1;1;3,73;0.4;3.0;705;89893613630;35;0.35
9108;240;12;Nestl� Malt-O-Meal;3,73;1;1;3,73;0.4;3.0;706;58396837141;35;0.35
9109;240;12;Kelloggs Capn Crunchs Crunch Berries;3,73;0;0;3,73;0.4;3.0;702;72528431886;35;0.35
9110;240;12;General Mills Capn Crunchs Crunch Berries;3,73;0;0;3,73;0.4;3.0;703;70389238485;35;0.35
9111;240;12;Quaker Capn Crunchs Crunch Berries;3,73;1;0;3,73;0.4;3.0;704;73251918307;35;0.35
9112;240;12;Post Consumer Brands Capn Crunchs Crunch Berries;3,73;1;1;3,73;0.4;3.0;705;48459799683;35;0.35
9113;240;12;Nestl� Capn Crunchs Crunch Berries;3,73;1;1;3,73;0.4;3.0;706;72641632274;35;0.35
9114;240;12;Kelloggs Cheerios Protein;3,73;0;1;3,73;0.4;3.0;702;69269988195;35;0.35
9115;240;12;General Mills Cheerios Protein;3,73;1;0;3,73;0.4;3.0;703;85852872744;35;0.35
9116;240;12;Quaker Cheerios Protein;3,73;1;0;3,73;0.4;3.0;704;41686871904;35;0.35
9117;240;12;Post Consumer Brands Cheerios Protein;3,73;0;1;3,73;0.4;3.0;705;62602176798;35;0.35
9118;240;12;Nestl� Cheerios Protein;3,73;0;0;3,73;0.4;3.0;706;88425065849;35;0.35
9119;240;12;Kelloggs Smart Start;3,73;0;0;3,73;0.4;3.0;702;19040778101;35;0.35
9120;240;12;General Mills Smart Start;3,73;0;0;3,73;0.4;3.0;703;16617291559;35;0.35
