SALES_PRICE_CONDITION_SET_ID; PRODUCT_ID; START_DATE; END_DATE; NETTO_PRICE; VAT_RATE
8697;8697;2024-01-01 00:00:00; ;3.49;7.0
8698;8698;2024-01-01 00:00:00; ;3.49;7.0
8699;8699;2024-01-01 00:00:00; ;3.49;7.0
8700;8700;2024-01-01 00:00:00; ;3.49;7.0
8701;8701;2024-01-01 00:00:00; ;3.49;7.0
8702;8702;2024-01-01 00:00:00; ;3.49;7.0
8703;8703;2024-01-01 00:00:00; ;3.49;7.0
8704;8704;2024-01-01 00:00:00; ;3.49;7.0
8705;8705;2024-01-01 00:00:00; ;3.49;7.0
8706;8706;2024-01-01 00:00:00; ;3.49;7.0
8707;8707;2024-01-01 00:00:00; ;3.49;7.0
8708;8708;2024-01-01 00:00:00; ;3.49;7.0
8709;8709;2024-01-01 00:00:00; ;3.49;7.0
8710;8710;2024-01-01 00:00:00; ;3.49;7.0
8711;8711;2024-01-01 00:00:00; ;3.49;7.0
8712;8712;2024-01-01 00:00:00; ;3.49;7.0
8713;8713;2024-01-01 00:00:00; ;3.49;7.0
8714;8714;2024-01-01 00:00:00; ;3.49;7.0
8715;8715;2024-01-01 00:00:00; ;3.49;7.0
8716;8716;2024-01-01 00:00:00; ;3.49;7.0
8717;8717;2024-01-01 00:00:00; ;3.49;7.0
8718;8718;2024-01-01 00:00:00; ;3.49;7.0
8719;8719;2024-01-01 00:00:00; ;7.99;7.0
8720;8720;2024-01-01 00:00:00; ;7.99;7.0
8721;8721;2024-01-01 00:00:00; ;7.99;7.0
8722;8722;2024-01-01 00:00:00; ;7.99;7.0
8723;8723;2024-01-01 00:00:00; ;7.99;7.0
8724;8724;2024-01-01 00:00:00; ;7.99;7.0
8725;8725;2024-01-01 00:00:00; ;7.99;7.0
8726;8726;2024-01-01 00:00:00; ;7.99;7.0
8727;8727;2024-01-01 00:00:00; ;7.99;7.0
8728;8728;2024-01-01 00:00:00; ;7.99;7.0
8729;8729;2024-01-01 00:00:00; ;7.99;7.0
8730;8730;2024-01-01 00:00:00; ;7.99;7.0
8731;8731;2024-01-01 00:00:00; ;7.99;7.0
8732;8732;2024-01-01 00:00:00; ;7.99;7.0
8733;8733;2024-01-01 00:00:00; ;7.99;7.0
8734;8734;2024-01-01 00:00:00; ;7.99;7.0
8735;8735;2024-01-01 00:00:00; ;7.99;7.0
8736;8736;2024-01-01 00:00:00; ;7.99;7.0
8737;8737;2024-01-01 00:00:00; ;7.99;7.0
8738;8738;2024-01-01 00:00:00; ;7.99;7.0
8739;8739;2024-01-01 00:00:00; ;7.99;7.0
8740;8740;2024-01-01 00:00:00; ;7.99;7.0
8741;8741;2024-01-01 00:00:00; ;7.99;7.0
8742;8742;2024-01-01 00:00:00; ;7.99;7.0
8743;8743;2024-01-01 00:00:00; ;7.99;7.0
8744;8744;2024-01-01 00:00:00; ;7.99;7.0
8745;8745;2024-01-01 00:00:00; ;7.99;7.0
8746;8746;2024-01-01 00:00:00; ;7.99;7.0
8747;8747;2024-01-01 00:00:00; ;7.99;7.0
8748;8748;2024-01-01 00:00:00; ;7.99;7.0
8749;8749;2024-01-01 00:00:00; ;7.99;7.0
8750;8750;2024-01-01 00:00:00; ;7.99;7.0
8751;8751;2024-01-01 00:00:00; ;7.99;7.0
8752;8752;2024-01-01 00:00:00; ;7.99;7.0
8753;8753;2024-01-01 00:00:00; ;7.99;7.0
8754;8754;2024-01-01 00:00:00; ;7.99;7.0
8755;8755;2024-01-01 00:00:00; ;7.99;7.0
8756;8756;2024-01-01 00:00:00; ;7.99;7.0
8757;8757;2024-01-01 00:00:00; ;7.99;7.0
8758;8758;2024-01-01 00:00:00; ;7.99;7.0
8759;8759;2024-01-01 00:00:00; ;7.99;7.0
8760;8760;2024-01-01 00:00:00; ;7.99;7.0
8761;8761;2024-01-01 00:00:00; ;7.99;7.0
8762;8762;2024-01-01 00:00:00; ;7.99;7.0
8763;8763;2024-01-01 00:00:00; ;7.99;7.0
8764;8764;2024-01-01 00:00:00; ;7.99;7.0
8765;8765;2024-01-01 00:00:00; ;7.99;7.0
8766;8766;2024-01-01 00:00:00; ;7.99;7.0
8767;8767;2024-01-01 00:00:00; ;7.99;7.0
8768;8768;2024-01-01 00:00:00; ;7.99;7.0
8769;8769;2024-01-01 00:00:00; ;7.99;7.0
8770;8770;2024-01-01 00:00:00; ;7.99;7.0
8771;8771;2024-01-01 00:00:00; ;7.99;7.0
8772;8772;2024-01-01 00:00:00; ;7.99;7.0
8773;8773;2024-01-01 00:00:00; ;7.99;7.0
8774;8774;2024-01-01 00:00:00; ;7.99;7.0
8775;8775;2024-01-01 00:00:00; ;7.99;7.0
8776;8776;2024-01-01 00:00:00; ;7.99;7.0
8777;8777;2024-01-01 00:00:00; ;7.99;7.0
8778;8778;2024-01-01 00:00:00; ;7.99;7.0
8779;8779;2024-01-01 00:00:00; ;7.99;7.0
8780;8780;2024-01-01 00:00:00; ;7.99;7.0
8781;8781;2024-01-01 00:00:00; ;7.99;7.0
8782;8782;2024-01-01 00:00:00; ;7.99;7.0
8783;8783;2024-01-01 00:00:00; ;7.99;7.0
8784;8784;2024-01-01 00:00:00; ;7.99;7.0
8785;8785;2024-01-01 00:00:00; ;7.99;7.0
8786;8786;2024-01-01 00:00:00; ;7.99;7.0
8787;8787;2024-01-01 00:00:00; ;7.99;7.0
8788;8788;2024-01-01 00:00:00; ;7.99;7.0
8789;8789;2024-01-01 00:00:00; ;7.99;7.0
8790;8790;2024-01-01 00:00:00; ;7.99;7.0
8791;8791;2024-01-01 00:00:00; ;7.99;7.0
8792;8792;2024-01-01 00:00:00; ;7.99;7.0
8793;8793;2024-01-01 00:00:00; ;7.99;7.0
8794;8794;2024-01-01 00:00:00; ;7.99;7.0
8795;8795;2024-01-01 00:00:00; ;7.99;7.0
8796;8796;2024-01-01 00:00:00; ;7.99;7.0
8797;8797;2024-01-01 00:00:00; ;7.99;7.0
8798;8798;2024-01-01 00:00:00; ;7.99;7.0
8799;8799;2024-01-01 00:00:00; ;7.99;7.0
8800;8800;2024-01-01 00:00:00; ;7.99;7.0
8801;8801;2024-01-01 00:00:00; ;7.99;7.0
8802;8802;2024-01-01 00:00:00; ;7.99;7.0
8803;8803;2024-01-01 00:00:00; ;7.99;7.0
8804;8804;2024-01-01 00:00:00; ;7.99;7.0
8805;8805;2024-01-01 00:00:00; ;7.99;7.0
8806;8806;2024-01-01 00:00:00; ;7.99;7.0
8807;8807;2024-01-01 00:00:00; ;7.99;7.0
8808;8808;2024-01-01 00:00:00; ;7.99;7.0
8809;8809;2024-01-01 00:00:00; ;7.99;7.0
8810;8810;2024-01-01 00:00:00; ;7.99;7.0
8811;8811;2024-01-01 00:00:00; ;7.99;7.0
8812;8812;2024-01-01 00:00:00; ;7.99;7.0
8813;8813;2024-01-01 00:00:00; ;7.99;7.0
8814;8814;2024-01-01 00:00:00; ;7.99;7.0
8815;8815;2024-01-01 00:00:00; ;7.99;7.0
8816;8816;2024-01-01 00:00:00; ;7.99;7.0
8817;8817;2024-01-01 00:00:00; ;7.99;7.0
8818;8818;2024-01-01 00:00:00; ;7.99;7.0
8819;8819;2024-01-01 00:00:00; ;7.99;7.0
8820;8820;2024-01-01 00:00:00; ;7.99;7.0
8821;8821;2024-01-01 00:00:00; ;7.99;7.0
8822;8822;2024-01-01 00:00:00; ;7.99;7.0
8823;8823;2024-01-01 00:00:00; ;7.99;7.0
8824;8824;2024-01-01 00:00:00; ;7.99;7.0
8825;8825;2024-01-01 00:00:00; ;7.99;7.0
8826;8826;2024-01-01 00:00:00; ;7.99;7.0
8827;8827;2024-01-01 00:00:00; ;7.99;7.0
8828;8828;2024-01-01 00:00:00; ;7.99;7.0
8829;8829;2024-01-01 00:00:00; ;7.99;7.0
8830;8830;2024-01-01 00:00:00; ;7.99;7.0
8831;8831;2024-01-01 00:00:00; ;7.99;7.0
8832;8832;2024-01-01 00:00:00; ;7.99;7.0
8833;8833;2024-01-01 00:00:00; ;7.99;7.0
8834;8834;2024-01-01 00:00:00; ;7.99;7.0
8835;8835;2024-01-01 00:00:00; ;7.99;7.0
8836;8836;2024-01-01 00:00:00; ;7.99;7.0
8837;8837;2024-01-01 00:00:00; ;7.99;7.0
8838;8838;2024-01-01 00:00:00; ;7.99;7.0
8839;8839;2024-01-01 00:00:00; ;7.99;7.0
8840;8840;2024-01-01 00:00:00; ;7.99;7.0
8841;8841;2024-01-01 00:00:00; ;7.99;7.0
8842;8842;2024-01-01 00:00:00; ;7.99;7.0
8843;8843;2024-01-01 00:00:00; ;7.99;7.0
8844;8844;2024-01-01 00:00:00; ;7.99;7.0
8845;8845;2024-01-01 00:00:00; ;7.99;7.0
8846;8846;2024-01-01 00:00:00; ;7.99;7.0
8847;8847;2024-01-01 00:00:00; ;7.99;7.0
8848;8848;2024-01-01 00:00:00; ;7.99;7.0
8849;8849;2024-01-01 00:00:00; ;7.99;7.0
8850;8850;2024-01-01 00:00:00; ;7.99;7.0
8851;8851;2024-01-01 00:00:00; ;7.99;7.0
8852;8852;2024-01-01 00:00:00; ;7.99;7.0
8853;8853;2024-01-01 00:00:00; ;7.99;7.0
8854;8854;2024-01-01 00:00:00; ;7.99;7.0
8855;8855;2024-01-01 00:00:00; ;7.99;7.0
8856;8856;2024-01-01 00:00:00; ;7.99;7.0
8857;8857;2024-01-01 00:00:00; ;7.99;7.0
8858;8858;2024-01-01 00:00:00; ;7.99;7.0
8859;8859;2024-01-01 00:00:00; ;7.99;7.0
8860;8860;2024-01-01 00:00:00; ;7.99;7.0
8861;8861;2024-01-01 00:00:00; ;7.99;7.0
8862;8862;2024-01-01 00:00:00; ;7.99;7.0
8863;8863;2024-01-01 00:00:00; ;7.99;7.0
8864;8864;2024-01-01 00:00:00; ;7.99;7.0
8865;8865;2024-01-01 00:00:00; ;7.99;7.0
8866;8866;2024-01-01 00:00:00; ;7.99;7.0
8867;8867;2024-01-01 00:00:00; ;7.99;7.0
8868;8868;2024-01-01 00:00:00; ;7.99;7.0
8869;8869;2024-01-01 00:00:00; ;7.99;7.0
8870;8870;2024-01-01 00:00:00; ;7.99;7.0
8871;8871;2024-01-01 00:00:00; ;7.99;7.0
8872;8872;2024-01-01 00:00:00; ;7.99;7.0
8873;8873;2024-01-01 00:00:00; ;7.99;7.0
8874;8874;2024-01-01 00:00:00; ;7.99;7.0
8875;8875;2024-01-01 00:00:00; ;7.99;7.0
8876;8876;2024-01-01 00:00:00; ;7.99;7.0
8877;8877;2024-01-01 00:00:00; ;7.99;7.0
8878;8878;2024-01-01 00:00:00; ;7.99;7.0
8879;8879;2024-01-01 00:00:00; ;7.99;7.0
8880;8880;2024-01-01 00:00:00; ;7.99;7.0
8881;8881;2024-01-01 00:00:00; ;7.99;7.0
8882;8882;2024-01-01 00:00:00; ;7.99;7.0
8883;8883;2024-01-01 00:00:00; ;7.99;7.0
8884;8884;2024-01-01 00:00:00; ;7.99;7.0
8885;8885;2024-01-01 00:00:00; ;7.99;7.0
8886;8886;2024-01-01 00:00:00; ;7.99;7.0
8887;8887;2024-01-01 00:00:00; ;7.99;7.0
8888;8888;2024-01-01 00:00:00; ;7.99;7.0
8889;8889;2024-01-01 00:00:00; ;7.99;7.0
8890;8890;2024-01-01 00:00:00; ;7.99;7.0
8891;8891;2024-01-01 00:00:00; ;7.99;7.0
8892;8892;2024-01-01 00:00:00; ;7.99;7.0
8893;8893;2024-01-01 00:00:00; ;7.99;7.0
8894;8894;2024-01-01 00:00:00; ;7.99;7.0
8895;8895;2024-01-01 00:00:00; ;7.99;7.0
8896;8896;2024-01-01 00:00:00; ;7.99;7.0
8897;8897;2024-01-01 00:00:00; ;7.99;7.0
8898;8898;2024-01-01 00:00:00; ;7.99;7.0
8899;8899;2024-01-01 00:00:00; ;7.99;7.0
8900;8900;2024-01-01 00:00:00; ;7.99;7.0
8901;8901;2024-01-01 00:00:00; ;7.99;7.0
8902;8902;2024-01-01 00:00:00; ;7.99;7.0
8903;8903;2024-01-01 00:00:00; ;7.99;7.0
8904;8904;2024-01-01 00:00:00; ;7.99;7.0
8905;8905;2024-01-01 00:00:00; ;7.99;7.0
8906;8906;2024-01-01 00:00:00; ;7.99;7.0
8907;8907;2024-01-01 00:00:00; ;7.99;7.0
8908;8908;2024-01-01 00:00:00; ;7.99;7.0
8909;8909;2024-01-01 00:00:00; ;7.99;7.0
8910;8910;2024-01-01 00:00:00; ;7.99;7.0
8911;8911;2024-01-01 00:00:00; ;7.99;7.0
8912;8912;2024-01-01 00:00:00; ;7.99;7.0
8913;8913;2024-01-01 00:00:00; ;7.99;7.0
8914;8914;2024-01-01 00:00:00; ;7.99;7.0
8915;8915;2024-01-01 00:00:00; ;7.99;7.0
8916;8916;2024-01-01 00:00:00; ;7.99;7.0
8917;8917;2024-01-01 00:00:00; ;7.99;7.0
8918;8918;2024-01-01 00:00:00; ;7.99;7.0
8919;8919;2024-01-01 00:00:00; ;7.99;7.0
8920;8920;2024-01-01 00:00:00; ;7.99;7.0
8921;8921;2024-01-01 00:00:00; ;7.99;7.0
8922;8922;2024-01-01 00:00:00; ;7.99;7.0
8923;8923;2024-01-01 00:00:00; ;7.99;7.0
8924;8924;2024-01-01 00:00:00; ;7.99;7.0
8925;8925;2024-01-01 00:00:00; ;7.99;7.0
8926;8926;2024-01-01 00:00:00; ;7.99;7.0
8927;8927;2024-01-01 00:00:00; ;7.99;7.0
8928;8928;2024-01-01 00:00:00; ;7.99;7.0
8929;8929;2024-01-01 00:00:00; ;7.99;7.0
8930;8930;2024-01-01 00:00:00; ;7.99;7.0
8931;8931;2024-01-01 00:00:00; ;7.99;7.0
8932;8932;2024-01-01 00:00:00; ;7.99;7.0
8933;8933;2024-01-01 00:00:00; ;7.99;7.0
8934;8934;2024-01-01 00:00:00; ;7.99;7.0
8935;8935;2024-01-01 00:00:00; ;7.99;7.0
8936;8936;2024-01-01 00:00:00; ;7.99;7.0
8937;8937;2024-01-01 00:00:00; ;7.99;7.0
8938;8938;2024-01-01 00:00:00; ;7.99;7.0
8939;8939;2024-01-01 00:00:00; ;7.99;7.0
8940;8940;2024-01-01 00:00:00; ;7.99;7.0
8941;8941;2024-01-01 00:00:00; ;7.99;7.0
8942;8942;2024-01-01 00:00:00; ;7.99;7.0
8943;8943;2024-01-01 00:00:00; ;7.99;7.0
8944;8944;2024-01-01 00:00:00; ;7.99;7.0
8945;8945;2024-01-01 00:00:00; ;7.99;7.0
8946;8946;2024-01-01 00:00:00; ;7.99;7.0
8947;8947;2024-01-01 00:00:00; ;7.99;7.0
8948;8948;2024-01-01 00:00:00; ;7.99;7.0
8949;8949;2024-01-01 00:00:00; ;3.49;7.0
8950;8950;2024-01-01 00:00:00; ;3.49;7.0
8951;8951;2024-01-01 00:00:00; ;3.49;7.0
8952;8952;2024-01-01 00:00:00; ;3.49;7.0
8953;8953;2024-01-01 00:00:00; ;3.49;7.0
8954;8954;2024-01-01 00:00:00; ;3.49;7.0
8955;8955;2024-01-01 00:00:00; ;3.49;7.0
8956;8956;2024-01-01 00:00:00; ;3.49;7.0
8957;8957;2024-01-01 00:00:00; ;3.49;7.0
8958;8958;2024-01-01 00:00:00; ;3.49;7.0
8959;8959;2024-01-01 00:00:00; ;3.49;7.0
8960;8960;2024-01-01 00:00:00; ;3.49;7.0
8961;8961;2024-01-01 00:00:00; ;3.49;7.0
8962;8962;2024-01-01 00:00:00; ;3.49;7.0
8963;8963;2024-01-01 00:00:00; ;3.49;7.0
8964;8964;2024-01-01 00:00:00; ;3.49;7.0
8965;8965;2024-01-01 00:00:00; ;3.49;7.0
8966;8966;2024-01-01 00:00:00; ;3.49;7.0
8967;8967;2024-01-01 00:00:00; ;3.49;7.0
8968;8968;2024-01-01 00:00:00; ;3.49;7.0
8969;8969;2024-01-01 00:00:00; ;3.49;7.0
8970;8970;2024-01-01 00:00:00; ;3.49;7.0
8971;8971;2024-01-01 00:00:00; ;3.49;7.0
8972;8972;2024-01-01 00:00:00; ;3.49;7.0
8973;8973;2024-01-01 00:00:00; ;3.49;7.0
8974;8974;2024-01-01 00:00:00; ;3.49;7.0
8975;8975;2024-01-01 00:00:00; ;3.49;7.0
8976;8976;2024-01-01 00:00:00; ;3.49;7.0
8977;8977;2024-01-01 00:00:00; ;3.49;7.0
8978;8978;2024-01-01 00:00:00; ;3.49;7.0
8979;8979;2024-01-01 00:00:00; ;3.49;7.0
8980;8980;2024-01-01 00:00:00; ;3.49;7.0
8981;8981;2024-01-01 00:00:00; ;3.49;7.0
8982;8982;2024-01-01 00:00:00; ;3.49;7.0
8983;8983;2024-01-01 00:00:00; ;3.49;7.0
8984;8984;2024-01-01 00:00:00; ;3.49;7.0
8985;8985;2024-01-01 00:00:00; ;3.49;7.0
8986;8986;2024-01-01 00:00:00; ;3.49;7.0
8987;8987;2024-01-01 00:00:00; ;3.49;7.0
8988;8988;2024-01-01 00:00:00; ;3.49;7.0
8989;8989;2024-01-01 00:00:00; ;3.49;7.0
8990;8990;2024-01-01 00:00:00; ;3.49;7.0
8991;8991;2024-01-01 00:00:00; ;3.49;7.0
8992;8992;2024-01-01 00:00:00; ;3.49;7.0
8993;8993;2024-01-01 00:00:00; ;3.49;7.0
8994;8994;2024-01-01 00:00:00; ;3.49;7.0
8995;8995;2024-01-01 00:00:00; ;3.49;7.0
8996;8996;2024-01-01 00:00:00; ;3.49;7.0
8997;8997;2024-01-01 00:00:00; ;3.49;7.0
8998;8998;2024-01-01 00:00:00; ;3.49;7.0
8999;8999;2024-01-01 00:00:00; ;3.49;7.0
9000;9000;2024-01-01 00:00:00; ;3.49;7.0
9001;9001;2024-01-01 00:00:00; ;3.49;7.0
9002;9002;2024-01-01 00:00:00; ;3.49;7.0
9003;9003;2024-01-01 00:00:00; ;3.49;7.0
9004;9004;2024-01-01 00:00:00; ;3.49;7.0
9005;9005;2024-01-01 00:00:00; ;3.49;7.0
9006;9006;2024-01-01 00:00:00; ;3.49;7.0
9007;9007;2024-01-01 00:00:00; ;3.49;7.0
9008;9008;2024-01-01 00:00:00; ;3.49;7.0
9009;9009;2024-01-01 00:00:00; ;3.49;7.0
9010;9010;2024-01-01 00:00:00; ;3.49;7.0
9011;9011;2024-01-01 00:00:00; ;3.49;7.0
9012;9012;2024-01-01 00:00:00; ;3.49;7.0
9013;9013;2024-01-01 00:00:00; ;3.49;7.0
9014;9014;2024-01-01 00:00:00; ;3.49;7.0
9015;9015;2024-01-01 00:00:00; ;3.49;7.0
9016;9016;2024-01-01 00:00:00; ;3.49;7.0
9017;9017;2024-01-01 00:00:00; ;3.49;7.0
9018;9018;2024-01-01 00:00:00; ;3.49;7.0
9019;9019;2024-01-01 00:00:00; ;3.49;7.0
9020;9020;2024-01-01 00:00:00; ;3.49;7.0
9021;9021;2024-01-01 00:00:00; ;3.49;7.0
9022;9022;2024-01-01 00:00:00; ;3.49;7.0
9023;9023;2024-01-01 00:00:00; ;3.49;7.0
9024;9024;2024-01-01 00:00:00; ;3.49;7.0
9025;9025;2024-01-01 00:00:00; ;3.49;7.0
9026;9026;2024-01-01 00:00:00; ;3.49;7.0
9027;9027;2024-01-01 00:00:00; ;3.49;7.0
9028;9028;2024-01-01 00:00:00; ;3.49;7.0
9029;9029;2024-01-01 00:00:00; ;3.49;7.0
9030;9030;2024-01-01 00:00:00; ;3.49;7.0
9031;9031;2024-01-01 00:00:00; ;3.49;7.0
9032;9032;2024-01-01 00:00:00; ;3.49;7.0
9033;9033;2024-01-01 00:00:00; ;3.49;7.0
9034;9034;2024-01-01 00:00:00; ;3.49;7.0
9035;9035;2024-01-01 00:00:00; ;3.49;7.0
9036;9036;2024-01-01 00:00:00; ;3.49;7.0
9037;9037;2024-01-01 00:00:00; ;3.49;7.0
9038;9038;2024-01-01 00:00:00; ;3.49;7.0
9039;9039;2024-01-01 00:00:00; ;3.49;7.0
9040;9040;2024-01-01 00:00:00; ;3.49;7.0
9041;9041;2024-01-01 00:00:00; ;3.49;7.0
9042;9042;2024-01-01 00:00:00; ;3.49;7.0
9043;9043;2024-01-01 00:00:00; ;3.49;7.0
9044;9044;2024-01-01 00:00:00; ;3.49;7.0
9045;9045;2024-01-01 00:00:00; ;3.49;7.0
9046;9046;2024-01-01 00:00:00; ;3.49;7.0
9047;9047;2024-01-01 00:00:00; ;3.49;7.0
9048;9048;2024-01-01 00:00:00; ;3.49;7.0
9049;9049;2024-01-01 00:00:00; ;3.49;7.0
9050;9050;2024-01-01 00:00:00; ;3.49;7.0
9051;9051;2024-01-01 00:00:00; ;3.49;7.0
9052;9052;2024-01-01 00:00:00; ;3.49;7.0
9053;9053;2024-01-01 00:00:00; ;3.49;7.0
9054;9054;2024-01-01 00:00:00; ;3.49;7.0
9055;9055;2024-01-01 00:00:00; ;3.49;7.0
9056;9056;2024-01-01 00:00:00; ;3.49;7.0
9057;9057;2024-01-01 00:00:00; ;3.49;7.0
9058;9058;2024-01-01 00:00:00; ;3.49;7.0
9059;9059;2024-01-01 00:00:00; ;3.49;7.0
9060;9060;2024-01-01 00:00:00; ;3.49;7.0
9061;9061;2024-01-01 00:00:00; ;3.49;7.0
9062;9062;2024-01-01 00:00:00; ;3.49;7.0
9063;9063;2024-01-01 00:00:00; ;3.49;7.0
9064;9064;2024-01-01 00:00:00; ;3.49;7.0
9065;9065;2024-01-01 00:00:00; ;3.49;7.0
9066;9066;2024-01-01 00:00:00; ;3.49;7.0
9067;9067;2024-01-01 00:00:00; ;3.49;7.0
9068;9068;2024-01-01 00:00:00; ;3.49;7.0
9069;9069;2024-01-01 00:00:00; ;3.49;7.0
9070;9070;2024-01-01 00:00:00; ;3.49;7.0
9071;9071;2024-01-01 00:00:00; ;3.49;7.0
9072;9072;2024-01-01 00:00:00; ;3.49;7.0
9073;9073;2024-01-01 00:00:00; ;3.49;7.0
9074;9074;2024-01-01 00:00:00; ;3.49;7.0
9075;9075;2024-01-01 00:00:00; ;3.49;7.0
9076;9076;2024-01-01 00:00:00; ;3.49;7.0
9077;9077;2024-01-01 00:00:00; ;3.49;7.0
9078;9078;2024-01-01 00:00:00; ;3.49;7.0
9079;9079;2024-01-01 00:00:00; ;3.49;7.0
9080;9080;2024-01-01 00:00:00; ;3.49;7.0
9081;9081;2024-01-01 00:00:00; ;3.49;7.0
9082;9082;2024-01-01 00:00:00; ;3.49;7.0
9083;9083;2024-01-01 00:00:00; ;3.49;7.0
9084;9084;2024-01-01 00:00:00; ;3.49;7.0
9085;9085;2024-01-01 00:00:00; ;3.49;7.0
9086;9086;2024-01-01 00:00:00; ;3.49;7.0
9087;9087;2024-01-01 00:00:00; ;3.49;7.0
9088;9088;2024-01-01 00:00:00; ;3.49;7.0
9089;9089;2024-01-01 00:00:00; ;3.49;7.0
9090;9090;2024-01-01 00:00:00; ;3.49;7.0
9091;9091;2024-01-01 00:00:00; ;3.49;7.0
9092;9092;2024-01-01 00:00:00; ;3.49;7.0
9093;9093;2024-01-01 00:00:00; ;3.49;7.0
9094;9094;2024-01-01 00:00:00; ;3.49;7.0
9095;9095;2024-01-01 00:00:00; ;3.49;7.0
9096;9096;2024-01-01 00:00:00; ;3.49;7.0
9097;9097;2024-01-01 00:00:00; ;3.49;7.0
9098;9098;2024-01-01 00:00:00; ;3.49;7.0
9099;9099;2024-01-01 00:00:00; ;3.49;7.0
9100;9100;2024-01-01 00:00:00; ;3.49;7.0
9101;9101;2024-01-01 00:00:00; ;3.49;7.0
9102;9102;2024-01-01 00:00:00; ;3.49;7.0
9103;9103;2024-01-01 00:00:00; ;3.49;7.0
9104;9104;2024-01-01 00:00:00; ;3.49;7.0
9105;9105;2024-01-01 00:00:00; ;3.49;7.0
9106;9106;2024-01-01 00:00:00; ;3.49;7.0
9107;9107;2024-01-01 00:00:00; ;3.49;7.0
9108;9108;2024-01-01 00:00:00; ;3.49;7.0
9109;9109;2024-01-01 00:00:00; ;3.49;7.0
9110;9110;2024-01-01 00:00:00; ;3.49;7.0
9111;9111;2024-01-01 00:00:00; ;3.49;7.0
9112;9112;2024-01-01 00:00:00; ;3.49;7.0
9113;9113;2024-01-01 00:00:00; ;3.49;7.0
9114;9114;2024-01-01 00:00:00; ;3.49;7.0
9115;9115;2024-01-01 00:00:00; ;3.49;7.0
9116;9116;2024-01-01 00:00:00; ;3.49;7.0
9117;9117;2024-01-01 00:00:00; ;3.49;7.0
9118;9118;2024-01-01 00:00:00; ;3.49;7.0
9119;9119;2024-01-01 00:00:00; ;3.49;7.0
9120;9120;2024-01-01 00:00:00; ;3.49;7.0
9121;9121;2024-01-01 00:00:00; ;3.49;7.0
9122;9122;2024-01-01 00:00:00; ;3.49;7.0
9123;9123;2024-01-01 00:00:00; ;3.49;7.0
9124;9124;2024-01-01 00:00:00; ;3.49;7.0
9125;9125;2024-01-01 00:00:00; ;3.49;7.0
9126;9126;2024-01-01 00:00:00; ;3.49;7.0
9127;9127;2024-01-01 00:00:00; ;3.49;7.0
9128;9128;2024-01-01 00:00:00; ;3.49;7.0
9129;9129;2024-01-01 00:00:00; ;3.49;7.0
9130;9130;2024-01-01 00:00:00; ;3.49;7.0
9131;9131;2024-01-01 00:00:00; ;3.49;7.0
9132;9132;2024-01-01 00:00:00; ;3.49;7.0
9133;9133;2024-01-01 00:00:00; ;3.49;7.0
9134;9134;2024-01-01 00:00:00; ;3.49;7.0
9135;9135;2024-01-01 00:00:00; ;3.49;7.0
9136;9136;2024-01-01 00:00:00; ;3.49;7.0
9137;9137;2024-01-01 00:00:00; ;3.49;7.0
9138;9138;2024-01-01 00:00:00; ;3.49;7.0
9139;9139;2024-01-01 00:00:00; ;3.49;7.0
9140;9140;2024-01-01 00:00:00; ;3.49;7.0
9141;9141;2024-01-01 00:00:00; ;3.49;7.0
9142;9142;2024-01-01 00:00:00; ;3.49;7.0
9143;9143;2024-01-01 00:00:00; ;3.49;7.0
9144;9144;2024-01-01 00:00:00; ;3.49;7.0
9145;9145;2024-01-01 00:00:00; ;3.49;7.0
9146;9146;2024-01-01 00:00:00; ;3.49;7.0
9147;9147;2024-01-01 00:00:00; ;3.49;7.0
9148;9148;2024-01-01 00:00:00; ;3.49;7.0
9149;9149;2024-01-01 00:00:00; ;3.49;7.0
9150;9150;2024-01-01 00:00:00; ;3.49;7.0
9151;9151;2024-01-01 00:00:00; ;3.49;7.0
9152;9152;2024-01-01 00:00:00; ;3.49;7.0
9153;9153;2024-01-01 00:00:00; ;3.49;7.0
9154;9154;2024-01-01 00:00:00; ;3.49;7.0
9155;9155;2024-01-01 00:00:00; ;3.49;7.0
9156;9156;2024-01-01 00:00:00; ;3.49;7.0
9157;9157;2024-01-01 00:00:00; ;3.49;7.0
9158;9158;2024-01-01 00:00:00; ;3.49;7.0
9159;9159;2024-01-01 00:00:00; ;3.49;7.0
9160;9160;2024-01-01 00:00:00; ;3.49;7.0
9161;9161;2024-01-01 00:00:00; ;3.49;7.0
9162;9162;2024-01-01 00:00:00; ;3.49;7.0
9163;9163;2024-01-01 00:00:00; ;3.49;7.0
9164;9164;2024-01-01 00:00:00; ;3.49;7.0
9165;9165;2024-01-01 00:00:00; ;3.49;7.0
9166;9166;2024-01-01 00:00:00; ;3.49;7.0
9167;9167;2024-01-01 00:00:00; ;3.49;7.0
9168;9168;2024-01-01 00:00:00; ;3.49;7.0
9169;9169;2024-01-01 00:00:00; ;3.49;7.0
9170;9170;2024-01-01 00:00:00; ;3.49;7.0
9171;9171;2024-01-01 00:00:00; ;3.49;7.0
9172;9172;2024-01-01 00:00:00; ;3.49;7.0
9173;9173;2024-01-01 00:00:00; ;3.49;7.0
9174;9174;2024-01-01 00:00:00; ;3.49;7.0
9175;9175;2024-01-01 00:00:00; ;3.49;7.0
9176;9176;2024-01-01 00:00:00; ;3.49;7.0
