PRODUCT_ID;SUPPLIER_ID;BATCH_ID;PURCHASE_PRICE
5325;3;42358;
5326;4;42359;
5326;6;42360;
5326;6;42361;
5326;3;42362;
5327;1;42363;
5327;5;42364;
5327;1;42365;
5327;6;42366;
5327;5;42367;
5327;6;42368;
5327;4;42369;
5327;2;42370;
5327;1;42371;
5328;6;42372;
5328;1;42373;
5328;1;42374;
5328;2;42375;
5329;6;42376;
5329;2;42377;
5329;3;42378;
5329;3;42379;
5329;1;42380;
5329;1;42381;
5330;2;42382;
5330;2;42383;
5330;1;42384;
5331;6;42385;
5331;1;42386;
5331;2;42387;
5331;4;42388;
5332;3;42389;
5332;3;42390;
5332;2;42391;
5333;5;42392;
5333;1;42393;
5333;5;42394;
5333;6;42395;
5334;3;42396;
5334;2;42397;
5334;6;42398;
5334;6;42399;
5334;6;42400;
5334;1;42401;
5335;5;42402;
5335;6;42403;
5335;2;42404;
5335;5;42405;
5335;3;42406;
5335;6;42407;
5335;2;42408;
5336;1;42409;
5336;5;42410;
5336;2;42411;
5336;6;42412;
5337;2;42413;
5337;6;42414;
5337;2;42415;
5337;1;42416;
5337;6;42417;
5337;3;42418;
5337;5;42419;
5337;6;42420;
5337;6;42421;
5337;6;42422;
5338;3;42423;
5338;3;42424;
5338;4;42425;
5338;2;42426;
5338;2;42427;
5338;3;42428;
5338;6;42429;
5339;2;42430;
5339;4;42431;
5339;6;42432;
5339;6;42433;
5339;1;42434;
5340;6;42435;
5340;6;42436;
5340;3;42437;
5340;1;42438;
5340;2;42439;
5340;6;42440;
5340;1;42441;
5340;5;42442;
5341;5;42443;
5341;4;42444;
5341;6;42445;
5341;6;42446;
5341;2;42447;
5341;5;42448;
5341;6;42449;
5342;2;42450;
5342;2;42451;
5342;3;42452;
5342;5;42453;
5342;1;42454;
5342;6;42455;
5343;1;42456;
5343;5;42457;
5343;3;42458;
5343;2;42459;
5343;3;42460;
5343;5;42461;
5343;6;42462;
5343;6;42463;
5344;6;42464;
5344;1;42465;
5344;6;42466;
5345;1;42467;
5345;3;42468;
5345;1;42469;
5345;1;42470;
5345;6;42471;
5345;6;42472;
5345;4;42473;
5345;3;42474;
5346;5;42475;
5346;1;42476;
5346;5;42477;
5346;3;42478;
5347;3;42479;
5347;6;42480;
5347;3;42481;
5347;1;42482;
5347;3;42483;
5348;4;42484;
5348;2;42485;
5348;1;42486;
5348;4;42487;
5348;3;42488;
5349;5;42489;
5349;6;42490;
5349;1;42491;
5349;2;42492;
5349;6;42493;
5349;6;42494;
5349;5;42495;
5349;4;42496;
5349;3;42497;
5349;1;42498;
5350;2;42499;
5350;1;42500;
5350;1;42501;
5350;3;42502;
5350;4;42503;
5350;4;42504;
5350;4;42505;
5351;2;42506;
5351;3;42507;
5351;6;42508;
5351;3;42509;
5351;1;42510;
5351;5;42511;
5351;4;42512;
5352;3;42513;
5352;1;42514;
5352;6;42515;
5353;6;42516;
5353;1;42517;
5353;6;42518;
5353;6;42519;
5354;1;42520;
5354;2;42521;
5354;4;42522;
5354;2;42523;
5355;1;42524;
5355;1;42525;
5355;2;42526;
5355;1;42527;
5355;2;42528;
5355;5;42529;
5355;6;42530;
5355;5;42531;
5355;6;42532;
5356;5;42533;
5356;1;42534;
5356;6;42535;
5357;6;42536;
5357;5;42537;
5357;3;42538;
5357;5;42539;
5357;2;42540;
5357;2;42541;
5357;6;42542;
5357;2;42543;
5358;1;42544;
5358;1;42545;
5358;6;42546;
5358;6;42547;
5358;4;42548;
5359;2;42549;
5359;3;42550;
5359;5;42551;
5359;3;42552;
5359;3;42553;
5359;3;42554;
5359;3;42555;
5359;2;42556;
5359;2;42557;
5360;6;42558;
5360;6;42559;
5360;2;42560;
5361;6;42561;
5361;2;42562;
5361;3;42563;
5361;4;42564;
5361;6;42565;
5361;3;42566;
5362;6;42567;
5362;3;42568;
5362;3;42569;
5362;6;42570;
5362;6;42571;
5362;5;42572;
5363;6;42573;
5363;3;42574;
5363;2;42575;
5364;6;42576;
5364;1;42577;
5364;1;42578;
5365;1;42579;
5365;4;42580;
5365;1;42581;
5365;4;42582;
5366;4;42583;
5366;6;42584;
5366;4;42585;
5367;5;42586;
5367;6;42587;
5367;1;42588;
5367;2;42589;
5368;6;42590;
5368;3;42591;
5368;6;42592;
5368;6;42593;
5369;5;42594;
5369;6;42595;
5369;4;42596;
5369;6;42597;
5369;4;42598;
5369;3;42599;
5369;3;42600;
5369;5;42601;
5370;5;42602;
5370;2;42603;
5370;5;42604;
5371;5;42605;
5371;1;42606;
5371;4;42607;
5372;1;42608;
5372;4;42609;
5372;4;42610;
5372;1;42611;
5372;1;42612;
5373;3;42613;
5373;3;42614;
5373;6;42615;
5373;4;42616;
5374;2;42617;
5374;1;42618;
5374;6;42619;
5374;1;42620;
5375;2;42621;
5375;6;42622;
5375;1;42623;
5375;3;42624;
5376;5;42625;
5376;1;42626;
5376;1;42627;
5376;2;42628;
5376;6;42629;
5377;6;42630;
5377;5;42631;
5377;6;42632;
5377;1;42633;
5377;2;42634;
5377;6;42635;
5377;1;42636;
5377;2;42637;
5378;1;42638;
5378;1;42639;
5378;5;42640;
5378;3;42641;
5379;3;42642;
5379;2;42643;
5379;1;42644;
5380;5;42645;
5380;6;42646;
5380;6;42647;
5380;3;42648;
5380;4;42649;
5381;2;42650;
5381;2;42651;
5381;6;42652;
5381;1;42653;
5382;5;42654;
5382;5;42655;
5382;3;42656;
5382;6;42657;
5383;5;42658;
5383;1;42659;
5383;4;42660;
5383;3;42661;
5384;6;42662;
5384;2;42663;
5384;6;42664;
5384;2;42665;
5385;5;42666;
5385;6;42667;
5385;3;42668;
5385;3;42669;
5386;2;42670;
5386;3;42671;
5386;6;42672;
5386;1;42673;
5386;4;42674;
5386;2;42675;
5386;6;42676;
5387;2;42677;
5387;1;42678;
5387;2;42679;
5387;3;42680;
5387;6;42681;
5387;5;42682;
5387;6;42683;
5387;6;42684;
5388;6;42685;
5388;6;42686;
5388;4;42687;
5388;3;42688;
5389;2;42689;
5389;2;42690;
5389;1;42691;
5390;4;42692;
5390;5;42693;
5390;2;42694;
5390;5;42695;
5390;2;42696;
5391;1;42697;
5391;1;42698;
5391;4;42699;
5391;5;42700;
5391;3;42701;
5392;6;42702;
5392;6;42703;
5392;1;42704;
5393;3;42705;
5393;6;42706;
5393;3;42707;
5394;1;42708;
5394;6;42709;
5394;3;42710;
5394;6;42711;
5395;4;42712;
5395;6;42713;
5395;2;42714;
5396;5;42715;
5396;4;42716;
5396;2;42717;
5397;5;42718;
5397;5;42719;
5397;5;42720;
5398;2;42721;
5398;3;42722;
5398;5;42723;
5399;6;42724;
5399;3;42725;
5399;4;42726;
5399;1;42727;
5399;2;42728;
5400;6;42729;
5400;6;42730;
5400;3;42731;
5401;5;42732;
5401;6;42733;
5401;3;42734;
5402;2;42735;
5402;6;42736;
5402;6;42737;
5402;2;42738;
5402;3;42739;
5402;3;42740;
5402;3;42741;
5402;2;42742;
5403;4;42743;
5403;2;42744;
5403;5;42745;
5404;5;42746;
5404;6;42747;
5404;2;42748;
5404;1;42749;
5404;6;42750;
5404;4;42751;
5404;6;42752;
5404;2;42753;
5404;6;42754;
5404;1;42755;
5404;2;42756;
5404;2;42757;
5404;6;42758;
5404;6;42759;
5404;6;42760;
5405;5;42761;
5405;6;42762;
5405;6;42763;
5405;4;42764;
5405;5;42765;
5405;1;42766;
5405;4;42767;
5405;5;42768;
5405;2;42769;
5406;2;42770;
5406;6;42771;
5406;2;42772;
5406;3;42773;
5406;1;42774;
5406;4;42775;
5406;3;42776;
5407;1;42777;
5407;1;42778;
5407;2;42779;
5407;2;42780;
5407;4;42781;
5407;1;42782;
5408;2;42783;
5408;3;42784;
5408;4;42785;
5408;2;42786;
5408;2;42787;
5409;1;42788;
5409;2;42789;
5409;2;42790;
5409;6;42791;
5409;2;42792;
5410;5;42793;
5410;3;42794;
5410;3;42795;
5411;6;42796;
5411;6;42797;
5411;3;42798;
5411;5;42799;
5412;3;42800;
5412;4;42801;
5412;3;42802;
5413;1;42803;
5413;1;42804;
5413;4;42805;
5413;2;42806;
5413;3;42807;
5414;1;42808;
5414;1;42809;
5414;3;42810;
5415;1;42811;
5415;2;42812;
5415;1;42813;
5415;3;42814;
5415;5;42815;
5416;6;42816;
5416;6;42817;
5416;6;42818;
5417;3;42819;
5417;6;42820;
5417;1;42821;
5417;4;42822;
5418;3;42823;
5418;1;42824;
5418;2;42825;
5418;4;42826;
5418;1;42827;
5419;5;42828;
5419;1;42829;
5419;1;42830;
5419;6;42831;
5420;3;42832;
5420;2;42833;
5420;1;42834;
5420;6;42835;
5420;6;42836;
5420;4;42837;
5420;4;42838;
5420;1;42839;
5421;5;42840;
5421;1;42841;
5421;5;42842;
5421;3;42843;
5421;6;42844;
5421;3;42845;
5421;3;42846;
5422;2;42847;
5422;4;42848;
5422;5;42849;
5422;6;42850;
5423;6;42851;
5423;5;42852;
5423;6;42853;
5423;1;42854;
5423;1;42855;
5424;4;42856;
5424;3;42857;
5424;5;42858;
5424;5;42859;
5424;2;42860;
5425;6;42861;
5425;3;42862;
5425;2;42863;
5426;2;42864;
5426;3;42865;
5426;3;42866;
5426;1;42867;
5426;6;42868;
5426;3;42869;
5427;1;42870;
5427;4;42871;
5427;4;42872;
5428;2;42873;
5428;1;42874;
5428;5;42875;
5428;6;42876;
5428;6;42877;
5429;5;42878;
5429;1;42879;
5429;1;42880;
5430;2;42881;
5430;6;42882;
5430;6;42883;
5431;6;42884;
5431;5;42885;
5431;2;42886;
5431;3;42887;
5431;1;42888;
5431;4;42889;
5431;6;42890;
5431;2;42891;
5431;4;42892;
5432;2;42893;
5432;3;42894;
5432;3;42895;
5433;6;42896;
5433;5;42897;
5433;2;42898;
5433;3;42899;
5433;5;42900;
5433;2;42901;
5433;1;42902;
5434;2;42903;
5434;1;42904;
5434;2;42905;
5435;3;42906;
5435;1;42907;
5435;4;42908;
5435;2;42909;
5436;3;42910;
5436;6;42911;
5436;1;42912;
5436;6;42913;
5436;1;42914;
5436;2;42915;
5437;1;42916;
5437;5;42917;
5437;1;42918;
5438;6;42919;
5438;1;42920;
5438;5;42921;
5438;2;42922;
5438;6;42923;
5438;2;42924;
5438;3;42925;
5438;3;42926;
5438;6;42927;
5438;2;42928;
5439;6;42929;
5439;3;42930;
5439;6;42931;
5439;4;42932;
5439;5;42933;
5439;6;42934;
5439;1;42935;
5439;6;42936;
5439;5;42937;
5439;6;42938;
5440;3;42939;
5440;1;42940;
5440;4;42941;
5440;1;42942;
5440;1;42943;
5441;6;42944;
5441;5;42945;
5441;4;42946;
5441;5;42947;
5441;2;42948;
5441;6;42949;
5441;1;42950;
5441;1;42951;
5441;3;42952;
5442;5;42953;
5442;1;42954;
5442;6;42955;
5443;3;42956;
5443;1;42957;
5443;4;42958;
5444;3;42959;
5444;6;42960;
5444;6;42961;
5445;3;42962;
5445;5;42963;
5445;1;42964;
5445;5;42965;
5446;1;42966;
5446;6;42967;
5446;1;42968;
5447;3;42969;
5447;2;42970;
5447;1;42971;
5448;3;42972;
5448;6;42973;
5448;5;42974;
5448;3;42975;
5449;6;42976;
5449;3;42977;
5449;2;42978;
5450;3;42979;
5450;1;42980;
5450;3;42981;
5451;3;42982;
5451;6;42983;
5451;6;42984;
5451;4;42985;
5452;6;42986;
5452;6;42987;
5452;1;42988;
5452;3;42989;
5452;6;42990;
5452;3;42991;
5453;2;42992;
5453;3;42993;
5453;5;42994;
5454;2;42995;
5454;3;42996;
5454;4;42997;
5455;1;42998;
5455;3;42999;
5455;3;43000;
5456;6;43001;
5456;6;43002;
5456;6;43003;
5457;2;43004;
5457;6;43005;
5457;5;43006;
5457;3;43007;
5457;4;43008;
5458;1;43009;
5458;5;43010;
5458;2;43011;
5459;5;43012;
5459;5;43013;
5459;6;43014;
5460;6;43015;
5460;6;43016;
5460;4;43017;
5460;5;43018;
5461;2;43019;
5461;3;43020;
5461;6;43021;
5461;6;43022;
5462;1;43023;
5462;1;43024;
5462;2;43025;
5462;3;43026;
5463;1;43027;
5463;1;43028;
5463;3;43029;
5464;1;43030;
5464;1;43031;
5464;6;43032;
5464;1;43033;
5464;2;43034;
5464;3;43035;
5464;4;43036;
5464;1;43037;
5465;5;43038;
5465;2;43039;
5465;3;43040;
5465;6;43041;
5465;2;43042;
5465;1;43043;
5465;1;43044;
5466;2;43045;
5466;1;43046;
5466;6;43047;
5466;6;43048;
5466;3;43049;
5467;3;43050;
5467;6;43051;
5467;1;43052;
5468;5;43053;
5468;4;43054;
5468;6;43055;
5468;1;43056;
5469;6;43057;
5469;5;43058;
5469;2;43059;
5469;5;43060;
5470;6;43061;
5470;5;43062;
5470;3;43063;
5470;6;43064;
5471;3;43065;
5471;1;43066;
5471;4;43067;
5471;6;43068;
5471;2;43069;
5471;5;43070;
5472;2;43071;
5472;6;43072;
5472;5;43073;
5472;5;43074;
5473;5;43075;
5473;3;43076;
5473;5;43077;
5474;1;43078;
5474;1;43079;
5474;2;43080;
5475;6;43081;
5475;2;43082;
5475;3;43083;
5475;4;43084;
5476;4;43085;
5476;5;43086;
5476;1;43087;
5476;6;43088;
5476;1;43089;
5477;4;43090;
5477;6;43091;
5477;3;43092;
5477;5;43093;
5477;2;43094;
5478;2;43095;
5478;3;43096;
5478;1;43097;
5479;5;43098;
5479;6;43099;
5479;2;43100;
5480;6;43101;
5480;3;43102;
5480;6;43103;
5480;5;43104;
5480;1;43105;
5480;1;43106;
5481;3;43107;
5481;5;43108;
5481;4;43109;
5482;5;43110;
5482;3;43111;
5482;5;43112;
5483;3;43113;
5483;5;43114;
5483;4;43115;
5484;2;43116;
5484;6;43117;
5484;6;43118;
5484;3;43119;
5485;6;43120;
5485;6;43121;
5485;3;43122;
5485;6;43123;
5486;3;43124;
5486;3;43125;
5486;4;43126;
5486;3;43127;
5486;4;43128;
5486;2;43129;
5487;6;43130;
5487;6;43131;
5487;2;43132;
5488;5;43133;
5488;2;43134;
5488;2;43135;
5488;3;43136;
5488;1;43137;
5488;6;43138;
5488;1;43139;
5488;3;43140;
5488;4;43141;
5489;4;43142;
5489;1;43143;
5489;2;43144;
5489;5;43145;
5489;4;43146;
5489;4;43147;
5490;3;43148;
5490;1;43149;
5490;5;43150;
5490;1;43151;
5491;3;43152;
5491;6;43153;
5491;6;43154;
5491;5;43155;
5491;5;43156;
5491;3;43157;
5492;4;43158;
5492;3;43159;
5492;3;43160;
5492;6;43161;
5492;6;43162;
5493;3;43163;
5493;5;43164;
5493;2;43165;
5493;4;43166;
5494;6;43167;
5494;1;43168;
5494;5;43169;
5495;2;43170;
5495;3;43171;
5495;1;43172;
5495;5;43173;
5495;1;43174;
5495;3;43175;
5496;6;43176;
5496;5;43177;
5496;6;43178;
5497;5;43179;
5497;4;43180;
5497;3;43181;
5498;6;43182;
5498;5;43183;
5498;5;43184;
5499;6;43185;
5499;2;43186;
5499;5;43187;
5500;3;43188;
5500;4;43189;
5500;2;43190;
5501;6;43191;
5501;1;43192;
5501;2;43193;
5501;3;43194;
5501;6;43195;
5501;6;43196;
5501;6;43197;
5501;3;43198;
5502;2;43199;
5502;2;43200;
5502;1;43201;
5502;6;43202;
5502;6;43203;
5503;6;43204;
5503;3;43205;
5503;6;43206;
5504;5;43207;
5504;1;43208;
5504;3;43209;
5504;5;43210;
5504;6;43211;
5505;6;43212;
5505;5;43213;
5505;1;43214;
5506;5;43215;
5506;5;43216;
5506;3;43217;
5506;3;43218;
5506;4;43219;
5507;6;43220;
5507;5;43221;
5507;3;43222;
5508;3;43223;
5508;6;43224;
5508;5;43225;
5509;2;43226;
5509;4;43227;
5509;1;43228;
5509;6;43229;
5509;1;43230;
5509;2;43231;
5509;4;43232;
5510;6;43233;
5510;5;43234;
5510;2;43235;
5510;1;43236;
5511;5;43237;
5511;6;43238;
5511;1;43239;
5511;6;43240;
5512;1;43241;
5512;2;43242;
5512;3;43243;
5513;1;43244;
5513;5;43245;
5513;5;43246;
5513;5;43247;
5514;3;43248;
5514;3;43249;
5514;5;43250;
5515;4;43251;
5515;2;43252;
5515;6;43253;
5515;3;43254;
5515;1;43255;
5516;2;43256;
5516;3;43257;
5516;1;43258;
5517;6;43259;
5517;4;43260;
5517;2;43261;
5518;3;43262;
5518;3;43263;
5518;6;43264;
5519;6;43265;
5519;5;43266;
5519;3;43267;
5520;2;43268;
5520;2;43269;
5520;5;43270;
5521;3;43271;
5521;3;43272;
5521;2;43273;
5521;5;43274;
5522;2;43275;
5522;3;43276;
5522;3;43277;
5523;6;43278;
5523;3;43279;
5523;3;43280;
5523;6;43281;
5523;4;43282;
5523;5;43283;
5524;2;43284;
5524;6;43285;
5524;6;43286;
5524;4;43287;
5525;3;43288;
5525;5;43289;
5525;2;43290;
5526;1;43291;
5526;1;43292;
5526;3;43293;
5527;3;43294;
5527;2;43295;
5527;1;43296;
5527;2;43297;
5528;6;43298;
5528;2;43299;
5528;2;43300;
5529;5;43301;
5529;2;43302;
5529;2;43303;
5529;5;43304;
5530;3;43305;
5530;2;43306;
5530;4;43307;
5530;3;43308;
5530;5;43309;
5530;1;43310;
5530;5;43311;
5531;4;43312;
5531;3;43313;
5531;5;43314;
5532;5;43315;
5532;2;43316;
5532;3;43317;
5533;3;43318;
5533;1;43319;
5533;1;43320;
5533;2;43321;
5534;6;43322;
5534;5;43323;
5534;5;43324;
5534;4;43325;
5534;1;43326;
5534;6;43327;
5535;1;43328;
5535;2;43329;
5535;3;43330;
5536;4;43331;
5536;5;43332;
5536;5;43333;
5536;2;43334;
5537;4;43335;
5537;6;43336;
5537;6;43337;
5537;6;43338;
5537;2;43339;
5538;1;43340;
5538;5;43341;
5538;2;43342;
5538;6;43343;
5538;4;43344;
5539;6;43345;
5539;2;43346;
5539;3;43347;
5540;2;43348;
5540;2;43349;
5540;1;43350;
5541;1;43351;
5541;6;43352;
5541;2;43353;
5542;3;43354;
5542;6;43355;
5542;5;43356;
5542;1;43357;
5542;5;43358;
5543;5;43359;
5543;1;43360;
5543;2;43361;
5544;3;43362;
5544;6;43363;
5544;3;43364;
5545;5;43365;
5545;4;43366;
5545;1;43367;
5545;2;43368;
5545;6;43369;
5545;1;43370;
5546;6;43371;
5546;6;43372;
5546;3;43373;
5547;1;43374;
5547;4;43375;
5547;3;43376;
5547;1;43377;
5548;2;43378;
5548;3;43379;
5548;3;43380;
5548;1;43381;
5549;5;43382;
5549;5;43383;
5549;2;43384;
5550;4;43385;
5550;1;43386;
5550;1;43387;
5551;1;43388;
5551;5;43389;
5551;3;43390;
5552;6;43391;
5552;2;43392;
5552;6;43393;
5552;5;43394;
5553;5;43395;
5553;3;43396;
5553;5;43397;
5554;1;43398;
5554;6;43399;
5554;6;43400;
5555;2;43401;
5555;6;43402;
5555;2;43403;
5555;1;43404;
5555;5;43405;
5555;2;43406;
5556;1;43407;
5556;4;43408;
5556;6;43409;
5556;2;43410;
5556;6;43411;
5557;1;43412;
5557;4;43413;
5557;6;43414;
5557;5;43415;
5558;3;43416;
5558;3;43417;
5558;4;43418;
5558;4;43419;
5558;6;43420;
5559;1;43421;
5559;4;43422;
5559;3;43423;
5559;2;43424;
5559;6;43425;
5560;5;43426;
5560;3;43427;
5560;6;43428;
5561;2;43429;
5561;2;43430;
5561;6;43431;
5561;5;43432;
5561;2;43433;
5562;1;43434;
5562;6;43435;
5562;3;43436;
5562;1;43437;
5562;5;43438;
5563;3;43439;
5563;6;43440;
5563;6;43441;
5564;6;43442;
5564;6;43443;
5564;1;43444;
5565;6;43445;
5565;3;43446;
5565;3;43447;
5565;3;43448;
5566;6;43449;
5566;6;43450;
5566;5;43451;
5567;5;43452;
5567;1;43453;
5567;6;43454;
5567;3;43455;
5568;1;43456;
5568;4;43457;
5568;1;43458;
5568;3;43459;
5568;3;43460;
5568;2;43461;
5568;2;43462;
5569;4;43463;
5569;2;43464;
5569;2;43465;
5569;4;43466;
5569;3;43467;
5569;4;43468;
5569;6;43469;
5569;4;43470;
5570;1;43471;
5570;4;43472;
5570;6;43473;
5570;1;43474;
5571;3;43475;
5571;6;43476;
5571;5;43477;
5572;1;43478;
5572;3;43479;
5572;6;43480;
5573;1;43481;
5573;4;43482;
5573;6;43483;
5573;3;43484;
5574;4;43485;
5574;6;43486;
5574;6;43487;
5575;5;43488;
5575;6;43489;
5575;2;43490;
5576;1;43491;
5576;3;43492;
5576;6;43493;
5576;5;43494;
5576;3;43495;
5577;1;43496;
5577;4;43497;
5577;5;43498;
5577;2;43499;
5578;6;43500;
5578;1;43501;
5578;6;43502;
5579;2;43503;
5579;4;43504;
5579;1;43505;
5579;4;43506;
5580;6;43507;
5580;5;43508;
5580;1;43509;
5581;5;43510;
5581;4;43511;
5581;6;43512;
5582;6;43513;
5582;3;43514;
5582;1;43515;
5582;1;43516;
5583;4;43517;
5583;1;43518;
5583;6;43519;
5584;1;43520;
5584;3;43521;
5584;5;43522;
5584;5;43523;
5585;6;43524;
5585;4;43525;
5585;5;43526;
5586;6;43527;
5586;3;43528;
5586;4;43529;
5587;3;43530;
5587;2;43531;
5587;4;43532;
5587;3;43533;
5588;4;43534;
5588;5;43535;
5588;6;43536;
5588;6;43537;
5589;2;43538;
5589;2;43539;
5589;2;43540;
5589;3;43541;
5590;1;43542;
5590;6;43543;
5590;5;43544;
5591;6;43545;
5591;1;43546;
5591;2;43547;
5591;4;43548;
5592;5;43549;
5592;6;43550;
5592;6;43551;
5592;6;43552;
5592;2;43553;
5592;1;43554;
5593;3;43555;
5593;1;43556;
5593;4;43557;
5593;2;43558;
5593;2;43559;
5594;1;43560;
5594;5;43561;
5594;4;43562;
5594;1;43563;
5594;3;43564;
5594;1;43565;
5595;4;43566;
5595;3;43567;
5595;2;43568;
5595;6;43569;
5595;5;43570;
5595;2;43571;
5595;3;43572;
5595;2;43573;
5596;6;43574;
5596;3;43575;
5596;1;43576;
5596;2;43577;
5597;6;43578;
5597;5;43579;
5597;5;43580;
5598;5;43581;
5598;4;43582;
5598;1;43583;
5599;5;43584;
5599;4;43585;
5599;5;43586;
5599;2;43587;
5600;4;43588;
5600;6;43589;
5600;6;43590;
5601;6;43591;
5601;3;43592;
5601;5;43593;
5602;6;43594;
5602;5;43595;
5602;2;43596;
5602;6;43597;
5602;6;43598;
5602;5;43599;
5602;2;43600;
5603;5;43601;
5603;3;43602;
5603;4;43603;
5604;3;43604;
5604;1;43605;
5604;2;43606;
5604;5;43607;
5604;6;43608;
5605;6;43609;
5605;6;43610;
5605;6;43611;
5605;3;43612;
5606;4;43613;
5606;1;43614;
5606;3;43615;
5607;1;43616;
5607;4;43617;
5607;2;43618;
5607;6;43619;
5607;5;43620;
5607;4;43621;
5608;1;43622;
5608;6;43623;
5608;2;43624;
5609;2;43625;
5609;4;43626;
5609;4;43627;
5610;1;43628;
5610;2;43629;
5610;4;43630;
5611;3;43631;
5611;2;43632;
5611;5;43633;
5611;2;43634;
5612;4;43635;
5612;2;43636;
5612;4;43637;
5612;5;43638;
5613;3;43639;
5613;6;43640;
5613;1;43641;
5613;6;43642;
5613;3;43643;
5614;3;43644;
5614;1;43645;
5614;5;43646;
5614;2;43647;
5615;3;43648;
5615;2;43649;
5615;6;43650;
5616;3;43651;
5616;2;43652;
5616;4;43653;
5616;6;43654;
5616;6;43655;
5617;2;43656;
5617;3;43657;
5617;6;43658;
5617;2;43659;
5617;5;43660;
5617;4;43661;
5617;3;43662;
5618;1;43663;
5618;3;43664;
5618;6;43665;
5619;3;43666;
5619;4;43667;
5619;1;43668;
5619;6;43669;
5620;6;43670;
5620;1;43671;
5620;3;43672;
5621;6;43673;
5621;5;43674;
5621;4;43675;
5621;2;43676;
5622;5;43677;
5622;3;43678;
5622;4;43679;
5623;2;43680;
5623;6;43681;
5623;6;43682;
5623;1;43683;
5624;5;43684;
5624;5;43685;
5624;3;43686;
5625;4;43687;
5625;5;43688;
5625;6;43689;
5626;6;43690;
5626;5;43691;
5626;4;43692;
5627;3;43693;
5627;1;43694;
5627;6;43695;
5627;2;43696;
5628;6;43697;
5628;6;43698;
5628;3;43699;
5629;2;43700;
5629;5;43701;
5629;6;43702;
5630;4;43703;
5630;2;43704;
5630;5;43705;
5631;4;43706;
5631;2;43707;
5631;1;43708;
5632;4;43709;
5632;2;43710;
5632;6;43711;
5632;2;43712;
5633;5;43713;
5633;6;43714;
5633;3;43715;
5634;6;43716;
5634;2;43717;
5634;2;43718;
5635;5;43719;
5635;6;43720;
5635;2;43721;
5636;6;43722;
5636;5;43723;
5636;6;43724;
5637;4;43725;
5637;1;43726;
5637;3;43727;
5638;5;43728;
5638;6;43729;
5638;1;43730;
5639;1;43731;
5639;2;43732;
5639;1;43733;
5639;3;43734;
5640;4;43735;
5640;5;43736;
5640;3;43737;
5640;5;43738;
5640;6;43739;
5640;3;43740;
5641;5;43741;
5641;6;43742;
5641;6;43743;
5641;1;43744;
5641;6;43745;
5642;3;43746;
5642;6;43747;
5642;1;43748;
5643;3;43749;
5643;6;43750;
5643;5;43751;
5643;2;43752;
5644;1;43753;
5644;3;43754;
5644;2;43755;
5644;3;43756;
5645;6;43757;
5645;4;43758;
5645;4;43759;
5645;3;43760;
5646;1;43761;
5646;6;43762;
5646;5;43763;
5646;4;43764;
5647;3;43765;
5647;6;43766;
5647;6;43767;
5648;1;43768;
5648;3;43769;
5648;1;43770;
5649;3;43771;
5649;6;43772;
5649;4;43773;
5650;2;43774;
5650;5;43775;
5650;2;43776;
5650;3;43777;
5650;3;43778;
5650;3;43779;
5650;2;43780;
5650;3;43781;
5650;2;43782;
5650;3;43783;
5651;6;43784;
5651;6;43785;
5651;3;43786;
5652;5;43787;
5652;2;43788;
5652;4;43789;
5652;1;43790;
5652;6;43791;
5653;6;43792;
5653;3;43793;
5653;3;43794;
5654;3;43795;
5654;3;43796;
5654;1;43797;
5655;4;43798;
5655;1;43799;
5655;5;43800;
5656;5;43801;
5656;4;43802;
5656;5;43803;
5657;3;43804;
5657;1;43805;
5657;6;43806;
5658;3;43807;
5658;3;43808;
5658;2;43809;
5658;1;43810;
5658;3;43811;
5659;5;43812;
5659;1;43813;
5659;1;43814;
5659;2;43815;
5660;6;43816;
5660;3;43817;
5660;5;43818;
5660;5;43819;
5660;4;43820;
5661;6;43821;
5661;5;43822;
5661;5;43823;
5662;6;43824;
5662;6;43825;
5662;3;43826;
5663;2;43827;
5663;2;43828;
5663;1;43829;
5664;4;43830;
5664;1;43831;
5664;2;43832;
5665;1;43833;
5665;5;43834;
5665;6;43835;
5665;5;43836;
5665;2;43837;
5665;6;43838;
5666;1;43839;
5666;6;43840;
5666;4;43841;
5667;6;43842;
5667;1;43843;
5667;5;43844;
5668;1;43845;
5668;2;43846;
5668;3;43847;
5669;1;43848;
5669;5;43849;
5669;1;43850;
5670;5;43851;
5670;6;43852;
5670;6;43853;
5670;6;43854;
5671;6;43855;
5671;2;43856;
5671;1;43857;
5671;6;43858;
5671;6;43859;
5672;1;43860;
5672;6;43861;
5672;1;43862;
5672;2;43863;
5673;6;43864;
5673;2;43865;
5673;4;43866;
5674;4;43867;
5674;6;43868;
5674;6;43869;
5674;2;43870;
5675;2;43871;
5675;5;43872;
5675;6;43873;
5676;5;43874;
5676;2;43875;
5676;3;43876;
5677;6;43877;
5677;3;43878;
5677;5;43879;
5678;5;43880;
5678;5;43881;
5678;1;43882;
5679;3;43883;
5679;4;43884;
5679;1;43885;
5679;6;43886;
5679;3;43887;
5680;1;43888;
5680;4;43889;
5680;2;43890;
5680;3;43891;
5681;6;43892;
5681;3;43893;
5681;5;43894;
5682;3;43895;
5682;6;43896;
5682;2;43897;
5682;4;43898;
5683;4;43899;
5683;1;43900;
5683;4;43901;
5684;4;43902;
5684;3;43903;
5684;5;43904;
5684;4;43905;
5685;3;43906;
5685;6;43907;
5685;6;43908;
